,지역코드,시군구,법정동,지번,단지,층,전용면적,구분,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부
0,28140,동구,송림동,339,풍림아이원,8,59.97,,2007,7,2,"14,200",,,,
1,28140,동구,송림동,339,풍림아이원,17,59.97,,2007,7,3,"13,850",,,,
2,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,84.936,입,2007,7,4,"18,200",,,,
3,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,84.936,입,2007,7,9,"13,600",,,,
4,28140,동구,송림동,339,풍림아이원,17,84.936,,2007,7,11,"27,800",,,,
5,28140,동구,송림동,339,풍림아이원,15,59.97,,2007,7,15,"13,880",,,,
6,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,84.936,입,2007,7,20,"16,000",,,,
7,28140,동구,송림동,339,풍림아이원,15,59.97,,2007,7,21,"20,200",,,,
8,28140,동구,송림동,339,풍림아이원,14,84.936,,2007,7,24,"20,200",,,,
9,28140,동구,송림동,339,풍림아이원,15,84.936,,2007,8,6,"20,200",,,,
10,28140,동구,송림동,8-374,인천 송림동 풍림아이원,11,84.936,입,2007,8,7,"18,500",,,,
11,28140,동구,송림동,339,풍림아이원,5,59.97,,2007,8,14,"20,200",,,,
12,28140,동구,송림동,339,풍림아이원,8,59.97,,2007,8,17,"20,250",,,,
13,28140,동구,송림동,339,풍림아이원,14,59.97,,2007,8,17,"20,300",,,,
14,28140,동구,송림동,339,풍림아이원,18,59.97,,2007,8,18,"13,850",,,,
15,28140,동구,송림동,339,풍림아이원,18,84.936,,2007,8,18,"20,300",,,,
16,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,114.53,입,2007,8,21,"28,500",,,,
17,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,114.53,입,2007,8,24,"28,300",,,,
18,28140,동구,송림동,339,풍림아이원,13,84.936,,2007,9,1,"20,700",,,,
19,28140,동구,송림동,339,풍림아이원,5,59.97,,2007,9,13,"20,200",,,,
20,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,84.936,입,2007,9,14,"21,000",,,,
21,28140,동구,송림동,339,풍림아이원,11,84.936,,2007,9,17,"20,300",,,,
22,28140,동구,송림동,8-374,인천 송림동 풍림아이원,15,114.53,입,2007,9,28,"29,000",,,,
23,28140,동구,송림동,339,풍림아이원,20,59.97,,2007,9,28,"20,300",,,,
24,28140,동구,송림동,339,풍림아이원,12,114.53,,2007,10,5,"27,200",,,,
25,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,84.936,입,2007,10,5,"17,610",,,,
26,28140,동구,송림동,8-374,인천 송림동 풍림아이원,6,84.936,입,2007,10,5,"20,000",,,,
27,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,84.936,입,2007,10,8,"20,500",,,,
28,28140,동구,송림동,339,풍림아이원,10,114.53,,2007,10,10,"27,550",,,,
29,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,84.936,입,2007,10,10,"20,999",,,,
30,28140,동구,송림동,339,풍림아이원,21,59.97,,2007,10,11,"20,200",,,,
31,28140,동구,송림동,339,풍림아이원,16,84.936,입,2007,10,12,"21,900",,,,
32,28140,동구,송림동,8-374,인천 송림동 풍림아이원,7,84.936,입,2007,10,13,"20,609",,,,
33,28140,동구,송림동,339,풍림아이원,10,84.936,,2007,10,23,"20,300",,,,
34,28140,동구,송림동,339,풍림아이원,17,59.97,,2007,10,23,"20,250",,,,
35,28140,동구,송림동,339,풍림아이원,4,59.97,,2007,10,23,"13,900",,,,
36,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,84.936,입,2007,10,28,"21,500",,,,
37,28140,동구,송림동,339,풍림아이원,9,59.97,,2007,10,28,"20,300",,,,
38,28140,동구,송림동,339,풍림아이원,15,114.53,,2007,10,30,"20,700",,,,
39,28140,동구,송림동,339,풍림아이원,11,59.97,,2007,11,1,"20,300",,,,
40,28140,동구,송림동,339,풍림아이원,17,59.97,,2007,11,2,"20,700",,,,
41,28140,동구,송림동,343,동산휴먼시아2단지,15,84.99,,2007,11,6,"21,466",,,,
42,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,84.936,입,2007,11,8,"21,500",,,,
43,28140,동구,송림동,339,풍림아이원,18,84.936,,2007,11,8,"20,600",,,,
44,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,84.936,,2007,11,8,"21,000",,,,
45,28140,동구,송림동,339,풍림아이원,17,114.53,,2007,11,9,"20,250",,,,
46,28140,동구,송림동,343,동산휴먼시아2단지,16,84.99,,2007,11,9,"21,366",,,,
47,28140,동구,송림동,339,풍림아이원,9,84.936,,2007,11,14,"20,300",,,,
48,28140,동구,송림동,343,동산휴먼시아2단지,5,59.92,,2007,11,14,"15,017",,,,
49,28140,동구,송림동,339,풍림아이원,18,59.97,,2007,11,14,"20,700",,,,
50,28140,동구,송림동,339,풍림아이원,5,59.97,,2007,11,15,"20,250",,,,
51,28140,동구,송림동,343,동산휴먼시아2단지,13,84.98,,2007,11,15,"21,246",,,,
52,28140,동구,송림동,8-374,인천 송림동 풍림아이원,17,84.936,입,2007,11,16,"22,500",,,,
53,28140,동구,송림동,343,동산휴먼시아2단지,10,84.98,,2007,11,16,"21,266",,,,
54,28140,동구,송림동,343,동산휴먼시아2단지,20,84.92,,2007,11,17,"21,266",,,,
55,28140,동구,송림동,339,풍림아이원,5,59.97,,2007,11,17,"20,250",,,,
56,28140,동구,송림동,343,동산휴먼시아2단지,8,108.87,,2007,11,19,"28,215",,,,
57,28140,동구,송림동,343,동산휴먼시아2단지,16,84.99,,2007,11,19,"21,316",,,,
58,28140,동구,송림동,343,동산휴먼시아2단지,14,108.87,,2007,11,19,"28,265",,,,
59,28140,동구,송림동,343,동산휴먼시아2단지,13,108.87,,2007,11,19,"28,235",,,,
60,28140,동구,송림동,343,동산휴먼시아2단지,3,84.98,,2007,11,20,"21,036",,,,
61,28140,동구,송림동,343,동산휴먼시아2단지,9,84.92,,2007,11,20,"21,266",,,,
62,28140,동구,송림동,343,동산휴먼시아2단지,17,59.95,,2007,11,20,"15,047",,,,
63,28140,동구,송림동,343,동산휴먼시아2단지,22,59.98,,2007,11,20,"15,047",,,,
64,28140,동구,송림동,343,동산휴먼시아2단지,16,59.92,,2007,11,20,"15,097",,,,
65,28140,동구,송림동,343,동산휴먼시아2단지,11,84.92,,2007,11,20,"21,266",,,,
66,28140,동구,송림동,343,동산휴먼시아2단지,19,84.92,,2007,11,20,"20,966",,,,
67,28140,동구,송림동,339,풍림아이원,13,59.97,,2007,11,20,"20,300",,,,
68,28140,동구,송림동,343,동산휴먼시아2단지,22,59.95,,2007,11,21,"15,097",,,,
69,28140,동구,송림동,343,동산휴먼시아2단지,11,84.98,,2007,11,21,"21,266",,,,
70,28140,동구,송림동,343,동산휴먼시아2단지,10,84.96,,2007,11,21,"21,316",,,,
71,28140,동구,송림동,343,동산휴먼시아2단지,4,84.92,,2007,11,21,"21,466",,,,
72,28140,동구,송림동,343,동산휴먼시아2단지,1,84.98,,2007,11,21,"20,574",,,,
73,28140,동구,송림동,343,동산휴먼시아2단지,10,84.92,,2007,11,22,"21,266",,,,
74,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,84.936,입,2007,11,22,"19,000",,,,
75,28140,동구,송림동,343,동산휴먼시아2단지,5,84.98,,2007,11,22,"21,266",,,,
76,28140,동구,송림동,343,동산휴먼시아2단지,14,84.98,,2007,11,22,"21,266",,,,
77,28140,동구,송림동,343,동산휴먼시아2단지,19,108.93,,2007,11,22,"28,515",,,,
78,28140,동구,송림동,343,동산휴먼시아2단지,24,59.92,,2007,11,22,"15,097",,,,
79,28140,동구,송림동,343,동산휴먼시아2단지,6,84.92,,2007,11,22,"21,266",,,,
80,28140,동구,송림동,343,동산휴먼시아2단지,13,84.92,,2007,11,22,"21,266",,,,
81,28140,동구,송림동,343,동산휴먼시아2단지,13,108.96,,2007,11,22,"28,315",,,,
82,28140,동구,송림동,343,동산휴먼시아2단지,10,108.87,,2007,11,23,"28,215",,,,
83,28140,동구,송림동,343,동산휴먼시아2단지,7,84.99,,2007,11,23,"21,286",,,,
84,28140,동구,송림동,343,동산휴먼시아2단지,14,84.98,,2007,11,23,"21,266",,,,
85,28140,동구,송림동,343,동산휴먼시아2단지,13,84.92,,2007,11,23,"21,266",,,,
86,28140,동구,송림동,8-374,인천 송림동 풍림아이원,10,59.97,,2007,11,24,"15,280",,,,
87,28140,동구,송림동,343,동산휴먼시아2단지,14,84.98,,2007,11,25,"21,286",,,,
88,28140,동구,송림동,343,동산휴먼시아2단지,19,84.98,,2007,11,25,"21,246",,,,
89,28140,동구,송림동,343,동산휴먼시아2단지,24,59.98,,2007,11,25,"14,997",,,,
90,28140,동구,송림동,343,동산휴먼시아2단지,9,84.92,,2007,11,25,"21,266",,,,
91,28140,동구,송림동,343,동산휴먼시아2단지,1,84.98,,2007,11,25,"20,524",,,,
92,28140,동구,송림동,343,동산휴먼시아2단지,4,84.92,,2007,11,25,"21,226",,,,
93,28140,동구,송림동,343,동산휴먼시아2단지,18,84.92,,2007,11,25,"21,286",,,,
94,28140,동구,송림동,343,동산휴먼시아2단지,14,84.92,,2007,11,25,"21,266",,,,
95,28140,동구,송림동,343,동산휴먼시아2단지,12,59.98,,2007,11,25,"10,587",,,,
96,28140,동구,송림동,343,동산휴먼시아2단지,12,84.92,,2007,11,25,"21,216",,,,
97,28140,동구,송림동,343,동산휴먼시아2단지,22,59.92,,2007,11,25,"15,097",,,,
98,28140,동구,송림동,343,동산휴먼시아2단지,12,84.98,,2007,11,25,"21,236",,,,
99,28140,동구,송림동,343,동산휴먼시아2단지,16,84.98,,2007,11,25,"21,216",,,,
100,28140,동구,송림동,343,동산휴먼시아2단지,17,84.98,,2007,11,26,"21,236",,,,
101,28140,동구,송림동,343,동산휴먼시아2단지,25,108.96,,2007,11,26,"28,265",,,,
102,28140,동구,송림동,343,동산휴먼시아2단지,21,108.96,,2007,11,26,"28,315",,,,
103,28140,동구,송림동,343,동산휴먼시아2단지,19,59.95,,2007,11,27,"10,597",,,,
104,28140,동구,송림동,343,동산휴먼시아2단지,16,84.92,,2007,11,27,"21,266",,,,
105,28140,동구,송림동,343,동산휴먼시아2단지,5,84.92,,2007,11,27,"21,266",,,,
106,28140,동구,송림동,343,동산휴먼시아2단지,19,108.96,,2007,11,27,"28,265",,,,
107,28140,동구,송림동,343,동산휴먼시아2단지,9,84.92,,2007,11,27,"21,266",,,,
108,28140,동구,송림동,343,동산휴먼시아2단지,9,84.98,,2007,11,28,"21,246",,,,
109,28140,동구,송림동,343,동산휴먼시아2단지,13,59.92,,2007,11,28,"15,077",,,,
110,28140,동구,송림동,343,동산휴먼시아2단지,18,59.95,,2007,11,28,"15,077",,,,
111,28140,동구,송림동,343,동산휴먼시아2단지,19,59.92,,2007,11,28,"15,097",,,,
112,28140,동구,송림동,339,풍림아이원,11,84.936,,2007,11,28,"20,200",,,,
113,28140,동구,송림동,343,동산휴먼시아2단지,22,108.87,,2007,11,28,"28,305",,,,
114,28140,동구,송림동,343,동산휴먼시아2단지,18,108.93,,2007,11,28,"28,315",,,,
115,28140,동구,송림동,343,동산휴먼시아2단지,20,84.92,,2007,11,28,"21,256",,,,
116,28140,동구,송림동,343,동산휴먼시아2단지,7,108.87,,2007,11,29,"28,315",,,,
117,28140,동구,송림동,343,동산휴먼시아2단지,13,84.92,,2007,11,29,"21,266",,,,
118,28140,동구,송림동,343,동산휴먼시아2단지,5,108.96,,2007,11,29,"28,265",,,,
119,28140,동구,송림동,343,동산휴먼시아2단지,10,84.92,,2007,11,29,"22,179",,,,
120,28140,동구,송림동,343,동산휴먼시아2단지,15,59.98,,2007,11,29,"15,097",,,,
121,28140,동구,송림동,343,동산휴먼시아2단지,11,84.96,,2007,11,29,"21,266",,,,
122,28140,동구,송림동,343,동산휴먼시아2단지,21,84.99,,2007,11,30,"21,266",,,,
123,28140,동구,송림동,343,동산휴먼시아2단지,17,59.95,,2007,11,30,"15,077",,,,
124,28140,동구,송림동,343,동산휴먼시아2단지,2,84.92,,2007,12,1,"20,755",,,,
125,28140,동구,송림동,343,동산휴먼시아2단지,3,84.92,,2007,12,1,"21,006",,,,
126,28140,동구,송림동,343,동산휴먼시아2단지,18,108.87,,2007,12,1,"28,265",,,,
127,28140,동구,송림동,343,동산휴먼시아2단지,22,108.96,,2007,12,1,"28,245",,,,
128,28140,동구,송림동,343,동산휴먼시아2단지,11,84.98,,2007,12,1,"21,266",,,,
129,28140,동구,송림동,343,동산휴먼시아2단지,18,84.99,,2007,12,1,"21,286",,,,
130,28140,동구,송림동,343,동산휴먼시아2단지,3,59.95,,2007,12,1,"14,634",,,,
131,28140,동구,송림동,8-374,인천 송림동 풍림아이원,15,84.936,,2007,12,1,"18,000",,,,
132,28140,동구,송림동,343,동산휴먼시아2단지,7,84.98,,2007,12,1,"21,216",,,,
133,28140,동구,송림동,8-374,인천 송림동 풍림아이원,17,84.936,입,2007,12,1,"22,000",,,,
134,28140,동구,송림동,343,동산휴먼시아2단지,16,84.98,,2007,12,1,"21,266",,,,
135,28140,동구,송림동,343,동산휴먼시아2단지,16,108.87,,2007,12,2,"28,265",,,,
136,28140,동구,송림동,343,동산휴먼시아2단지,12,108.87,,2007,12,2,"28,215",,,,
137,28140,동구,송림동,343,동산휴먼시아2단지,11,59.95,,2007,12,3,"15,097",,,,
138,28140,동구,송림동,343,동산휴먼시아2단지,17,84.92,,2007,12,3,"21,266",,,,
139,28140,동구,송림동,343,동산휴먼시아2단지,11,84.92,,2007,12,3,"21,266",,,,
140,28140,동구,송림동,343,동산휴먼시아2단지,2,84.92,,2007,12,3,"20,765",,,,
141,28140,동구,송림동,343,동산휴먼시아2단지,6,84.98,,2007,12,3,"21,266",,,,
142,28140,동구,송림동,343,동산휴먼시아2단지,19,84.92,,2007,12,3,"21,266",,,,
143,28140,동구,송림동,343,동산휴먼시아2단지,24,59.92,,2007,12,3,"15,077",,,,
144,28140,동구,송림동,339,풍림아이원,15,114.53,,2007,12,4,"20,300",,,,
145,28140,동구,송림동,343,동산휴먼시아2단지,8,84.96,,2007,12,4,"21,266",,,,
146,28140,동구,송림동,343,동산휴먼시아2단지,22,59.92,,2007,12,4,"15,097",,,,
147,28140,동구,송림동,343,동산휴먼시아2단지,19,59.98,,2007,12,4,"15,097",,,,
148,28140,동구,송림동,343,동산휴먼시아2단지,14,84.99,,2007,12,4,"21,266",,,,
149,28140,동구,송림동,343,동산휴먼시아2단지,17,84.96,,2007,12,4,"21,266",,,,
150,28140,동구,송림동,343,동산휴먼시아2단지,11,84.99,,2007,12,4,"21,366",,,,
151,28140,동구,송림동,343,동산휴먼시아2단지,20,59.92,,2007,12,6,"15,097",,,,
152,28140,동구,송림동,343,동산휴먼시아2단지,17,84.99,,2007,12,6,"21,766",,,,
153,28140,동구,송림동,343,동산휴먼시아2단지,8,84.99,,2007,12,7,"21,966",,,,
154,28140,동구,송림동,343,동산휴먼시아2단지,20,59.95,,2007,12,7,"15,097",,,,
155,28140,동구,송림동,343,동산휴먼시아2단지,21,84.92,,2007,12,9,"21,246",,,,
156,28140,동구,송림동,343,동산휴먼시아2단지,10,84.92,,2007,12,9,"21,246",,,,
157,28140,동구,송림동,343,동산휴먼시아2단지,20,59.98,,2007,12,9,"15,097",,,,
158,28140,동구,송림동,343,동산휴먼시아2단지,24,108.87,,2007,12,10,"28,415",,,,
159,28140,동구,송림동,343,동산휴먼시아2단지,8,108.96,,2007,12,10,"28,265",,,,
160,28140,동구,송림동,343,동산휴먼시아2단지,9,84.96,,2007,12,10,"21,366",,,,
161,28140,동구,송림동,343,동산휴먼시아2단지,17,84.96,,2007,12,11,"21,266",,,,
162,28140,동구,송림동,343,동산휴먼시아2단지,11,108.87,,2007,12,12,"28,315",,,,
163,28140,동구,송림동,343,동산휴먼시아2단지,17,84.92,,2007,12,12,"21,266",,,,
164,28140,동구,송림동,343,동산휴먼시아2단지,8,84.98,,2007,12,14,"21,266",,,,
165,28140,동구,송림동,343,동산휴먼시아2단지,5,84.92,,2007,12,16,"21,466",,,,
166,28140,동구,송림동,339,풍림아이원,18,84.936,,2007,12,18,"20,250",,,,
167,28140,동구,송림동,343,동산휴먼시아2단지,20,108.93,,2007,12,20,"28,275",,,,
168,28140,동구,송림동,343,동산휴먼시아2단지,12,84.92,,2007,12,20,"21,266",,,,
169,28140,동구,송림동,343,동산휴먼시아2단지,17,84.99,,2007,12,20,"22,966",,,,
170,28140,동구,송림동,343,동산휴먼시아2단지,5,84.99,,2007,12,20,"21,266",,,,
171,28140,동구,송림동,343,동산휴먼시아2단지,18,84.99,,2007,12,20,"21,266",,,,
172,28140,동구,송림동,343,동산휴먼시아2단지,19,108.87,입,2007,12,21,"28,315",,,,
173,28140,동구,송림동,343,동산휴먼시아2단지,12,84.92,,2007,12,21,"21,266",,,,
174,28140,동구,송림동,343,동산휴먼시아2단지,7,84.98,,2007,12,21,"21,266",,,,
175,28140,동구,송림동,343,동산휴먼시아2단지,8,84.98,,2007,12,21,"21,366",,,,
176,28140,동구,송림동,343,동산휴먼시아2단지,19,84.98,,2007,12,21,"21,246",,,,
177,28140,동구,송림동,343,동산휴먼시아2단지,8,108.87,,2007,12,22,"28,200",,,,
178,28140,동구,송림동,343,동산휴먼시아2단지,7,84.92,,2007,12,22,"21,266",,,,
179,28140,동구,송림동,343,동산휴먼시아2단지,14,108.87,,2007,12,24,"28,265",,,,
180,28140,동구,송림동,343,동산휴먼시아2단지,12,108.87,,2007,12,25,"28,315",,,,
181,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,84.936,입,2007,12,25,"22,500",,,,
182,28140,동구,송림동,343,동산휴먼시아2단지,5,84.98,,2007,12,28,"21,366",,,,
183,28140,동구,송림동,343,동산휴먼시아2단지,15,84.92,,2007,12,29,"21,266",,,,
184,28140,동구,송림동,339,풍림아이원,18,59.97,,2007,12,29,"20,550",,,,
185,28140,동구,송림동,339,풍림아이원,4,59.97,,2007,12,31,"20,300",,,,
186,28140,동구,송림동,343,동산휴먼시아2단지,17,59.92,,2008,1,3,"15,067",,,,
187,28140,동구,송림동,343,동산휴먼시아2단지,6,84.92,,2008,1,3,"21,266",,,,
188,28140,동구,송림동,343,동산휴먼시아2단지,21,84.92,,2008,1,4,"21,266",,,,
189,28140,동구,송림동,343,동산휴먼시아2단지,10,84.98,,2008,1,5,"21,266",,,,
190,28140,동구,송림동,343,동산휴먼시아2단지,11,84.98,,2008,1,7,"21,266",,,,
191,28140,동구,송림동,343,동산휴먼시아2단지,2,84.92,,2008,1,7,"20,805",,,,
192,28140,동구,송림동,8-374,인천 송림동 풍림아이원,21,84.936,,2008,1,8,"21,110",,,,
193,28140,동구,송림동,343,동산휴먼시아2단지,8,84.98,,2008,1,10,"22,101",,,,
194,28140,동구,송림동,339,풍림아이원,19,59.97,,2008,1,11,"20,300",,,,
195,28140,동구,송림동,343,동산휴먼시아2단지,3,108.96,,2008,1,12,"27,878",,,,
196,28140,동구,송림동,343,동산휴먼시아2단지,4,84.92,,2008,1,14,"21,266",,,,
197,28140,동구,송림동,343,동산휴먼시아2단지,5,84.92,,2008,1,14,"21,236",,,,
198,28140,동구,송림동,343,동산휴먼시아2단지,15,108.87,,2008,1,15,"28,235",,,,
199,28140,동구,송림동,343,동산휴먼시아2단지,17,84.92,,2008,1,16,"21,266",,,,
200,28140,동구,송림동,343,동산휴먼시아2단지,16,59.98,,2008,1,17,"15,097",,,,
201,28140,동구,송림동,343,동산휴먼시아2단지,18,84.96,,2008,1,21,"21,366",,,,
202,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,84.936,입,2008,1,22,"22,000",,,,
203,28140,동구,송림동,343,동산휴먼시아2단지,7,84.98,,2008,1,23,"21,266",,,,
204,28140,동구,송림동,343,동산휴먼시아2단지,5,84.98,,2008,1,23,"21,266",,,,
205,28140,동구,송림동,343,동산휴먼시아2단지,15,108.96,,2008,1,24,"28,365",,,,
206,28140,동구,송림동,339,풍림아이원,21,59.97,,2008,1,24,"20,600",,,,
207,28140,동구,송림동,343,동산휴먼시아2단지,11,84.98,,2008,1,24,"21,266",,,,
208,28140,동구,송림동,8-374,인천 송림동 풍림아이원,19,114.53,,2008,1,24,"30,460",,,,
209,28140,동구,송림동,343,동산휴먼시아2단지,10,84.92,,2008,1,25,"21,316",,,,
210,28140,동구,송림동,339,풍림아이원,17,84.936,,2008,1,28,"20,250",,,,
211,28140,동구,송림동,343,동산휴먼시아2단지,3,84.98,,2008,1,28,"21,236",,,,
212,28140,동구,송림동,343,동산휴먼시아2단지,17,59.98,,2008,1,28,"15,067",,,,
213,28140,동구,송림동,343,동산휴먼시아2단지,15,84.92,,2008,2,1,"21,366",,,,
214,28140,동구,송림동,343,동산휴먼시아2단지,4,84.96,,2008,2,2,"21,366",,,,
215,28140,동구,송림동,343,동산휴먼시아2단지,7,108.96,,2008,2,4,"28,165",,,,
216,28140,동구,송림동,343,동산휴먼시아2단지,4,84.98,,2008,2,4,"22,101",,,,
217,28140,동구,송림동,339,풍림아이원,16,84.936,,2008,2,4,"27,500",,,,
218,28140,동구,송림동,343,동산휴먼시아2단지,7,84.92,,2008,2,5,"20,966",,,,
219,28140,동구,송림동,339,풍림아이원,13,84.936,,2008,2,5,"20,600",,,,
220,28140,동구,송림동,343,동산휴먼시아2단지,23,59.95,,2008,2,11,"15,097",,,,
221,28140,동구,송림동,343,동산휴먼시아2단지,6,84.98,,2008,2,12,"21,266",,,,
222,28140,동구,송림동,343,동산휴먼시아2단지,5,108.87,,2008,2,15,"28,235",,,,
223,28140,동구,송림동,343,동산휴먼시아2단지,7,108.87,입,2008,2,15,"28,235",,,,
224,28140,동구,송림동,339,풍림아이원,15,114.53,,2008,2,18,"27,500",,,,
225,28140,동구,송림동,343,동산휴먼시아2단지,8,84.96,,2008,2,18,"21,266",,,,
226,28140,동구,송림동,343,동산휴먼시아2단지,20,84.96,,2008,2,18,"21,236",,,,
227,28140,동구,송림동,343,동산휴먼시아2단지,5,84.99,,2008,2,18,"21,266",,,,
228,28140,동구,송림동,343,동산휴먼시아2단지,13,84.92,,2008,2,19,"21,266",,,,
229,28140,동구,송림동,8-374,인천 송림동 풍림아이원,17,114.53,,2008,2,21,"25,500",,,,
230,28140,동구,송림동,339,풍림아이원,21,84.936,,2008,2,22,"20,300",,,,
231,28140,동구,송림동,343,동산휴먼시아2단지,1,84.92,,2008,2,22,"20,534",,,,
232,28140,동구,송림동,339,풍림아이원,5,84.936,,2008,2,23,"20,500",,,,
233,28140,동구,송림동,343,동산휴먼시아2단지,7,84.92,,2008,2,25,"21,266",,,,
234,28140,동구,송림동,343,동산휴먼시아2단지,15,84.96,,2008,2,26,"21,266",,,,
235,28140,동구,송림동,343,동산휴먼시아2단지,16,84.96,,2008,2,28,"21,266",,,,
236,28140,동구,송림동,8-374,인천 송림동 풍림아이원,10,114.53,입,2008,2,28,"27,000",,,,
237,28140,동구,송림동,343,동산휴먼시아2단지,10,84.99,,2008,2,28,"21,266",,,,
238,28140,동구,송림동,343,동산휴먼시아2단지,9,84.98,,2008,2,29,"21,266",,,,
239,28140,동구,송림동,339,풍림아이원,5,114.53,,2008,3,2,"20,250",,,,
240,28140,동구,송림동,343,동산휴먼시아2단지,16,59.95,,2008,3,3,"15,097",,,,
241,28140,동구,송림동,339,풍림아이원,2,114.53,,2008,3,3,"19,800",,,,
242,28140,동구,송림동,339,풍림아이원,18,114.53,,2008,3,4,"28,000",,,,
243,28140,동구,송림동,343,동산휴먼시아2단지,7,108.93,,2008,3,4,"28,235",,,,
244,28140,동구,송림동,343,동산휴먼시아2단지,4,84.99,,2008,3,4,"21,266",,,,
245,28140,동구,송림동,339,풍림아이원,11,84.936,,2008,3,5,"27,200",,,,
246,28140,동구,송림동,343,동산휴먼시아2단지,4,108.96,,2008,3,6,"28,265",,,,
247,28140,동구,송림동,343,동산휴먼시아2단지,14,59.92,,2008,3,7,"15,100",,,,
248,28140,동구,송림동,8-374,인천 송림동 풍림아이원,16,114.53,입,2008,3,7,"30,600",,,,
249,28140,동구,송림동,343,동산휴먼시아2단지,16,84.92,,2008,3,10,"21,246",,,,
250,28140,동구,송림동,343,동산휴먼시아2단지,3,84.98,,2008,3,10,"21,006",,,,
251,28140,동구,송림동,343,동산휴먼시아2단지,11,84.92,,2008,3,10,"21,266",,,,
252,28140,동구,송림동,8-374,인천 송림동 풍림아이원,8,114.53,,2008,3,11,"23,500",,,,
253,28140,동구,송림동,339,풍림아이원,11,84.936,,2008,3,11,"20,300",,,,
254,28140,동구,송림동,343,동산휴먼시아2단지,21,84.92,,2008,3,12,"21,266",,,,
255,28140,동구,송림동,343,동산휴먼시아2단지,9,84.98,,2008,3,14,"21,266",,,,
256,28140,동구,송림동,339,풍림아이원,11,114.53,,2008,3,14,"20,300",,,,
257,28140,동구,송림동,343,동산휴먼시아2단지,11,84.96,,2008,3,14,"21,246",,,,
258,28140,동구,송림동,343,동산휴먼시아2단지,12,84.92,,2008,3,15,"21,316",,,,
259,28140,동구,송림동,339,풍림아이원,9,59.97,,2008,3,17,"13,620",,,,
260,28140,동구,송림동,343,동산휴먼시아2단지,2,84.98,,2008,3,18,"20,775",,,,
261,28140,동구,송림동,343,동산휴먼시아2단지,6,108.93,,2008,3,20,"28,265",,,,
262,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,84.936,,2008,3,22,"22,500",,,,
263,28140,동구,송림동,8-374,인천 송림동 풍림아이원,18,84.936,,2008,3,22,"20,000",,,,
264,28140,동구,송림동,8-374,인천 송림동 풍림아이원,10,84.936,입,2008,3,22,"22,561",,,,
265,28140,동구,송림동,8-374,인천 송림동 풍림아이원,13,84.936,입,2008,3,22,"22,900",,,,
266,28140,동구,송림동,8-374,인천 송림동 풍림아이원,14,84.936,,2008,3,22,"18,000",,,,
267,28140,동구,송림동,343,동산휴먼시아2단지,18,59.98,,2008,3,25,"15,097",,,,
268,28140,동구,송림동,339,풍림아이원,6,59.97,,2008,3,25,"20,200",,,,
269,28140,동구,송림동,8-374,인천 송림동 풍림아이원,5,84.936,입,2008,3,25,"20,000",,,,
270,28140,동구,송림동,339,풍림아이원,3,84.936,,2008,3,26,"20,000",,,,
271,28140,동구,송림동,339,풍림아이원,17,114.53,,2008,3,28,"27,400",,,,
272,28140,동구,송림동,339,풍림아이원,21,59.97,,2008,3,28,"13,820",,,,
273,28140,동구,송림동,339,풍림아이원,5,84.936,입,2008,3,31,"22,000",,,,
274,28140,동구,송림동,343,동산휴먼시아2단지,1,84.92,,2008,3,31,"20,544",,,,
275,28140,동구,송림동,339,풍림아이원,4,84.936,,2008,4,1,"20,350",,,,
276,28140,동구,송림동,339,풍림아이원,6,59.97,,2008,4,3,"13,950",,,,
277,28140,동구,송림동,343,동산휴먼시아2단지,8,108.93,,2008,4,3,"28,235",,,,
278,28140,동구,송림동,8-374,인천 송림동 풍림아이원,12,84.936,입,2008,4,6,"22,000",,,,
279,28140,동구,송림동,8-374,인천 송림동 풍림아이원,9,84.936,입,2008,4,7,"21,000",,,,
280,28140,동구,송림동,343,동산휴먼시아2단지,14,84.98,,2008,4,8,"21,366",,,,
281,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,114.53,입,2008,4,10,"28,000",,,,
282,28140,동구,송림동,339,풍림아이원,10,59.97,,2008,4,11,"20,600",,,,
283,28140,동구,송림동,339,풍림아이원,18,84.936,,2008,4,12,"27,300",,,,
284,28140,동구,송림동,339,풍림아이원,6,59.97,,2008,4,12,"20,300",,,,
285,28140,동구,송림동,343,동산휴먼시아2단지,21,108.87,,2008,4,14,"28,315",,,,
286,28140,동구,송림동,8-374,인천 송림동 풍림아이원,20,114.53,입,2008,4,15,"28,996",,,,
