,지역코드,시군구,법정동,지번,단지,층,전용면적,구분,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부
505,28110,중구,중산동,1871-3,하늘도시우미린2단지,12,84.7989,,2013,3,25,"33,310",,,,
506,28110,중구,중산동,1871-3,하늘도시우미린2단지,10,84.7989,,2013,3,26,"33,310",,,,
507,28110,중구,중산동,1871-3,하늘도시우미린2단지,17,84.6182,,2013,3,26,"33,640",,,,
508,28110,중구,중산동,1871-3,하늘도시우미린2단지,16,84.6182,,2013,3,26,"33,640",,,,
509,28110,중구,중산동,1871-3,하늘도시우미린2단지,12,84.9172,,2013,3,26,"33,460",,,,
510,28110,중구,중산동,1871-3,하늘도시우미린2단지,14,84.7834,,2013,3,26,"33,920",,,,
511,28110,중구,중산동,1871-3,하늘도시우미린2단지,13,84.7989,,2013,3,26,"33,310",,,,
512,28110,중구,중산동,1871-3,하늘도시우미린2단지,14,84.6182,,2013,3,26,"33,640",,,,
513,28110,중구,중산동,1871-3,하늘도시우미린2단지,12,84.6182,,2013,3,26,"33,640",,,,
514,28110,중구,중산동,1871-3,하늘도시우미린2단지,13,84.7989,,2013,3,26,"33,310",,,,
515,28110,중구,중산동,1871-3,하늘도시우미린2단지,13,84.9172,,2013,3,26,"33,460",,,,
516,28110,중구,중산동,1871-3,하늘도시우미린2단지,11,84.7834,,2013,3,26,"33,920",,,,
517,28110,중구,중산동,1871-3,하늘도시우미린2단지,7,84.9172,,2013,3,26,"32,450",,,,
518,28110,중구,중산동,1871-3,하늘도시우미린2단지,11,84.7834,,2013,3,27,"33,920",,,,
519,28110,중구,중산동,1887-1,한라비발디,18,101.7629,,2013,3,28,"39,990",,,,
520,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,5,56.619,,2013,3,28,"21,690",,,,
521,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,11,56.619,,2013,3,28,"23,600",,,,
522,28110,중구,중산동,1871-3,하늘도시우미린2단지,6,84.7834,,2013,3,29,"32,900",,,,
523,28110,중구,중산동,1881-1,하늘도시우미린1단지,22,48.92,,2013,4,2,"16,500",,,,
524,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,32,56.619,,2013,4,3,"24,080",,,,
525,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,25,57.016,,2013,4,3,"23,900",,,,
526,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,37,57.016,,2013,4,3,"23,900",,,,
527,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,11,56.619,,2013,4,5,"22,000",,,,
528,28110,중구,중산동,1887-2,영종힐스테이트,16,83.372,,2013,4,5,"24,500",,,,
529,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,15,57.016,,2013,4,7,"23,410",,,,
530,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,1,57.016,,2013,4,8,"20,720",,,,
531,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,36,56.619,,2013,4,10,"24,080",,,,
532,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,3,57.016,,2013,4,11,"21,500",,,,
533,28110,중구,중산동,1878-1,한양수자인,8,59.9594,,2013,4,12,"24,780",,,,
534,28110,중구,중산동,1878-1,인천영종한양수자인,5,59.2185,,2013,4,13,"23,330",,,,
535,28110,중구,중산동,1878-1,인천영종한양수자인,7,59.2156,,2013,4,13,"23,330",,,,
536,28110,중구,중산동,1881-1,하늘도시우미린1단지,13,48.92,,2013,4,14,"18,000",,,,
537,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,3,57.293,,2013,4,15,"21,220",,,,
538,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,26,56.713,,2013,4,16,"23,710",,,,
539,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,12,57.016,,2013,4,18,"23,410",,,,
540,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,26,56.619,,2013,4,18,"16,856",,,,
541,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,7,56.619,,2013,4,19,"14,358",,,,
542,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,37,56.619,,2013,4,22,"22,876",,,,
543,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,15,56.619,,2013,4,23,"23,600",,,,
544,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,36,57.016,,2013,4,23,"15,535",,,,
545,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,23,57.293,,2013,4,24,"23,610",,,,
546,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,25,57.016,,2013,4,28,"17,500",,,,
547,28110,중구,중산동,1881-1,하늘도시우미린1단지,29,59.85,,2013,4,28,"18,800",,,,
548,28110,중구,중산동,1881-1,하늘도시우미린1단지,34,59.85,,2013,5,1,"20,300",,,,
549,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,35,57.016,,2013,5,14,"19,120",,,,
550,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,27,56.619,,2013,5,17,"24,080",,,,
551,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,1,56.619,,2013,5,22,"20,910",,,,
552,28110,중구,중산동,1881-1,하늘도시우미린1단지,28,59.85,,2013,5,22,"19,000",,,,
553,28110,중구,중산동,1871-3,하늘도시우미린2단지,7,84.7834,,2013,5,23,"32,900",,,,
554,28110,중구,중산동,1871-3,하늘도시우미린2단지,17,84.7834,,2013,5,24,"33,920",,,,
555,28110,중구,중산동,1871-3,하늘도시우미린2단지,9,84.7989,,2013,5,24,"33,310",,,,
556,28110,중구,중산동,1871-3,하늘도시우미린2단지,9,84.9172,,2013,5,24,"33,460",,,,
557,28110,중구,중산동,1871-3,하늘도시우미린2단지,8,84.9172,,2013,5,27,"33,460",,,,
558,28110,중구,중산동,1871-3,하늘도시우미린2단지,6,84.7989,,2013,5,30,"32,310",,,,
559,28110,중구,중산동,1881-1,하늘도시우미린1단지,14,59.94,,2013,5,30,"24,730",,,,
560,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,30,57.016,,2013,6,1,"25,102",,,,
561,28110,중구,중산동,1878-1,인천영종한양수자인,13,59.7782,,2013,6,3,"26,170",,,,
562,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,17,56.619,,2013,6,3,"23,600",,,,
563,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,14,56.619,,2013,6,3,"20,000",,,,
564,28110,중구,중산동,1881-1,하늘도시우미린1단지,25,59.94,,2013,6,6,"24,970",,,,
565,28110,중구,중산동,1871-3,하늘도시우미린2단지,9,84.7989,,2013,6,10,"33,310",,,,
566,28110,중구,중산동,1871-3,하늘도시우미린2단지,13,84.7989,,2013,6,10,"33,310",,,,
567,28110,중구,중산동,1881-1,하늘도시우미린1단지,26,59.94,,2013,6,12,"24,970",,,,
568,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,1,56.619,,2013,6,13,"20,910",,,,
569,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,5,56.619,,2013,6,13,"21,690",,,,
570,28110,중구,중산동,1871-3,하늘도시우미린2단지,8,84.9172,,2013,6,14,"33,460",,,,
571,28110,중구,중산동,1878-1,인천영종한양수자인,3,59.127,,2013,6,14,"22,990",,,,
572,28110,중구,중산동,1871-3,하늘도시우미린2단지,8,84.7834,,2013,6,14,"33,920",,,,
573,28110,중구,중산동,1871-3,하늘도시우미린2단지,7,84.9172,,2013,6,17,"32,450",,,,
574,28110,중구,중산동,1871-3,하늘도시우미린2단지,8,84.6182,,2013,6,17,"33,640",,,,
575,28110,중구,중산동,1871-3,하늘도시우미린2단지,9,84.6182,,2013,6,18,"33,640",,,,
576,28110,중구,중산동,1871-3,하늘도시우미린2단지,8,84.6182,,2013,6,18,"33,640",,,,
577,28110,중구,중산동,1871-3,하늘도시우미린2단지,8,84.7834,,2013,6,18,"33,920",,,,
578,28110,중구,중산동,1871-3,하늘도시우미린2단지,7,84.7989,,2013,6,18,"32,310",,,,
579,28110,중구,중산동,1871-3,하늘도시우미린2단지,23,84.7989,,2013,6,19,"33,310",,,,
580,28110,중구,중산동,1887-2,영종힐스테이트,12,83.294,,2013,6,19,"32,818",,,,
581,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,2,57.016,,2013,6,19,"21,010",,,,
582,28110,중구,중산동,1871-3,하늘도시우미린2단지,1,84.7834,,2013,6,20,"30,520",,,,
583,28110,중구,중산동,1872-2,인천영종 동보노빌리티,12,84.612,,2013,6,21,"33,170",,,,
584,28110,중구,중산동,1872-2,인천영종 동보노빌리티,16,84.837,,2013,6,26,"32,910",,,,
585,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,26,56.619,,2013,6,27,"24,080",,,,
586,28110,중구,중산동,1887-2,영종힐스테이트,32,83.294,,2013,7,14,"33,154",,,,
587,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,11,57.016,,2013,7,15,"23,410",,,,
588,28110,중구,중산동,1881-1,하늘도시우미린1단지,23,59.85,,2013,7,19,"24,460",,,,
589,28110,중구,중산동,1871-3,하늘도시우미린2단지,18,84.7989,,2013,7,25,"25,500",,,,
590,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,1,56.619,,2013,7,26,"20,910",,,,
591,28110,중구,중산동,1881-1,하늘도시우미린1단지,35,59.96,,2013,7,30,"24,720",,,,
592,28110,중구,중산동,1881-1,하늘도시우미린1단지,24,59.94,,2013,7,31,"24,730",,,,
593,28110,중구,중산동,1871-3,하늘도시우미린2단지,33,84.7989,,2013,8,1,"33,970",,,,
594,28110,중구,중산동,1871-3,하늘도시우미린2단지,29,84.7989,,2013,8,1,"33,640",,,,
595,28110,중구,중산동,1871-3,하늘도시우미린2단지,31,84.9172,,2013,8,6,"33,790",,,,
596,28110,중구,중산동,1871-3,하늘도시우미린2단지,27,84.9172,,2013,8,9,"33,790",,,,
597,28110,중구,중산동,1881-1,하늘도시우미린1단지,36,59.96,,2013,8,10,"24,960",,,,
598,28110,중구,중산동,1881-1,하늘도시우미린1단지,30,59.94,,2013,8,10,"24,970",,,,
599,28110,중구,중산동,1881-1,하늘도시우미린1단지,16,59.94,,2013,8,11,"24,730",,,,
600,28110,중구,중산동,1881-1,하늘도시우미린1단지,13,59.85,,2013,8,12,"24,460",,,,
601,28110,중구,중산동,1881-1,하늘도시우미린1단지,15,59.94,,2013,8,13,"24,730",,,,
602,28110,중구,중산동,1881-1,하늘도시우미린1단지,11,59.96,,2013,8,13,"24,480",,,,
603,28110,중구,중산동,1881-1,하늘도시우미린1단지,34,59.96,,2013,8,14,"24,720",,,,
604,28110,중구,중산동,1881-1,하늘도시우미린1단지,36,59.94,,2013,8,15,"25,220",,,,
605,28110,중구,중산동,1881-1,하늘도시우미린1단지,15,59.96,,2013,8,16,"24,480",,,,
606,28110,중구,중산동,1881-1,하늘도시우미린1단지,10,59.96,,2013,8,16,"24,480",,,,
607,28110,중구,중산동,1881-1,하늘도시우미린1단지,36,59.96,,2013,8,20,"24,960",,,,
608,28110,중구,중산동,1872-2,인천영종 동보노빌리티,10,84.612,,2013,8,20,"27,000",,,,
609,28110,중구,중산동,1871-3,하늘도시우미린2단지,13,84.7834,,2013,8,22,"33,920",,,,
610,28110,중구,중산동,1871-3,하늘도시우미린2단지,4,84.7989,,2013,8,22,"31,640",,,,
611,28110,중구,중산동,1872-2,인천영종 동보노빌리티,25,84.74,,2013,8,22,"29,800",,,,
612,28110,중구,중산동,1881-1,하늘도시우미린1단지,30,59.55,,2013,8,23,"25,470",,,,
613,28110,중구,중산동,1881-1,하늘도시우미린1단지,33,59.96,,2013,8,24,"24,720",,,,
614,28110,중구,중산동,1881-1,하늘도시우미린1단지,8,59.96,,2013,8,24,"24,480",,,,
615,28110,중구,중산동,1881-1,하늘도시우미린1단지,31,59.96,,2013,8,24,"24,960",,,,
616,28110,중구,중산동,1881-1,하늘도시우미린1단지,36,59.96,,2013,8,25,"24,960",,,,
617,28110,중구,중산동,1887-2,영종힐스테이트,31,83.372,,2013,8,25,"27,500",,,,
618,28110,중구,중산동,1881-1,하늘도시우미린1단지,1,59.94,,2013,8,26,"22,250",,,,
619,28110,중구,중산동,1881-1,하늘도시우미린1단지,11,59.85,,2013,8,27,"24,460",,,,
620,28110,중구,중산동,1881-1,하늘도시우미린1단지,19,59.55,,2013,8,27,"26,271",,,,
621,28110,중구,중산동,1881-1,하늘도시우미린1단지,14,59.55,,2013,8,28,"25,220",,,,
622,28110,중구,중산동,1881-1,하늘도시우미린1단지,14,59.94,,2013,8,28,"24,730",,,,
623,28110,중구,중산동,1881-1,하늘도시우미린1단지,35,59.96,,2013,8,29,"24,720",,,,
624,28110,중구,중산동,1887-2,영종힐스테이트,26,83.372,,2013,8,30,"28,000",,,,
625,28110,중구,중산동,1872-2,인천영종 동보노빌리티,20,84.873,,2013,9,4,"27,000",,,,
626,28110,중구,중산동,1881-1,하늘도시우미린1단지,17,59.94,,2013,9,5,"24,730",,,,
627,28110,중구,중산동,1881-1,하늘도시우미린1단지,27,59.85,,2013,9,6,"24,700",,,,
628,28110,중구,중산동,1881-1,하늘도시우미린1단지,33,59.94,,2013,9,6,"24,970",,,,
629,28110,중구,중산동,1881-1,하늘도시우미린1단지,11,59.85,,2013,9,6,"24,460",,,,
630,28110,중구,중산동,1881-1,하늘도시우미린1단지,27,59.96,,2013,9,6,"24,720",,,,
631,28110,중구,중산동,1881-1,하늘도시우미린1단지,26,59.96,,2013,9,6,"24,720",,,,
632,28110,중구,중산동,1881-1,하늘도시우미린1단지,30,59.85,,2013,9,6,"24,700",,,,
633,28110,중구,중산동,1881-1,하늘도시우미린1단지,31,59.94,,2013,9,6,"25,220",,,,
634,28110,중구,중산동,1881-1,하늘도시우미린1단지,30,59.55,,2013,9,7,"25,470",,,,
635,28110,중구,중산동,1881-1,하늘도시우미린1단지,12,59.55,,2013,9,11,"25,220",,,,
636,28110,중구,중산동,1881-1,하늘도시우미린1단지,26,59.55,,2013,9,11,"25,470",,,,
637,28110,중구,중산동,1881-1,하늘도시우미린1단지,23,59.96,,2013,9,14,"24,480",,,,
638,28110,중구,중산동,1881-1,하늘도시우미린1단지,14,59.96,,2013,9,14,"24,480",,,,
639,28110,중구,중산동,1881-1,하늘도시우미린1단지,18,59.85,,2013,9,14,"24,460",,,,
640,28110,중구,중산동,1881-1,하늘도시우미린1단지,34,59.96,,2013,9,14,"24,720",,,,
641,28110,중구,중산동,1881-1,하늘도시우미린1단지,22,59.96,,2013,9,14,"24,480",,,,
642,28110,중구,중산동,1881-1,하늘도시우미린1단지,16,59.96,,2013,9,15,"24,480",,,,
643,28110,중구,중산동,1881-1,하늘도시우미린1단지,24,59.85,,2013,9,15,"24,460",,,,
644,28110,중구,중산동,1887-1,한라비발디,17,101.7629,,2013,9,16,"30,000",,,,
645,28110,중구,중산동,1887-2,영종힐스테이트,24,83.294,,2013,9,22,"26,000",,,,
646,28110,중구,중산동,1881-1,하늘도시우미린1단지,22,59.96,,2013,9,23,"24,480",,,,
647,28110,중구,중산동,1881-1,하늘도시우미린1단지,26,59.96,,2013,9,23,"24,720",,,,
648,28110,중구,중산동,1871-3,하늘도시우미린2단지,33,84.7834,,2013,9,24,"34,590",,,,
649,28110,중구,중산동,1881-1,하늘도시우미린1단지,19,59.96,,2013,9,25,"24,480",,,,
650,28110,중구,중산동,1881-1,하늘도시우미린1단지,29,59.96,,2013,9,28,"24,720",,,,
651,28110,중구,중산동,1881-1,하늘도시우미린1단지,29,59.96,,2013,9,28,"24,720",,,,
652,28110,중구,중산동,1871-3,하늘도시우미린2단지,5,84.6182,,2013,9,29,"32,630",,,,
653,28110,중구,중산동,1871-3,하늘도시우미린2단지,7,84.9907,,2013,9,29,"32,480",,,,
654,28110,중구,중산동,1871-3,하늘도시우미린2단지,10,84.6182,,2013,9,29,"33,640",,,,
655,28110,중구,중산동,1887-2,영종힐스테이트,8,83.372,,2013,10,5,"26,000",,,,
656,28110,중구,중산동,1881-1,하늘도시우미린1단지,17,59.85,,2013,10,7,"24,460",,,,
657,28110,중구,중산동,1881-1,하늘도시우미린1단지,1,59.94,,2013,10,7,"22,250",,,,
658,28110,중구,중산동,1887-2,영종힐스테이트,17,83.294,,2013,10,10,"25,700",,,,
659,28110,중구,중산동,1887-2,영종힐스테이트,28,83.247,,2013,10,17,"25,900",,,,
660,28110,중구,중산동,1871-3,하늘도시우미린2단지,7,84.7834,,2013,11,6,"32,900",,,,
661,28110,중구,중산동,1881-1,하늘도시우미린1단지,24,59.96,,2013,11,6,"19,200",,,,
662,28110,중구,중산동,1887-2,영종힐스테이트,20,83.294,,2013,11,19,"25,500",,,,
663,28110,중구,중산동,1887-2,영종힐스테이트,32,83.372,,2013,11,25,"28,000",,,,
664,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,1,57.016,,2013,11,28,"16,369",,,,
665,28110,중구,중산동,1887-2,영종힐스테이트,29,83.372,,2013,12,10,"30,000",,,,
666,28110,중구,중산동,1887-2,영종힐스테이트,10,83.372,,2013,12,11,"32,818",,,,
667,28110,중구,중산동,1887-2,영종힐스테이트,10,83.294,,2013,12,20,"32,818",,,,
668,28110,중구,중산동,1872-2,인천영종 동보노빌리티,21,84.672,,2013,12,20,"30,634",,,,
669,28110,중구,중산동,1887-2,영종힐스테이트,32,83.372,,2013,12,27,"28,000",,,,
670,28110,중구,중산동,1887-2,영종힐스테이트,15,83.247,,2013,12,31,"29,000",,,,
671,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,1,57.016,,2014,1,6,"20,720",,,,
672,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,3,56.619,,2014,1,6,"21,690",,,,
673,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,37,56.619,,2014,1,29,"19,500",,,,
674,28110,중구,중산동,1887-2,영종힐스테이트,30,83.372,,2014,3,9,"28,000",,,,
675,28110,중구,중산동,1872-2,인천영종 동보노빌리티,2,84.74,,2014,3,18,"29,079",,,,
676,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,16,56.619,,2014,3,25,"18,644",,,,
677,28110,중구,중산동,1871-3,하늘도시우미린2단지,27,84.7989,,2014,3,27,"28,500",,,,
678,28110,중구,중산동,1878-1,한양수자인,11,59.2185,,2014,3,28,"21,000",,,,
679,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,4,56.713,,2014,3,29,"16,835",,,,
680,28110,중구,중산동,1872-1,영종신명스카이뷰주얼리,3,56.619,,2014,4,1,"21,690",,,,
681,28110,중구,중산동,1872-2,인천영종 동보노빌리티,19,84.672,,2014,4,1,"30,841",,,,
682,28110,중구,중산동,1887-2,영종힐스테이트,23,83.247,,2014,4,2,"30,000",,,,
683,28110,중구,중산동,1887-2,영종힐스테이트,17,83.372,,2014,4,11,"28,500",,,,
684,28110,중구,중산동,1871-3,하늘도시우미린2단지,31,84.7989,,2014,4,13,"29,000",,,,
685,28110,중구,중산동,1871-3,하늘도시우미린2단지,17,84.7989,,2014,4,17,"28,300",,,,
686,28110,중구,중산동,1872-2,인천영종 동보노빌리티,3,84.837,,2014,4,20,"33,070",,,,
687,28110,중구,중산동,1872-2,인천영종 동보노빌리티,17,84.74,,2014,4,23,"30,888",,,,
688,28110,중구,중산동,1872-2,인천영종 동보노빌리티,13,84.873,,2014,4,28,"31,011",,,,
689,28110,중구,중산동,1872-2,인천영종 동보노빌리티,17,84.837,,2014,5,2,"32,535",,,,
690,28110,중구,중산동,1872-2,인천영종 동보노빌리티,19,84.96,,2014,5,19,"29,750",,,,
691,28110,중구,중산동,1872-2,인천영종 동보노빌리티,3,84.837,,2014,5,26,"31,251",,,,
692,28110,중구,중산동,1872-2,인천영종 동보노빌리티,26,84.672,,2014,5,30,"31,639",,,,
693,28110,중구,중산동,1872-2,인천영종 동보노빌리티,14,84.74,,2014,6,9,"31,217",,,,
694,28110,중구,중산동,1872-2,인천영종 동보노빌리티,23,84.612,,2014,6,30,"30,811",,,,
695,28110,중구,중산동,1872-2,인천영종 동보노빌리티,20,84.837,,2014,6,30,"31,983",,,,
696,28110,중구,중산동,1872-2,인천영종 동보노빌리티,4,84.74,,2014,6,30,"30,636",,,,
697,28110,중구,중산동,1872-2,인천영종 동보노빌리티,7,84.74,,2014,7,1,"29,834",,,,
698,28110,중구,중산동,1872-2,인천영종 동보노빌리티,27,84.672,,2014,8,28,"34,589",,,,
699,28110,중구,중산동,1872-2,인천영종 동보노빌리티,8,84.672,,2014,10,18,"32,020",,,,
700,28110,중구,중산동,1887-2,영종힐스테이트,25,83.372,,2014,10,30,"34,316",,,,
701,28110,중구,중산동,1878-1,한양수자인,12,59.2185,,2014,11,5,"20,500",,,,
702,28110,중구,중산동,1887-1,한라비발디,30,115.4255,,2014,12,22,"42,875",,,,
703,28110,중구,중산동,1887-2,영종힐스테이트,12,83.372,,2015,5,29,"31,000",,,,
704,28110,중구,중산동,1887-2,영종힐스테이트,23,83.372,,2015,6,5,"33,000",,,,
705,28110,중구,중산동,1887-2,영종힐스테이트,23,83.372,,2015,7,7,"35,000",,,,
706,28110,중구,중산동,1887-2,영종힐스테이트,27,83.372,,2015,7,28,"35,500",,,,
707,28110,중구,중산동,1887-2,영종힐스테이트,13,83.372,,2015,8,27,"32,800",,,,
708,28110,중구,중산동,1887-2,영종힐스테이트,18,83.372,,2015,9,24,"35,500",,,,
709,28110,중구,중산동,1887-2,영종힐스테이트,28,83.247,,2016,2,4,"34,000",,,,
710,28110,중구,중산동,1887-2,영종힐스테이트,28,83.372,,2016,3,22,"35,000",,,,
711,28110,중구,중산동,1887-2,영종힐스테이트,11,83.372,,2016,4,25,"33,500",,,,
712,28110,중구,중산동,1887-2,영종힐스테이트,25,83.294,,2016,8,24,"33,500",,,,
713,28110,중구,중산동,1887-2,영종힐스테이트,33,83.372,,2016,10,22,"34,316",,,,
714,28110,중구,중산동,1887-2,영종힐스테이트,24,83.372,,2016,10,26,"36,000",,,,
715,28110,중구,중산동,1887-2,영종힐스테이트,28,83.372,,2016,11,18,"36,400",,,,
716,28110,중구,중산동,1887-2,영종힐스테이트,20,83.372,,2016,12,17,"35,000",,,,
717,28110,중구,중산동,1887-2,영종힐스테이트,22,83.372,,2017,1,1,"35,000",,,,
718,28110,중구,중산동,1887-2,영종힐스테이트,25,83.294,,2017,1,7,"35,000",,,,
719,28110,중구,중산동,1887-2,영종힐스테이트,34,83.372,,2017,1,16,"36,000",,,,
720,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,9,59.88,,2017,2,10,"24,290",,,,
721,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,18,59.7525,,2017,2,11,"25,715",,,,
722,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,10,84.3203,,2017,2,16,"32,129",,,,
723,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,17,84.8885,,2017,2,17,"33,280",,,,
724,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,20,84.3203,,2017,2,17,"33,440",,,,
725,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,9,59.8824,,2017,2,17,"24,540",,,,
726,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,3,59.8824,,2017,2,20,"23,810",,,,
727,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,1,59.9292,,2017,2,20,"23,180",,,,
728,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,16,84.8885,,2017,2,23,"33,280",,,,
729,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,16,84.8885,,2017,2,23,"33,280",,,,
730,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,8,84.8885,,2017,2,23,"32,630",,,,
731,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,8,84.8885,,2017,2,24,"33,225",,,,
732,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,19,59.9292,,2017,3,7,"25,440",,,,
733,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,15,84.8885,,2017,3,14,"32,790",,,,
734,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,18,84.3203,,2017,3,24,"34,306",,,,
735,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,5,84.8885,,2017,3,25,"32,973",,,,
736,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,15,59.9292,,2017,4,11,"24,390",,,,
737,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,4,59.7525,,2017,4,18,"24,845",,,,
738,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,7,84.3203,,2017,4,26,"32,790",,,,
739,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,18,84.8885,,2017,4,29,"33,450",,,,
740,28110,중구,중산동,1881-2,인천영종 스카이시티자이,20,112.9783,,2017,5,29,"42,326",,,,
741,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,21,123.8919,,2017,5,4,"52,340",,,,
742,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,9,59.8824,,2017,5,9,"24,790",,,,
743,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,6,84.8885,,2017,5,20,"32,230",,,,
744,28110,중구,중산동,1881-2,인천영종 스카이시티자이,23,91.4513,,2017,6,7,"37,771",,,,
745,28110,중구,중산동,1881-2,인천영종 스카이시티자이,20,98.9545,,2017,6,7,"38,675",,,,
746,28110,중구,중산동,1881-2,인천영종 스카이시티자이,19,98.9437,,2017,6,9,"38,001",,,,
747,28110,중구,중산동,1881-2,인천영종 스카이시티자이,26,91.4513,,2017,6,14,"37,421",,,,
748,28110,중구,중산동,1881-2,인천영종 스카이시티자이,17,91.4513,,2017,6,15,"36,527",,,,
749,28110,중구,중산동,1881-2,인천영종 스카이시티자이,21,112.9783,,2017,6,19,"43,698",,,,
750,28110,중구,중산동,1881-2,인천영종 스카이시티자이,19,112.9783,,2017,6,26,"42,436",,,,
751,28110,중구,중산동,1887-1,하늘도시한라비발디,3,101.7629,,2017,6,26,"31,800",,,,
752,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,16,84.3203,,2017,6,6,"33,940",,,,
753,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,6,84.3203,,2017,6,14,"32,790",,,,
754,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,18,84.8885,,2017,6,16,"34,150",,,,
755,28110,중구,운서동,2787-1,금호베스트빌1단지,2,84.244,,2017,6,7,"29,000",,,,
756,28110,중구,중산동,1881-1,하늘도시우미린1단지,20,48.92,,2017,7,2,"20,000",,,,
757,28110,중구,중산동,1887-1,하늘도시한라비발디,1,101.7629,,2017,7,4,"35,500",,,,
758,28110,중구,중산동,1881-2,인천영종 스카이시티자이,12,91.4513,,2017,7,13,"36,827",,,,
759,28110,중구,중산동,1881-2,인천영종 스카이시티자이,13,98.9545,,2017,7,15,"38,171",,,,
760,28110,중구,중산동,1881-2,인천영종 스카이시티자이,15,98.9545,,2017,7,15,"38,171",,,,
761,28110,중구,중산동,1881-2,인천영종 스카이시티자이,20,98.9437,,2017,7,17,"38,801",,,,
762,28110,중구,중산동,1881-2,인천영종 스카이시티자이,16,91.4513,,2017,7,26,"36,327",,,,
763,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,18,59.7525,,2017,7,1,"25,370",,,,
764,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,13,59.7525,,2017,7,1,"24,580",,,,
765,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,8,59.9292,,2017,7,4,"24,531",,,,
766,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,15,84.8885,,2017,7,14,"33,151",,,,
767,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,11,84.3203,,2017,7,14,"33,290",,,,
768,28110,중구,운남동,1680-2,e편한세상 영종하늘도시,15,84.8885,,2017,7,14,"33,151",,,,
