id,address,latitude,longitude,address_road,building_name,age,main_use,floor,under_floor,structure_name,structure_category,gf_area,bc_area,bc_ratio,fa_ratio,parking_lot_count,area,connection_area,landuse_zone,landuse_district,jimok,lot_road,lot_height,lot_shape,icp_potential_landlocked,development_state,naver_longitude,naver_latitude,naver_pnu
2823710500102040004,인천 부평구 삼산동 204-4,37.51948457,126.73779612,후정동로 21,화령빌딩,17,제1종근린생활시설,5.0,0.0,철근콘크리트구조,철골철근콘크리트,1251.7,344.1,59.9,217.7,8.0,575.0,575.0,제2종일반주거지역,,대지,중로각지,평지,세장형,False,,126.7378078,37.5194974,2.82371050010204e+18
2823710500104260002,인천 부평구 삼산동 426-2,37.51728872,126.73289958,평천로 384,,17,제1종근린생활시설,6.0,1.0,철근콘크리트구조,철골철근콘크리트,1667.4,269.6,59.5,328.2,10.0,456.3,456.3,준주거지역,제1종지구단위계획구역,대지,광대소각,평지,세장형,False,,126.7328994,37.5172889,2.82371050010426e+18
2823710500104630004,인천 부평구 삼산동 463-4,37.5079162,126.7342592,길주로647번길 17,C&C 로데오II,17,제2종근린생활시설,8.0,2.0,철근콘크리트구조,철골철근콘크리트,4798.8,493.3,66.6,504.0,26.0,740.4,740.4,일반상업지역,지구단위계획구역,대지,중로각지,평지,세장형,False,,126.7342575,37.5079402,2.82371050010463e+18
2823710500104630002,인천 부평구 삼산동 463-2,37.50797684,126.73356931,충선로209번길 49,삼산노블시티프라자,9,업무시설,8.0,4.0,철근콘크리트구조,철골철근콘크리트,5375.0,509.4,69.9,498.6,48.0,729.0,729.0,일반상업지역,지구단위계획구역,대지,중로한면,평지,정방형,False,,126.7335691,37.5079778,2.82371050010463e+18
2823710500103780001,인천 부평구 삼산동 378-1,37.52242639,126.73604576,부평북로 384,,31,공장,5.0,1.0,철근콘크리트조 연와조,철골철근콘크리트,1732.8,296.2,58.1,283.9,2.0,510.0,510.0,제2종일반주거지역,,공장,중로각지,평지,가장형,False,,126.7360507,37.5224494,2.82371050010378e+18
2823710500103740005,인천 부평구 삼산동 374-5,37.52317412,126.73466003,부평북로 371,다동|라동|마동,32,공장,2.0,1.0,철근콘크리트조,철골철근콘크리트,1751.3,1186.5,51.3,71.0,0.0,2314.0,2314.0,준공업지역,,공장,중로한면,평지,역삼각,False,,126.7346709,37.5232334,2.82371050010374e+18
2823710600100940000,인천 부평구 갈산동 94,37.51538498,126.72726578,,,0,,,,,건물없음,,,,,,35120.0,35120.0,준공업지역,,공장,중로각지,평지,가장형,False,공사중,126.7273092,37.5153378,2.82371060010094e+18
2823710600100940000,인천 부평구 갈산동 94,37.51538498,126.72726578,,,0,,,,,건물없음,,,,,,35120.0,35120.0,준공업지역,,공장,중로각지,평지,가장형,False,공사중,126.7273184,37.5153298,2.82371060010094e+18
2823710600101750000,인천 부평구 갈산동 175,37.51674358,126.72333946,평천로 296,,19,제2종근린생활시설,5.0,0.0,철근콘크리트구조,철골철근콘크리트,984.9,222.7,55.9,247.3,7.0,398.3,398.3,준주거지역,지구단위계획구역,대지,광대세각,평지,세장형,False,,126.7233409,37.5167657,2.82371060010175e+18
2823710600101610008,인천 부평구 갈산동 161-8,37.51810518,126.72452985,평천로305번길 12-11,,28,공장,3.0,1.0,철근콘크리트조 및 조립식판넬조,철골철근콘크리트,639.6,172.8,55.6,152.5,4.0,310.8,310.8,제3종일반주거지역,지구단위계획구역,대지,세로(가),평지,세장형,False,,126.7245247,37.5181241,2.82371060010161e+18
2823710600101770001,인천 부평구 갈산동 177-1,37.51652544,126.72255825,평천로 290,원츠 프라자,18,제2종근린생활시설,6.0,2.0,철근콘크리트구조,철골철근콘크리트,4324.3,637.0,58.6,249.1,29.0,1087.1,1087.1,준주거지역,지구단위계획구역,대지,광대소각,평지,삼각형,False,,126.7225854,37.5164881,2.82371060010177e+18
2823710600100750020,인천 부평구 갈산동 75-20,37.51743862,126.72900976,주부토로252번길 39,갈산동 공장,16,공장,2.0,0.0,일반철골구조,철골,442.6,246.8,66.0,118.4,2.0,374.0,374.0,준공업지역,,창고,소로한면,평지,사다리,False,,126.7290134,37.5174677,2.82371060010075e+18
2823710600101750013,인천 부평구 갈산동 175-13,37.51691702,126.72408065,평천로 304,21세기빌딩 A동|B동,25,제2종근린생활시설,6.0,1.0,철근콘크리트조 외 2,철골철근콘크리트,1712.5,315.7,48.3,222.3,0.0,396.9,654.1,준주거지역,지구단위계획구역,대지,광대소각,평지,가장형,False,,126.7240632,37.5169694,2.82371060010175e+18
2823710600101720001,인천 부평구 갈산동 172-1,37.51682772,126.72455666,평천로306번길 7,,38,숙박시설,3.0,1.0,철근콘크리트조,철골철근콘크리트,478.7,143.9,59.7,179.0,0.0,241.2,241.2,제3종일반주거지역,지구단위계획구역,대지,소로각지,평지,가장형,False,,126.724548,37.5168531,2.82371060010172e+18
2823710600103810000,인천 부평구 갈산동 381,37.50802975,126.72298263,갈월서로 6,,27,제2종근린생활시설,7.0,3.0,철근콘크리트조,철골철근콘크리트,2449.7,232.6,59.6,395.0,10.0,390.1,390.1,준주거지역,지구단위계획구역,대지,중로각지,평지,가장형,False,,126.7229803,37.5080637,2.82371060010381e+18
2823710600101580008,인천 부평구 갈산동 158-8,37.51745268,126.72192026,부평대로 292,,31,제1종근린생활시설,4.0,1.0,철근콘크리트조,철골철근콘크리트,1300.4,262.3,59.6,234.9,0.0,440.0,440.0,준주거지역,지구단위계획구역|철도보호지구,대지,광대한면,평지,정방형,False,,126.7219197,37.5174713,2.82371060010158e+18
2823710600100940000,인천 부평구 갈산동 94,37.51538498,126.72726578,,,0,,,,,건물없음,,,,,,35120.0,35120.0,준공업지역,,공장,중로각지,평지,가장형,False,공사중,126.7273162,37.5153291,2.82371060010094e+18
2823710600101690016,인천 부평구 갈산동 169-16,37.51818371,126.72667794,주부토로 261,신협빌딩,26,제1종근린생활시설,6.0,1.0,철근콘크리트조,철골철근콘크리트,4998.1,726.8,67.8,393.6,20.0,201.4,1072.7,제3종일반주거지역,지구단위계획구역,대지,광대세각,평지,사다리,False,,126.7266317,37.5182868,2.82371060010169e+18
2823710600100800006,인천 부평구 갈산동 80-6,37.51769508,126.72890833,평천로 348,,36,제1종근린생활시설,4.0,1.0,철근콘크리트조,철골철근콘크리트,1018.4,232.3,59.6,210.1,0.0,390.0,390.0,준공업지역,,대지,광대한면,평지,사다리,False,,126.7288936,37.5176883,2.8237106001008e+18
2823710600100570001,인천 부평구 갈산동 57-1,37.51744514,126.73005467,평천로 360-6,,26,단독주택,4.0,1.0,철근콘크리트조,철골철근콘크리트,733.2,148.9,55.6,217.2,10.0,268.0,268.0,준공업지역,,대지,소로각지,평지,사다리,False,,126.7300531,37.5174516,2.82371060010057e+18
2823710600100400001,인천 부평구 갈산동 40-1,37.51802498,126.73016673,,,0,,,,,건물없음,,,,,,136.0,136.0,제2종일반주거지역,,대지,세각(가),평지,사다리,False,,126.7301613,37.5180395,2.8237106001004e+18
2823710600100410008,인천 부평구 갈산동 41-8,37.51743529,126.73042929,장제로351번길 32,갈산고시텔,5,제2종근린생활시설,4.0,0.0,철근콘크리트구조,철골철근콘크리트,605.1,170.4,68.7,244.0,5.0,38.0,248.0,준공업지역,,대지,소로한면,평지,사다리,False,,126.7304306,37.5174496,2.82371060010041e+18
2823710600100760005,인천 부평구 갈산동 76-5,37.51806658,126.72807518,평천로 341,,36,제1종근린생활시설,2.0,1.0,철근콘크리트조,철골철근콘크리트,431.5,143.4,55.2,108.8,0.0,260.0,260.0,제2종일반주거지역,,대지,광대한면,평지,사다리,False,,126.7280667,37.5181157,2.82371060010076e+18
2823710600100350003,인천 부평구 갈산동 35-3,37.51870954,126.73103917,장제로373번길 21,,31,제2종근린생활시설,3.0,1.0,철근콘크리트,철골철근콘크리트,448.7,116.5,57.4,162.1,0.0,188.0,188.0,제2종일반주거지역,,대지,세로(가),평지,사다리,False,,126.7310464,37.5187586,2.82371060010035e+18
2823710600100680034,인천 부평구 갈산동 68-34,37.51859207,126.72948326,주부토로262번길 39,,51,제1종근린생활시설,1.0,0.0,연와조 세멘부럭,벽돌,97.1,97.1,71.4,71.4,0.0,120.0,120.0,제2종일반주거지역,,대지,세로(가),평지,사다리,False,,126.7294746,37.5186087,2.82371060010068e+18
2823710600100940000,인천 부평구 갈산동 94,37.51538498,126.72726578,,,0,,,,,건물없음,,,,,,35120.0,35120.0,준공업지역,,공장,중로각지,평지,가장형,False,공사중,126.7281041,37.5144084,2.82371060010209e+18
2823710600102000009,인천 부평구 갈산동 200-9,37.51455638,126.7265559,,,0,,,,,건물없음,,,,,,321.0,321.0,자연녹지지역,,구거,세로(가),평지,삼각형,False,,126.7265025,37.5145891,2.823710600102e+18
2823710600100940000,인천 부평구 갈산동 94,37.51538498,126.72726578,,,0,,,,,건물없음,,,,,,35120.0,35120.0,준공업지역,,공장,중로각지,평지,가장형,False,공사중,126.7265471,37.5162296,2.82371060010095e+18
2823710600100700003,인천 부평구 갈산동 70-3,37.51869653,126.72745641,주부토로 266,,20,제2종근린생활시설,5.0,0.0,철근콘크리트구조,철골철근콘크리트,844.3,185.0,51.1,224.6,4.0,362.0,362.0,제2종일반주거지역,,대지,중로한면,평지,사다리,False,,126.727424,37.5187151,2.8237106001007e+18
2823710600100660016,인천 부평구 갈산동 66-16,37.51983378,126.7285829,주부토로 284,,31,제1종근린생활시설,5.0,1.0,라멘조 연와조,철골철근콘크리트,1068.8,198.7,58.1,255.0,0.0,319.0,342.0,제2종일반주거지역,,대지,중로각지,평지,사다리,False,,126.728532,37.519819,2.82371060010066e+18
2823710600101770005,인천 부평구 갈산동 177-5,37.51634701,126.72288173,주부토로249번길 68,德&美 빌딩,16,단독주택,5.0,1.0,철근콘크리트구조,철골철근콘크리트,2115.8,355.0,54.0,248.1,20.0,153.6,658.0,준주거지역,지구단위계획구역,대지,세로(가),평지,가장형,False,,126.7228899,37.5163714,2.82371060010177e+18
2823710600103810004,인천 부평구 갈산동 381-4,37.50781127,126.72297063,갈월서로 4,삼희빌딩,20,제2종근린생활시설,8.0,1.0,철근콘크리트조,철골철근콘크리트,2003.3,262.4,69.0,474.8,15.0,380.3,380.3,준주거지역,지구단위계획구역|철도보호지구,대지,중로한면,평지,가장형,False,,126.7229637,37.5078348,2.82371060010381e+18
2823710600101780000,인천 부평구 갈산동 178,37.51600847,126.72203865,부평대로278번길 8,,36,제1종근린생활시설,5.0,1.0,철근콘크리트조,철골철근콘크리트,583.5,111.9,54.6,235.6,1.0,205.0,205.0,준주거지역,지구단위계획구역,대지,소로각지,평지,세장형,False,,126.722038,37.5160303,2.82371060010178e+18
2824510100106190001,인천 계양구 효성동 619-1,37.52462764,126.69444228,청안로 37,,31,공장,5.0,1.0,철근콘크리트,철골철근콘크리트,1171.9,201.1,59.3,296.4,0.0,339.2,339.2,준공업지역,,대지,광대소각,평지,사다리,False,,126.6944382,37.5246125,2.82451010010619e+18
2824510100106230113,인천 계양구 효성동 623-113,37.52661794,126.69836018,효서로 21,,13,공장,2.0,0.0,일반철골구조,철골,1075.7,906.6,68.6,81.4,4.0,1322.0,1322.0,제3종일반주거지역,,공장,광대소각,저지,삼각형,False,,126.6982854,37.5265486,2.8245101001062303e+18
2824510100105680005,인천 계양구 효성동 568-5,37.52399216,126.69964941,새풀로1번길 4,,18,공장,4.0,0.0,일반철골구조 경량철골구조,철골,1458.7,431.2,59.0,199.8,7.0,730.2,730.2,준공업지역,,대지,소로한면,평지,세장형,False,,126.6996297,37.5239938,2.82451010010568e+18
2824510100102420001,인천 계양구 효성동 242-1,37.52769141,126.71237475,효서로 148,,37,제1종근린생활시설,3.0,1.0,철근콘크리트구조,철골철근콘크리트,1495.5,364.6,58.2,174.7,0.0,626.0,626.0,제2종일반주거지역,,대지,중로한면,평지,세장형,False,,126.7123488,37.5276912,2.82451010010242e+18
2824510100102080001,인천 계양구 효성동 208-1,37.52415008,126.71887066,아나지로248번길 12,,10,공장,6.0,0.0,일반철골구조,철골,3980.3,791.1,69.9,351.6,23.0,1132.2,1132.2,준공업지역,,대지,소로각지,평지,사다리,False,,126.718898,37.524256,2.82451010010208e+18
2824510100102460005,인천 계양구 효성동 246-5,37.52915883,126.71090419,안남로519번길 1,,30,제1종근린생활시설,2.0,1.0,조적조 시멘트벽돌,기타조적,980.7,464.4,58.2,115.0,6.0,798.0,798.0,제2종일반주거지역,지적재조사사업지구,대지,중로각지,평지,삼각형,False,,126.7109042,37.5291461,2.82451010010246e+18
2824510100105480000,인천 계양구 효성동 548,37.52548689,126.70068817,아나지로 83,,43,공장,4.0,1.0,철근콘크리트,철골철근콘크리트,2625.6,687.4,47.2,166.8,0.0,1456.5,1456.5,제2종일반주거지역,,대지,중로각지,평지,사다리,False,,126.7006727,37.5255166,2.82451010010548e+18
2824510100104120013,인천 계양구 효성동 412-13,37.52478616,126.70560717,,,0,,,,,건물없음,,,,,,308.8,308.8,준공업지역,,대지,세로(가),평지,세장형,False,,126.7055874,37.5248495,2.82451010010412e+18
2824510100100870000,인천 계양구 효성동 87,37.53209365,126.70848788,안남로551번길 20,,7,제2종근린생활시설,2.0,0.0,철근콘크리트구조,철골철근콘크리트,329.0,164.5,47.4,94.8,2.0,347.0,347.0,제3종일반주거지역,지구단위계획구역,대지,소로한면,평지,삼각형,False,,126.7084797,37.5321114,2.82451010010087e+18
2824510100106080008,인천 계양구 효성동 608-8,37.52438331,126.695074,청안로 36,미중테크,14,공장,2.0,0.0,일반철골구조,철골,555.2,277.9,64.6,129.1,3.0,430.1,430.1,준공업지역,,공장,소로한면,평지,세장형,False,,126.6950597,37.5243846,2.82451010010608e+18
2824510100100530007,인천 계양구 효성동 53-7,37.5331486,126.70954943,안남로565번길 5,우정빌딩,15,제2종근린생활시설,4.0,0.0,철근콘크리트구조,철골철근콘크리트,662.7,168.8,59.2,232.5,4.0,285.0,285.0,제3종일반주거지역,지구단위계획구역,대지,소로한면,평지,삼각형,False,,126.7095577,37.5331655,2.82451010010053e+18
2824510100100770005,인천 계양구 효성동 77-5,37.53084398,126.71045473,봉오대로 557,,25,제2종근린생활시설,5.0,2.0,철근콘크리트라멘조,철골철근콘크리트,3522.8,530.6,58.7,270.2,28.0,904.0,904.0,제3종일반주거지역,지구단위계획구역,대지,광대소각,평지,사다리,False,,126.710441,37.5308463,2.82451010010077e+18
2824510100106230002,인천 계양구 효성동 623-2,37.52776206,126.70169728,효서로 53,,18,제2종근린생활시설,5.0,0.0,철근콘크리트구조,철골철근콘크리트,1512.0,357.9,59.0,249.1,10.0,607.0,607.0,제3종일반주거지역,,대지,중로각지,평지,사다리,False,,126.7016674,37.5277559,2.82451010010623e+18
2824510100100320000,인천 계양구 효성동 32,37.53427673,126.70841648,길마로 25,,6,제1종근린생활시설,1.0,0.0,일반철골구조,철골,999.4,999.4,49.2,49.2,7.0,2003.0,2032.0,제3종일반주거지역,지구단위계획구역,대지,중로한면,평지,삼각형,False,,126.7084602,37.5342792,2.82451010010032e+18
2824510100105570001,인천 계양구 효성동 557-1,37.525436,126.69658179,아나지로 45,일원빌딩,11,공장,4.0,0.0,일반철골구조,철골,2549.0,1104.6,67.0,154.7,7.0,792.1,1647.6,제3종일반주거지역,,주유소,중로각지,평지,사다리,False,,126.6965743,37.5254196,2.82451010010557e+18
2824510100102730048,인천 계양구 효성동 273-48,37.52567773,126.71274542,아나지로187번길 4,,43,공동주택,2.0,1.0,세멘벽돌,벽돌,199.7,94.2,44.3,88.6,0.0,212.6,212.6,제2종일반주거지역,,대지,세로(가),평지,가장형,False,,126.7127201,37.5256959,2.82451010010273e+18
2824510100106550144,인천 계양구 효성동 655-144,37.5245397,126.69288719,봉오대로 385,,8,공장,4.0,0.0,철골철근콘크리트구조 일반철골구조,철골철근콘크리트,1349.0,398.8,69.0,233.4,4.0,578.0,578.0,준공업지역,,공장,광대한면,평지,삼각형,False,,126.692853,37.5245242,2.8245101001065503e+18
2824510100103350002,인천 계양구 효성동 335-2,37.52433785,126.7103204,안남로 463,제1동,49,제2종근린생활시설,4.0,1.0,철근콘크리트/일반철골구조,철골철근콘크리트,1191.9,309.4,44.3,165.0,1.0,698.3,698.3,준공업지역,,대지,중로한면,평지,세장형,False,,126.7102964,37.5243473,2.82451010010335e+18
2824510100105570003,인천 계양구 효성동 557-3,37.52547614,126.6969248,아나지로 45,일원빌딩,11,공장,4.0,0.0,일반철골구조,철골,2549.0,1104.6,67.0,154.7,7.0,855.5,1647.6,제3종일반주거지역,,대지,중로각지,평지,사다리,False,,126.6969018,37.5254816,2.82451010010557e+18
2824510100104040025,인천 계양구 효성동 404-25,37.52451125,126.70767938,아나지로148번길 10-2,,20,제2종근린생활시설,2.0,0.0,일반철골구조,철골,371.8,196.5,59.6,112.7,2.0,329.9,329.9,준공업지역,,대지,소로각지,평지,가장형,False,,126.7076602,37.5245177,2.82451010010404e+18
2824510100106220056,인천 계양구 효성동 622-56,37.52714867,126.70015439,효서로 39,,26,제2종근린생활시설,5.0,1.0,철근콘크리트조,철골철근콘크리트,1421.6,227.6,59.6,297.4,4.0,382.0,382.0,제3종일반주거지역,,대지,중로각지,평지,정방형,False,,126.7001362,37.5271775,2.82451010010622e+18
2824510100106230070,인천 계양구 효성동 623-70,37.527808,126.70192627,효서로 57,,29,제2종근린생활시설,5.0,1.0,R.C조 연와조,철골철근콘크리트,1236.6,266.2,56.9,226.3,6.0,211.0,468.0,제3종일반주거지역,,대지,중로한면,평지,사다리,False,,126.7019148,37.5278201,2.8245101001062303e+18
2824510100105140003,인천 계양구 효성동 514-3,37.52651353,126.70266973,아나지로97번길 14,,31,공장,4.0,1.0,철근콘크리트 경량철골조,철골철근콘크리트,2361.1,504.1,53.5,196.9,9.0,943.0,943.0,준공업지역,,대지,소로각지,평지,정방형,False,,126.702656,37.5265456,2.82451010010514e+18
2824510100103020008,인천 계양구 효성동 302-8,37.52476459,126.71114102,안남로466번길 3,,38,단독주택,3.0,1.0,철근콘크리트,철골철근콘크리트,820.2,234.5,58.0,170.1,0.0,404.4,404.4,준공업지역,,대지,세로(가),평지,삼각형,False,,126.7111231,37.5247722,2.82451010010302e+18
2824510100105670002,인천 계양구 효성동 567-2,37.52499094,126.69896513,아나지로 68,,17,공장,4.0,0.0,일반철골구조,철골,1393.7,391.8,59.2,210.5,7.0,662.0,662.0,준공업지역,,공장,중로한면,평지,세장형,False,,126.6989453,37.5249924,2.82451010010567e+18
2824510100103020012,인천 계양구 효성동 302-12,37.52489559,126.7109736,안남로 470,타운,16,제2종근린생활시설,5.0,0.0,철근콘크리트구조,철골철근콘크리트,896.7,197.4,55.1,250.4,6.0,358.1,358.1,준공업지역,,대지,중로한면,평지,세장형,False,,126.7109545,37.5248824,2.82451010010302e+18
2824510100106230036,인천 계양구 효성동 623-36,37.5273518,126.69823727,봉오대로 441-1,,31,제2종근린생활시설,3.0,1.0,철근콘크리트조 조적조,철골철근콘크리트,495.3,135.0,66.8,185.9,0.0,202.0,202.0,제3종일반주거지역,,대지,세각(가),평지,세장형,False,,126.6982275,37.5273663,2.8245101001062303e+18
2824510100103020010,인천 계양구 효성동 302-10,37.5252278,126.7110076,안남로 474,,43,제1종근린생활시설,3.0,1.0,철근콘크리트구조,철골철근콘크리트,565.5,161.4,71.0,196.6,0.0,227.1,227.1,준공업지역,,대지,중로각지,평지,가장형,False,,126.7109771,37.5252026,2.82451010010302e+18
2824510100106040000,인천 계양구 효성동 604,37.52480964,126.69723644,아나지로 56,이지슈퍼물류 제1동|이지슈퍼물류 제2동|이지슈퍼물류 제3동,46,판매시설,5.0,1.0,일반철골구조,철골,15133.1,4512.0,58.4,177.0,82.0,7720.0,7720.0,준공업지역,,대지,중로각지,평지,가장형,False,,126.6972156,37.5248113,2.82451010010604e+18
2824510100102490008,인천 계양구 효성동 249-8,37.52847481,126.71172789,효서로145번길 7,,36,제2종근린생활시설,3.0,1.0,철근콘크리트조,철골철근콘크리트,435.3,131.0,57.7,173.2,0.0,227.0,227.0,제2종일반주거지역,,대지,소로각지,평지,사다리,False,,126.7117067,37.5284785,2.82451010010249e+18
2824510100103020009,인천 계양구 효성동 302-9,37.52504654,126.71120855,아나지로 174,성우 빌딩,13,제2종근린생활시설,6.0,1.0,철근콘크리트구조,철골철근콘크리트,1999.3,425.2,58.9,274.2,13.0,721.7,721.7,준공업지역,,대지,중로한면,평지,세장형,False,,126.7111898,37.5251023,2.82451010010302e+18
2824510100100340085,인천 계양구 효성동 34-85,37.53397732,126.70833574,길마로 25,,6,제1종근린생활시설,1.0,0.0,일반철골구조,철골,999.4,999.4,49.2,49.2,7.0,29.0,2032.0,제3종일반주거지역,지구단위계획구역,대지,중로한면,평지,삼각형,False,,126.7083265,37.533983,2.82451010010034e+18
2824510100100990011,인천 계양구 효성동 99-11,37.53656443,126.70956901,안남로573번길 14|안남로573번길 16,뉴서울아파트 10동|뉴서울아파트 1동|뉴서울아파트 2동|뉴서울아파트 3동|뉴서울아파트 4동|뉴서울아파트 5동|뉴서울아파트 6동|뉴서울아파트 7동|뉴서울아파트 8동|뉴서울아파트 9동|뉴서울아파트 상가동,37,공동주택,5.0,1.0,철근콘크리트 라멘구조,철골철근콘크리트,29468.2,4911.7,27.7,139.1,0.0,17713.0,17713.0,제3종일반주거지역,지구단위계획구역,대지,소로한면,완경사,사다리,False,,126.7095806,37.5365396,2.82451010010099e+18
2824510400100270002,인천 계양구 서운동 27-2,37.52985649,126.74321817,서운로 43-37,,21,단독주택,5.0,1.0,철근콘크리트구조,철골철근콘크리트,754.6,133.1,57.6,269.0,4.0,111.0,231.0,제2종일반주거지역,중요시설물보호지구(공항),대지,세각(가),평지,사다리,False,,126.7432003,37.5298786,2.82451040010027e+18
2824510400100550075,인천 계양구 서운동 55-75,37.5250542,126.74807376,아나지로 496,,15,창고시설,1.0,0.0,일반철골구조,철골,397.3,397.3,17.2,17.2,3.0,2314.0,2314.0,자연녹지지역,중요시설물보호지구(공항),대지,광대한면,평지,삼각형,False,,126.7479157,37.5251922,2.82451040010055e+18
2824510400100550080,인천 계양구 서운동 55-80,37.52590533,126.74691886,아나지로 493,서운동 근린생활시설,20,제2종근린생활시설,3.0,0.0,철골조,철골,880.9,293.6,19.3,57.9,5.0,1522.0,1522.0,자연녹지지역,중요시설물보호지구(공항),대지,광대한면,평지,사다리,False,,126.7470001,37.5258635,2.82451040010055e+18
2824510400102220000,인천 계양구 서운동 222,37.53191993,126.75325708,서운산단로1길 19,계양DSE지식산업센터,1,공장,5.0,1.0,프리케스트콘크리트구조,철골철근콘크리트,40346.6,6668.6,69.5,191.0,403.0,9599.2,9599.2,일반공업지역,중요시설물보호지구(공항)|지구단위계획구역,공장,중로한면,평지,정방형,False,,126.7532441,37.5319769,2.82451040010222e+18
2824510400102140006,인천 계양구 서운동 214-6,37.53369723,126.7556955,서운산단로3길 4,SB TOWER,2,제1종근린생활시설,6.0,2.0,철근콘크리트구조,철골철근콘크리트,6019.1,741.4,69.5,399.0,43.0,1066.3,1066.3,준공업지역,중요시설물보호지구(공항)|지구단위계획구역,대지,중로각지,평지,세장형,False,,126.755674,37.53368,2.82451040010214e+18
2824510400101800003,인천 계양구 서운동 180-3,37.53711151,126.74571151,살라리로 11,호은빌딩,12,제2종근린생활시설,4.0,0.0,철근콘크리트구조,철골철근콘크리트,578.6,144.6,49.5,198.1,4.0,292.0,292.0,제2종일반주거지역,중요시설물보호지구(공항)|지구단위계획구역,대지,중로각지,평지,가장형,False,,126.7456963,37.5371221,2.8245104001018e+18
2824510400100520009,인천 계양구 서운동 52-9,37.52678983,126.74261897,아나지로443번길 16-1,,19,제2종근린생활시설,2.0,0.0,일반철골구조,철골,492.7,246.4,19.0,38.1,3.0,1294.0,1294.0,자연녹지지역,,대지,세로(가),평지,역삼각,False,,126.7425132,37.5267999,2.82451040010052e+18
2824510400102130003,인천 계양구 서운동 213-3,37.53527571,126.75821214,서운산단로8길 20,,2,공장,5.0,0.0,일반철골구조,철골,5353.0,1171.4,66.7,295.8,21.0,1755.2,1755.2,일반공업지역,중요시설물보호지구(공항)|지구단위계획구역,공장,중로각지,평지,가장형,False,,126.7581916,37.5353259,2.82451040010213e+18
2824510400102170007,인천 계양구 서운동 217-7,37.53274008,126.75657002,서운산단로2길 5,(주)엔엑스오,2,공장,4.0,0.0,일반철골조 철근콘크리트조,철골,3848.0,972.7,29.5,116.6,37.0,3299.2,3299.2,일반공업지역,중요시설물보호지구(공항)|지구단위계획구역,공장,중로각지,평지,세장형,False,,126.7565573,37.532721,2.82451040010217e+18
2824510400101280018,인천 계양구 서운동 128-18,37.52863607,126.74893479,봉오대로894번길 19,,46,공장,2.0,1.0,철근콘크리트구조 세멘부럭조,철골철근콘크리트,1789.1,809.9,11.6,25.0,0.0,7015.0,7015.0,자연녹지지역,중요시설물보호지구(공항),대지,소로한면,평지,삼각형,False,,126.7489171,37.5286336,2.8245104001012803e+18
2824510400102130006,인천 계양구 서운동 213-6,37.53484838,126.7574729,서운산단로6길 13,지엔비케미칼,2,공장,5.0,0.0,일반철골구조,철골,4042.9,1122.8,68.0,244.8,21.0,1651.9,1651.9,일반공업지역,중요시설물보호지구(공항)|지구단위계획구역,공장,중로한면,평지,세장형,False,,126.757456,37.5348648,2.82451040010213e+18
2824510400101480014,인천 계양구 서운동 148-14,37.52949955,126.75829162,서운산업로50번길 12-12,일신실업,19,제2종근린생활시설,3.0,0.0,일반철골구조,철골,855.0,360.0,19.8,47.1,6.0,1817.0,1817.0,자연녹지지역,중요시설물보호지구(공항),대지,세로(가),평지,정방형,False,,126.7582719,37.5294545,2.82451040010148e+18
2824510400101480055,인천 계양구 서운동 148-55,37.52971249,126.75840821,서운산업로50번길 12,,19,제2종근린생활시설,2.0,0.0,일반철골구조,철골,235.6,117.8,19.4,38.8,2.0,607.0,607.0,자연녹지지역,중요시설물보호지구(공항),대지,세각(가),평지,가장형,False,,126.7583904,37.5297326,2.82451040010148e+18
2824510400102140008,인천 계양구 서운동 214-8,37.53377044,126.75476916,서운산단로3길 14,진성공업사,1,공장,2.0,0.0,일반철골구조,철골,1283.2,1067.2,64.7,77.8,6.0,1650.4,1650.4,일반공업지역,중요시설물보호지구(공항)|지구단위계획구역,공장,중로한면,평지,세장형,False,,126.7547528,37.5337876,2.82451040010214e+18
2824510400102160001,인천 계양구 서운동 216-1,37.53316213,126.75465978,서운산단로3길 13,(주)케이피나인,3,공장,4.0,1.0,일반철골구조,철골,3810.8,1107.5,67.1,228.9,34.0,1650.2,1650.2,일반공업지역,중요시설물보호지구(공항)|지구단위계획구역,공장,중로한면,평지,세장형,False,,126.7546435,37.5331793,2.82451040010216e+18
2824510400102130000,인천 계양구 서운동 213,37.53507878,126.75674329,서운산단로6길 5,(주)테크노몰드이엔지,2,공장,4.0,0.0,일반철골구조,철골,7373.7,3323.7,33.6,74.5,60.0,9895.3,9895.3,일반공업지역,중요시설물보호지구(공항)|지구단위계획구역,공장,중로각지,평지,정방형,False,,126.7567303,37.5350953,2.82451040010213e+18
2824510400101290001,인천 계양구 서운동 129-1,37.52645355,126.75101366,아나지로 527,,8,제2종근린생활시설,1.0,0.0,일반철골구조,철골,494.5,494.5,19.8,19.8,4.0,2497.0,2497.0,자연녹지지역,중요시설물보호지구(공항),대지,광대한면,평지,사다리,False,,126.7510123,37.5261907,2.82451040010129e+18
2824510400101490063,인천 계양구 서운동 149-63,37.53036496,126.75485448,서운산업로47번길 22-1,,7,제2종근린생활시설,2.0,0.0,일반철골구조,철골,400.0,200.0,19.9,39.8,3.0,1006.0,1006.0,자연녹지지역,중요시설물보호지구(공항),대지,세로(가),평지,사다리,False,,126.7548406,37.5303877,2.82451040010149e+18
