,지역코드,시군구,법정동,유형,용도지역,건물주용도,건축년도,대지면적,건물면적,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부
0,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,1,1,"1,800",,,,
1,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,1,1,"2,150",,,,
2,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,1,1,"3,500",,,,
3,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,1,9,"1,700",,,,
4,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,1,9,"1,700",,,,
5,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,1,9,"3,400",,,,
6,28140,동구,송현동,집합,제2종일반주거,기타,1983,,42.43,2006,1,24,"4,500",,,,
7,28140,동구,화수동,집합,제2종일반주거,제1종근린생활,1971,,38.34,2006,2,8,"2,500",,,,
8,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2006,2,1,"3,900",,,,
9,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,2,1,"1,430",,,,
10,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,2,1,"1,170",,,,
11,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,2,9,"3,800",,,,
12,28140,동구,송현동,집합,준공업,판매,1997,,30.8,2006,2,9,"3,800",,,,
13,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,2,9,"1,500",,,,
14,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,2,9,"3,800",,,,
15,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,2,9,"1,500",,,,
16,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,2,9,"1,500",,,,
17,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,2,9,"1,500",,,,
18,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,2,9,"1,500",,,,
19,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,2,9,"1,500",,,,
20,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,2,11,"3,500",,,,
21,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,2,11,"1,570",,,,
22,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,2,11,"1,700",,,,
23,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,2,13,"2,300",,,,
24,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,2,13,"2,200",,,,
25,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,2,13,"2,200",,,,
26,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,2,14,"3,500",,,,
27,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,2,14,"1,650",,,,
28,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,2,14,"1,700",,,,
29,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,2,16,"2,000",,,,
30,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,2,16,"2,000",,,,
31,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,2,16,"4,000",,,,
32,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,2,20,"9,000",,,,
33,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,2,20,"3,000",,,,
34,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,2,20,"4,500",,,,
35,28140,동구,송현동,집합,제3종일반주거,제2종근린생활,1993,,20.52,2006,2,25,"5,000",,,,
36,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,2,27,"1,500",,,,
37,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,2,27,"1,700",,,,
38,28140,동구,송현동,집합,준공업,판매,1997,,62.8,2006,3,3,"3,800",,,,
39,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,3,4,"1,700",,,,
40,28140,동구,송현동,집합,준공업,판매,1997,,30.8,2006,3,4,"3,400",,,,
41,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,3,4,"1,700",,,,
42,28140,동구,송현동,집합,제3종일반주거,제2종근린생활,2003,,28.08,2006,3,6,"7,800",,,,
43,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,3,10,"3,800",,,,
44,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,3,10,"1,500",,,,
45,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,3,10,"1,500",,,,
46,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,3,10,"3,800",,,,
47,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,3,10,"1,500",,,,
48,28140,동구,송현동,일반,일반상업,기타,1972,32,127.83,2006,3,10,"8,600",,,,
49,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,3,10,"1,500",,,,
50,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,3,13,"3,500",,,,
51,28140,동구,송현동,집합,준공업,판매,1997,,30.4,2006,3,18,"7,000",,,,
52,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,3,18,"5,000",,,,
53,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,3,18,"7,000",,,,
54,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2006,3,18,"5,000",,,,
55,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,3,18,"5,000",,,,
56,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,27.1,2006,3,18,"5,000",,,,
57,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,3,21,"1,500",,,,
58,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,3,21,"2,000",,,,
59,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2006,3,21,"3,000",,,,
60,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,3,21,"1,500",,,,
61,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,3,21,"2,500",,,,
62,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,3,21,"3,500",,,,
63,28140,동구,송현동,집합,준공업,판매,1997,,30.4,2006,3,22,"5,400",,,,
64,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2006,3,22,"4,800",,,,
65,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,27.1,2006,3,22,"4,800",,,,
66,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,3,22,"3,650",,,,
67,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,3,22,"3,175",,,,
68,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,3,22,"3,175",,,,
69,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,3,23,"1,700",,,,
70,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,3,23,"1,700",,,,
71,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,3,23,"3,400",,,,
72,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,73.5,2006,3,28,"7,250",,,,
73,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,3,30,"3,000",,,,
74,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,3,30,"3,300",,,,
75,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,3,30,"3,000",,,,
76,28140,동구,송현동,일반,제2종일반주거,제2종근린생활,2005,94,147.97,2006,3,31,"14,000",,,,
77,28140,동구,금곡동,집합,일반상업,제2종근린생활,2003,,65.2,2006,3,3,"16,847",,,,
78,28140,동구,송림동,집합,일반상업,제2종근린생활,2004,,235.16,2006,3,7,"20,300",,,,
79,28140,동구,송림동,일반,일반상업,판매,1968,98,119.66,2006,3,20,"30,500",,,,
80,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,27.1,2006,4,3,"4,000",,,,
81,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2006,4,3,"4,000",,,,
82,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,4,3,"3,300",,,,
83,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,4,3,"1,600",,,,
84,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,4,3,"1,600",,,,
85,28140,동구,송현동,집합,준공업,판매,1997,,33.94,2006,4,3,"1,600",,,,
86,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,33.94,2006,4,3,"1,600",,,,
87,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,4,3,"3,300",,,,
88,28140,동구,송현동,집합,준공업,판매,1997,,30.4,2006,4,3,"4,500",,,,
89,28140,동구,송현동,집합,준공업,판매,1997,,13.03,2006,4,8,"1,500",,,,
90,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,13.03,2006,4,8,"1,500",,,,
91,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,4,8,"1,600",,,,
92,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,4,8,"1,600",,,,
93,28140,동구,송현동,집합,준공업,판매,1997,,15,2006,4,8,"2,500",,,,
94,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2006,4,11,"5,000",,,,
95,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,73.5,2006,4,11,"7,250",,,,
96,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,4,13,"1,750",,,,
97,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,4,13,"1,750",,,,
98,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,4,13,"3,500",,,,
99,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,4,14,"2,100",,,,
100,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,4,14,"2,300",,,,
101,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,4,14,"2,100",,,,
102,28140,동구,송현동,집합,준공업,판매,1997,,176.09,2006,4,15,"30,500",,,,
103,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,4,18,"1,500",,,,
104,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,4,18,"3,750",,,,
105,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,4,18,"1,500",,,,
106,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,4,27,"2,000",,,,
107,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,4,27,"3,000",,,,
108,28140,동구,송현동,집합,제3종일반주거,제1종근린생활,2003,,40,2006,4,27,"28,600",,,,
109,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,4,27,"4,500",,,,
110,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,27.1,2006,4,28,"2,675",,,,
111,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2006,4,28,"2,675",,,,
112,28140,동구,송현동,집합,준공업,판매,1997,,30.4,2006,4,28,"5,350",,,,
113,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,4,29,"2,500",,,,
114,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,4,29,"2,500",,,,
115,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,4,29,"4,000",,,,
116,28140,동구,화평동,일반,제3종일반주거,제2종근린생활,2000,81.8,218.41,2006,4,14,"29,400",,,,
117,28140,동구,금곡동,일반,일반상업,숙박,1956,125.6,200,2006,4,15,"18,300",,,,
118,28140,동구,금곡동,집합,일반상업,제2종근린생활,2003,,154,2006,4,27,"11,566",,,,
119,28140,동구,송림동,집합,준공업,판매,1994,,15.58,2006,4,8,"1,150",,,,
120,28140,동구,송림동,집합,준공업,판매,1994,,13.53,2006,4,8,"1,150",,,,
121,28140,동구,송림동,일반,일반상업,제1종근린생활,1979,200.2,588.05,2006,4,19,"34,000",,,,
122,28140,동구,송림동,일반,일반상업,판매,1958,42,23.14,2006,4,22,"3,950",,,,
123,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,5,3,"1,500",,,,
124,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2006,5,3,"3,400",,,,
125,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,5,3,"1,600",,,,
126,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,5,16,"5,500",,,,
127,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,5,16,"2,200",,,,
128,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,5,16,"2,000",,,,
129,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,5,16,"2,000",,,,
130,28140,동구,송현동,집합,준공업,판매,1997,,30.8,2006,5,16,"5,500",,,,
131,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,5,16,"2,200",,,,
132,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,5,23,"4,500",,,,
133,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,5,23,"4,500",,,,
134,28140,동구,송림동,집합,일반상업,제1종근린생활,2004,,109.6,2006,5,4,"11,000",,,,
135,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2006,5,17,"3,500",,,,
136,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2006,5,17,"8,500",,,,
137,28140,동구,송림동,일반,일반상업,제2종근린생활,1971,32.4,64.85,2006,5,17,"7,000",,,,
138,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2006,5,17,"5,000",,,,
139,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2006,5,19,"5,000",,,,
140,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2006,5,19,"8,500",,,,
141,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2006,5,19,"3,500",,,,
142,28140,동구,송림동,집합,일반상업,제1종근린생활,2004,,150.6,2006,5,25,"18,000",,,,
143,28140,동구,송림동,일반,일반상업,제2종근린생활,1997,219.2,364.8,2006,5,27,"42,000",,,,
144,28140,동구,만석동,일반,제3종일반주거,기타,1975,167.6,199.48,2006,6,28,"18,000",,,,
145,28140,동구,송현동,집합,준공업,판매,1997,,176.09,2006,6,4,"32,000",,,,
146,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2006,6,5,"2,650",,,,
147,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,6,5,"2,200",,,,
148,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,6,5,"2,200",,,,
149,28140,동구,송현동,집합,제3종일반주거,제1종근린생활,2003,,40,2006,6,10,"27,400",,,,
150,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,6,28,"1,700",,,,
151,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,6,28,"1,800",,,,
152,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,6,28,"2,500",,,,
153,28140,동구,창영동,집합,제2종일반주거,제1종근린생활,2006,,6.2,2006,6,15,"3,000",,,,
154,28140,동구,창영동,집합,제2종일반주거,제1종근린생활,2006,,5.4,2006,6,15,"3,000",,,,
155,28140,동구,금곡동,집합,일반상업,제2종근린생활,2003,,154.4,2006,6,28,"11,597",,,,
156,28140,동구,금곡동,집합,일반상업,제2종근린생활,2003,,260.73,2006,6,28,"19,582",,,,
157,28140,동구,송림동,집합,준공업,판매,1994,,32.4,2006,6,2,"6,000",,,,
158,28140,동구,송림동,집합,준공업,판매,1994,,28.4,2006,6,2,"2,600",,,,
159,28140,동구,송림동,집합,준공업,제2종근린생활,1997,,26.06,2006,6,29,"1,250",,,,
160,28140,동구,송림동,집합,준공업,판매,1997,,34.68,2006,6,29,"3,400",,,,
161,28140,동구,송림동,집합,준공업,판매,1997,,26.06,2006,6,29,"2,000",,,,
162,28140,동구,송림동,집합,준공업,판매,1997,,26.06,2006,6,29,"2,000",,,,
163,28140,동구,송림동,집합,준공업,판매,1997,,30,2006,6,29,"3,400",,,,
164,28140,동구,송림동,집합,준공업,제2종근린생활,1997,,26.06,2006,6,29,"1,250",,,,
165,28140,동구,만석동,일반,일반공업,기타,1985,92.6,116.4,2006,7,7,"12,400",,,,
166,28140,동구,화수동,집합,제2종일반주거,제1종근린생활,1971,,38.34,2006,7,27,"2,800",,,,
167,28140,동구,송현동,집합,준공업,기타,1997,,26.06,2006,7,24,"1,600",,,,
168,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,7,24,"1,600",,,,
169,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,7,24,"3,300",,,,
170,28140,동구,금곡동,집합,일반상업,제2종근린생활,2003,,65.2,2006,7,3,"14,000",,,,
171,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,21,2006,7,13,"5,300",,,,
172,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,21,2006,7,13,"5,300",,,,
173,28140,동구,송림동,집합,일반상업,제2종근린생활,2004,,172.62,2006,7,5,"15,600",,,,
174,28140,동구,송림동,집합,준공업,기타,1994,,27.06,2006,7,8,"3,000",,,,
175,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2006,7,8,"5,000",,,,
176,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2006,7,8,"5,000",,,,
177,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2006,7,8,"3,000",,,,
178,28140,동구,송림동,일반,일반상업,제2종근린생활,1967,187.4,159.92,2006,7,18,"56,000",,,,
179,28140,동구,송림동,집합,준공업,제2종근린생활,1994,,28.4,2006,7,28,"2,700",,,,
180,28140,동구,송림동,일반,일반상업,제2종근린생활,1969,84.3,92.56,2006,7,28,"22,000",,,,
181,28140,동구,송현동,집합,준공업,판매,1997,,30.8,2006,8,4,"2,429",,,,
182,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,8,4,"2,111",,,,
183,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,8,4,"2,111",,,,
184,28140,동구,송현동,집합,준공업,판매,1997,,170.28,2006,8,12,"35,000",,,,
185,28140,동구,송현동,일반,제2종일반주거,제1종근린생활,1981,205,308.93,2006,8,24,"38,500",,,,
186,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,8,25,"5,000",,,,
187,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,8,25,"1,400",,,,
188,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,8,25,"5,000",,,,
189,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,8,25,"1,600",,,,
190,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,8,25,"1,600",,,,
191,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,8,25,"1,400",,,,
192,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,8,28,"1,275",,,,
193,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,8,28,"3,175",,,,
194,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,8,28,"1,900",,,,
195,28140,동구,창영동,집합,제2종일반주거,판매,2006,,41.98,2006,8,25,"5,000",,,,
196,28140,동구,송림동,집합,일반상업,제2종근린생활,2004,,106.86,2006,8,24,"10,500",,,,
197,28140,동구,송림동,집합,준공업,제2종근린생활,1997,,26.06,2006,8,29,"1,400",,,,
198,28140,동구,송림동,집합,준공업,판매,1997,,26.06,2006,8,29,"1,900",,,,
199,28140,동구,송림동,집합,준공업,판매,1997,,30,2006,8,29,"4,800",,,,
200,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,9,5,"3,600",,,,
201,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,5,"1,600",,,,
202,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,9,5,"1,500",,,,
203,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,9,11,"1,600",,,,
204,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,9,11,"1,500",,,,
205,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2006,9,11,"3,400",,,,
206,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,12,"2,700",,,,
207,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,9,12,"4,400",,,,
208,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,12,"2,700",,,,
209,28140,동구,송현동,집합,준공업,판매,1997,,34.68,2006,9,12,"4,700",,,,
210,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,12,"2,100",,,,
211,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,12,"2,100",,,,
212,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2006,9,14,"1,700",,,,
213,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2006,9,14,"3,400",,,,
214,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,9,14,"1,700",,,,
215,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,14,"1,700",,,,
216,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,9,14,"1,700",,,,
217,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,9,14,"3,400",,,,
218,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,15,"2,000",,,,
219,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,15,"2,000",,,,
220,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,9,15,"4,500",,,,
221,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,9,26,"4,500",,,,
222,28140,동구,송현동,집합,제3종일반주거,기타,1989,,18.8,2006,9,26,"8,200",,,,
223,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,26,"1,500",,,,
224,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,26,"2,000",,,,
225,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,9,26,"3,100",,,,
226,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2006,9,26,"5,000",,,,
227,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2006,9,26,"10,000",,,,
228,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,9,28,"3,000",,,,
229,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,28,"1,700",,,,
230,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,28,"1,700",,,,
231,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,29,"1,800",,,,
232,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,9,29,"1,800",,,,
233,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,9,29,"3,000",,,,
234,28140,동구,금곡동,집합,일반상업,제1종근린생활,2003,,160,2006,9,27,"15,625",,,,
235,28140,동구,금곡동,집합,일반상업,제1종근린생활,2003,,106.33,2006,9,27,"10,000",,,,
236,28140,동구,송림동,일반,제2종일반주거,기타,1976,92.5,33.06,2006,9,25,"10,500",,,,
237,28140,동구,송림동,집합,준주거,제1종근린생활,1994,,165.51,2006,9,25,"9,500",,,,
238,28140,동구,송림동,집합,준공업,판매,1997,,30.8,2006,9,25,"7,200",,,,
239,28140,동구,송림동,집합,준공업,제2종근린생활,1997,,26.06,2006,9,25,"1,800",,,,
240,28140,동구,송림동,집합,준공업,판매,1997,,26.06,2006,9,25,"3,000",,,,
241,28140,동구,송림동,집합,준주거,제2종근린생활,1994,,173.01,2006,9,25,"10,000",,,,
242,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2006,9,26,"6,000",,,,
243,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2006,9,26,"2,500",,,,
244,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,2,"3,300",,,,
245,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,10,2,"1,600",,,,
246,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,10,2,"1,500",,,,
247,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2006,10,2,"2,000",,,,
248,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,2,"2,000",,,,
249,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,2,"3,000",,,,
250,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,2,"5,000",,,,
251,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2006,10,2,"3,000",,,,
252,28140,동구,송현동,집합,준공업,판매,1997,,30.4,2006,10,2,"10,000",,,,
253,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,2,"1,600",,,,
254,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,2,"3,400",,,,
255,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,2,"1,600",,,,
256,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,9,"2,150",,,,
257,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,9,"3,000",,,,
258,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,9,"3,000",,,,
259,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,9,"2,000",,,,
260,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,9,"2,150",,,,
261,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,9,"2,000",,,,
262,28140,동구,송현동,집합,준공업,판매,1997,,170.28,2006,10,10,"38,000",,,,
263,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,10,"2,400",,,,
264,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,10,"4,000",,,,
265,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,10,"3,500",,,,
266,28140,동구,송현동,집합,준공업,판매,1997,,176.09,2006,10,10,"42,000",,,,
267,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,10,12,"1,600",,,,
268,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,12,"3,350",,,,
269,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,12,"1,600",,,,
270,28140,동구,송현동,집합,준공업,판매,1997,,170.28,2006,10,18,"20,000",,,,
271,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,27.1,2006,10,27,"2,900",,,,
272,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,27,"1,700",,,,
273,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,27,"3,200",,,,
274,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2006,10,27,"1,600",,,,
275,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2006,10,27,"2,900",,,,
276,28140,동구,송현동,집합,준공업,판매,1997,,30.4,2006,10,27,"5,800",,,,
277,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,31,"1,500",,,,
278,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2006,10,31,"1,500",,,,
279,28140,동구,송현동,집합,준공업,판매,1997,,30,2006,10,31,"3,400",,,,
280,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,12.54,2006,10,19,"3,500",,,,
281,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,15.4,2006,10,19,"4,400",,,,
282,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,15.4,2006,10,19,"4,000",,,,
283,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,15.4,2006,10,19,"4,000",,,,
284,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,15.4,2006,10,19,"4,400",,,,
285,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,15.4,2006,10,19,"4,400",,,,
286,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,12.54,2006,10,19,"3,500",,,,
287,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,12.54,2006,10,19,"3,500",,,,
288,28140,동구,금곡동,집합,제2종일반주거,제1종근린생활,2006,,12.54,2006,10,19,"3,500",,,,
