,지역코드,시군구,법정동,유형,용도지역,건물주용도,건축년도,대지면적,건물면적,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부
895,28110,중구,신흥동3가,일반,일반공업,제1종근린생활,2002,3967,147.81,2010,11,8,"400,000",,,,
896,28110,중구,도원동,일반,제2종일반주거,제2종근린생활,1989,82.1,153.09,2010,11,1,"19,000",,,,
897,28110,중구,경동,일반,일반상업,기타,1996,899.1,1930.22,2010,11,16,"210,000",,,,
898,28110,중구,경동,일반,일반상업,기타,1993,360.1,1154.6,2010,11,16,"60,000",,,,
899,28110,중구,용동,일반,일반상업,제2종근린생활,1982,147.4,297.98,2010,11,23,"26,000",,,,
900,28110,중구,중앙동4가,일반,일반상업,제2종근린생활,,130.3,393.39,2010,12,30,"41,000",,,,
901,28110,중구,항동7가,집합,일반상업,제2종근린생활,1981,,36,2010,12,3,"4,300",,,,
902,28110,중구,항동7가,일반,일반상업,제2종근린생활,1978,26.4,56.07,2010,12,3,"14,500",,,,
903,28110,중구,항동7가,일반,일반상업,제2종근린생활,1983,231.4,532.89,2010,12,6,"54,500",,,,
904,28110,중구,항동7가,일반,일반상업,업무,1983,454.2,994.36,2010,12,7,"112,500",,,,
905,28110,중구,항동7가,집합,일반상업,판매,1999,,14.25,2010,12,17,"1,500",,,,
906,28110,중구,항동7가,집합,일반상업,제2종근린생활,1990,,47.84,2010,12,20,"3,200",,,,
907,28110,중구,신포동,일반,일반상업,제1종근린생활,1985,19.8,39.6,2010,12,30,"8,139",,,,
908,28110,중구,내동,일반,일반상업,제2종근린생활,1991,489.3,2497.33,2010,12,29,"180,181",,,,
909,28110,중구,운서동,일반,일반상업,숙박,2003,828.1,2732.46,2010,12,6,"650,000",,,,
910,28110,중구,운서동,집합,일반상업,판매,2002,,30,2010,12,13,"15,900",,,,
911,28110,중구,운서동,집합,일반상업,제2종근린생활,2002,,183.5,2010,12,27,"18,000",,,,
912,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,39.52,2010,12,30,"17,000",,,,
913,28110,중구,사동,일반,일반상업,업무,1995,1251,8321.95,2011,1,27,"618,000",,,,
914,28110,중구,도원동,집합,제2종일반주거,제1종근린생활,,,52.33,2011,1,3,"6,000",,,,
915,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,112.39,2011,1,5,"52,500",,,,
916,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,43.68,2011,1,12,"24,000",,,,
917,28110,중구,항동7가,집합,일반상업,판매,1999,,9.6,2011,2,28,"2,000",,,,
918,28110,중구,신생동,일반,일반상업,제1종근린생활,1978,75.7,203.4,2011,2,5,"24,000",,,,
919,28110,중구,신생동,일반,일반상업,제2종근린생활,1983,57.9,101.4,2011,2,8,"13,000",,,,
920,28110,중구,신포동,일반,일반상업,제1종근린생활,,39.6,39.67,2011,2,25,"13,000",,,,
921,28110,중구,신흥동1가,집합,일반상업,제1종근린생활,2005,,89.6,2011,2,20,"24,000",,,,
922,28110,중구,경동,일반,준주거,제1종근린생활,1994,83.9,162.36,2011,2,7,"18,000",,,,
923,28110,중구,인현동,일반,일반상업,제1종근린생활,,33.4,51.04,2011,2,11,"20,000",,,,
924,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,69.84,2011,2,12,"50,000",,,,
925,28110,중구,덕교동,일반,보전녹지,제1종근린생활,2010,725,199.08,2011,2,21,"69,000",,,,
926,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,3,5,"16,000",,,,
927,28110,중구,항동7가,집합,일반상업,제2종근린생활,1981,,28,2011,3,9,"4,200",,,,
928,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,3,10,"5,000",,,,
929,28110,중구,항동7가,집합,일반상업,판매,1977,,4.96,2011,3,20,"5,000",,,,
930,28110,중구,항동7가,집합,일반상업,판매,1977,,34.08,2011,3,28,"10,000",,,,
931,28110,중구,항동7가,집합,일반상업,판매,1977,,34.45,2011,3,28,"6,000",,,,
932,28110,중구,신흥동2가,집합,일반상업,제2종근린생활,2003,,64.62,2011,3,31,"14,000",,,,
933,28110,중구,신흥동3가,일반,일반상업,제2종근린생활,1985,112.4,61.28,2011,3,8,"18,000",,,,
934,28110,중구,내동,일반,일반상업,제2종근린생활,1970,304.1,1062.45,2011,3,13,"89,000",,,,
935,28110,중구,인현동,일반,일반상업,제1종근린생활,1972,76,144.44,2011,3,31,"28,000",,,,
936,28110,중구,북성동1가,집합,일반상업,제2종근린생활,2003,,35.25,2011,3,25,"5,000",,,,
937,28110,중구,북성동1가,일반,일반상업,제1종근린생활,2011,159,90.78,2011,3,29,"20,500",,,,
938,28110,중구,운서동,집합,일반상업,기타,2001,,295.15,2011,3,23,"35,000",,,,
939,28110,중구,운서동,집합,일반상업,제2종근린생활,2002,,37.35,2011,3,31,"21,500",,,,
940,28110,중구,항동7가,집합,준공업,제2종근린생활,1974,,26,2011,4,11,"7,900",,,,
941,28110,중구,항동7가,일반,일반상업,제2종근린생활,2006,558.9,499.2,2011,4,14,"51,830",,,,
942,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,4,29,"9,000",,,,
943,28110,중구,사동,일반,일반상업,제2종근린생활,1995,27.1,34.8,2011,4,22,"4,100",,,,
944,28110,중구,신생동,일반,일반상업,제2종근린생활,1994,115,255.7,2011,4,22,"28,100",,,,
945,28110,중구,신포동,일반,일반상업,제2종근린생활,1969,70.4,198.63,2011,4,10,"27,000",,,,
946,28110,중구,신흥동3가,집합,일반상업,제2종근린생활,2003,,108.94,2011,4,21,"34,000",,,,
947,28110,중구,도원동,일반,제2종일반주거,제1종근린생활,1994,91.9,141.88,2011,4,22,"18,800",,,,
948,28110,중구,인현동,일반,일반상업,기타,1962,33,62.82,2011,4,9,"12,500",,,,
949,28110,중구,인현동,일반,일반상업,제1종근린생활,1992,38.7,195.94,2011,4,18,"20,000",,,,
950,28110,중구,송월동2가,일반,제2종일반주거,제2종근린생활,1997,314.7,543.39,2011,4,12,"90,000",,,,
951,28110,중구,운서동,집합,일반상업,숙박,2001,,1995.56,2011,4,7,"345,000",,,,
952,28110,중구,운서동,집합,일반상업,업무,2002,,62.4,2011,4,9,"9,800",,,,
953,28110,중구,운서동,일반,일반상업,숙박,2001,536.1,2006.92,2011,4,15,"385,000",,,,
954,28110,중구,운서동,집합,일반상업,제1종근린생활,2001,,43.68,2011,4,15,"37,000",,,,
955,28110,중구,중앙동2가,일반,일반상업,제2종근린생활,2003,158.7,479.04,2011,5,2,"42,000",,,,
956,28110,중구,해안동2가,일반,일반상업,업무,,568.6,635.38,2011,5,6,"115,000",,,,
957,28110,중구,관동3가,일반,일반상업,제1종근린생활,1994,94.5,232,2011,5,6,"30,000",,,,
958,28110,중구,항동7가,일반,일반상업,숙박,1989,378.5,838.97,2011,5,3,"111,000",,,,
959,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,5,6,"13,000",,,,
960,28110,중구,항동7가,집합,일반상업,숙박,1976,,44.63,2011,5,30,"11,800",,,,
961,28110,중구,항동7가,집합,일반상업,판매,1977,,19.8,2011,5,30,"20,000",,,,
962,28110,중구,신생동,일반,일반상업,제1종근린생활,1971,54.2,132.5,2011,5,9,"11,700",,,,
963,28110,중구,답동,일반,일반상업,제1종근린생활,1989,83,84.46,2011,5,7,"13,700",,,,
964,28110,중구,신흥동1가,집합,일반상업,제2종근린생활,1997,,33.75,2011,5,23,"4,387",,,,
965,28110,중구,신흥동1가,집합,일반상업,제2종근린생활,1997,,137.28,2011,5,23,"5,530",,,,
966,28110,중구,신흥동1가,집합,일반상업,제1종근린생활,1997,,224.64,2011,5,23,"9,050",,,,
967,28110,중구,신흥동2가,일반,일반상업,제2종근린생활,1942,86,44.63,2011,5,10,"12,000",,,,
968,28110,중구,신흥동3가,일반,일반상업,제2종근린생활,1997,47.3,122.06,2011,5,9,"16,000",,,,
969,28110,중구,경동,일반,일반상업,제2종근린생활,1999,53.2,83.64,2011,5,16,"18,000",,,,
970,28110,중구,운서동,집합,제2종일반주거,제1종근린생활,2002,,27,2011,5,4,"10,500",,,,
971,28110,중구,운서동,집합,일반상업,제2종근린생활,2003,,40.85,2011,5,12,"26,000",,,,
972,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,99.63,2011,5,17,"14,500",,,,
973,28110,중구,중앙동4가,일반,일반상업,제1종근린생활,1988,73.1,115.56,2011,6,16,"27,500",,,,
974,28110,중구,관동2가,일반,일반상업,제1종근린생활,1977,264.5,366.61,2011,6,7,"80,000",,,,
975,28110,중구,항동7가,집합,일반상업,판매,1999,,9.6,2011,6,9,"3,000",,,,
976,28110,중구,항동7가,집합,일반상업,제2종근린생활,2000,,2022.84,2011,6,21,"280,000",,,,
977,28110,중구,항동7가,집합,일반상업,판매,1977,,19.83,2011,6,29,"30,000",,,,
978,28110,중구,항동7가,집합,일반상업,판매,1977,,16.53,2011,6,30,"5,500",,,,
979,28110,중구,신흥동3가,일반,일반상업,제2종근린생활,2002,198.9,447.3,2011,6,7,"50,500",,,,
980,28110,중구,율목동,일반,제2종일반주거,제1종근린생활,1994,74.8,176.36,2011,6,20,"19,000",,,,
981,28110,중구,경동,일반,일반상업,제1종근린생활,1999,49.2,41.39,2011,6,9,"4,000",,,,
982,28110,중구,전동,일반,제2종일반주거,제2종근린생활,1997,54.5,123.76,2011,6,23,"13,000",,,,
983,28110,중구,운서동,집합,일반상업,제2종근린생활,2002,,37.09,2011,6,13,"23,000",,,,
984,28110,중구,운서동,집합,일반상업,제1종근린생활,2000,,141.15,2011,6,24,"13,500",,,,
985,28110,중구,운북동,일반,자연녹지,제1종근린생활,2009,409,81.42,2011,6,17,"21,000",,,,
986,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,7,15,"10,000",,,,
987,28110,중구,항동7가,집합,일반상업,판매,1999,,10.23,2011,7,20,"2,500",,,,
988,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,7,26,"13,000",,,,
989,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,7,27,"9,000",,,,
990,28110,중구,송학동3가,일반,일반상업,제1종근린생활,2003,109.1,222.56,2011,7,22,"22,000",,,,
991,28110,중구,신포동,일반,일반상업,제2종근린생활,1985,30.4,101.31,2011,7,5,"16,700",,,,
992,28110,중구,답동,일반,일반상업,기타,1978,1333.3,1422.33,2011,7,14,"195,000",,,,
993,28110,중구,신흥동1가,집합,일반상업,제2종근린생활,1997,,137.28,2011,7,14,"5,580",,,,
994,28110,중구,신흥동1가,집합,일반상업,제2종근린생활,1997,,33.75,2011,7,14,"4,425",,,,
995,28110,중구,신흥동1가,집합,일반상업,제1종근린생활,1997,,224.64,2011,7,14,"9,130",,,,
996,28110,중구,신흥동3가,일반,일반상업,제2종근린생활,1967,20.8,29.16,2011,7,16,"3,500",,,,
997,28110,중구,경동,일반,일반상업,제1종근린생활,1971,251.3,1141.16,2011,7,6,"48,500",,,,
998,28110,중구,인현동,일반,일반상업,교육연구,1971,241,622.17,2011,7,1,"58,000",,,,
999,28110,중구,북성동2가,일반,제2종일반주거,제2종근린생활,1961,135.5,73.9,2011,7,30,"24,500",,,,
1000,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,177.99,2011,7,26,"28,700",,,,
1001,28110,중구,해안동2가,일반,일반상업,제1종근린생활,1972,166.2,249.8,2011,8,1,"33,095",,,,
1002,28110,중구,항동7가,집합,일반상업,제1종근린생활,1976,,256.1,2011,8,1,"4,900",,,,
1003,28110,중구,항동7가,집합,일반상업,판매,1977,,18.18,2011,8,17,"20,000",,,,
1004,28110,중구,항동7가,집합,준공업,제2종근린생활,1974,,25.3,2011,8,19,"9,500",,,,
1005,28110,중구,항동7가,집합,일반상업,판매,1999,,9.6,2011,8,26,"2,000",,,,
1006,28110,중구,신생동,일반,일반상업,제1종근린생활,1941,441.3,161.98,2011,8,2,"37,500",,,,
1007,28110,중구,율목동,집합,제2종일반주거,제2종근린생활,1994,,63.88,2011,8,25,"7,300",,,,
1008,28110,중구,경동,일반,일반상업,제1종근린생활,1952,134.47,141.05,2011,8,4,"20,000",,,,
1009,28110,중구,운서동,집합,일반상업,제1종근린생활,2001,,38.95,2011,8,20,"28,000",,,,
1010,28110,중구,항동7가,집합,일반상업,판매,1977,,18.18,2011,9,26,"10,000",,,,
1011,28110,중구,사동,일반,일반상업,제2종근린생활,1975,97.5,325.9,2011,9,19,"22,000",,,,
1012,28110,중구,신포동,일반,일반상업,제2종근린생활,,121,175.21,2011,9,1,"57,000",,,,
1013,28110,중구,신포동,일반,일반상업,제1종근린생활,1998,80.3,69.09,2011,9,19,"19,000",,,,
1014,28110,중구,용동,일반,일반상업,기타,1970,120.7,597.11,2011,9,30,"39,000",,,,
1015,28110,중구,북성동1가,일반,제2종일반주거,제1종근린생활,1985,33.38,29.61,2011,9,1,"4,400",,,,
1016,28110,중구,북성동1가,일반,제2종일반주거,제1종근린생활,1985,32.72,29.1,2011,9,1,"6,600",,,,
1017,28110,중구,선린동,일반,일반상업,제1종근린생활,1955,86,283.74,2011,9,22,"32,000",,,,
1018,28110,중구,운서동,집합,일반상업,제2종근린생활,2002,,120.9,2011,9,26,"19,500",,,,
1019,28110,중구,중앙동4가,일반,일반상업,제2종근린생활,,33.1,61.84,2011,10,30,"21,500",,,,
1020,28110,중구,항동7가,집합,일반상업,제2종근린생활,1980,,13.6,2011,10,3,"12,000",,,,
1021,28110,중구,항동7가,집합,일반상업,판매,1977,,19.83,2011,10,4,"28,000",,,,
1022,28110,중구,항동7가,집합,일반상업,숙박,1980,,102.48,2011,10,4,"9,000",,,,
1023,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,10,5,"33,000",,,,
1024,28110,중구,신생동,일반,일반상업,제2종근린생활,,111.4,154.28,2011,10,30,"28,000",,,,
1025,28110,중구,신포동,일반,일반상업,제1종근린생활,1965,149.1,981.57,2011,10,17,"90,000",,,,
1026,28110,중구,신흥동1가,일반,일반상업,제1종근린생활,1984,113.57,199.25,2011,10,27,"15,300",,,,
1027,28110,중구,경동,일반,준주거,제1종근린생활,1988,108.3,209.28,2011,10,12,"17,000",,,,
1028,28110,중구,운남동,집합,생산녹지,제2종근린생활,2003,,65.07,2011,10,19,"12,000",,,,
1029,28110,중구,운서동,집합,제2종일반주거,제2종근린생활,2002,,45.96,2011,10,12,"29,000",,,,
1030,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,65.2,2011,10,28,"13,000",,,,
1031,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,64.87,2011,10,28,"17,600",,,,
1032,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,82.72,2011,10,28,"22,400",,,,
1033,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,49.72,2011,10,28,"10,000",,,,
1034,28110,중구,무의동,일반,자연녹지,제1종근린생활,2009,346.73,56.64,2011,10,21,"20,400",,,,
1035,28110,중구,무의동,일반,자연녹지,제1종근린생활,2009,259.48,38.34,2011,10,21,"15,500",,,,
1036,28110,중구,항동7가,일반,일반상업,숙박,2000,505.9,1158.34,2011,11,13,"110,000",,,,
1037,28110,중구,항동7가,집합,준공업,제2종근린생활,1974,,44.6,2011,11,14,"2,100",,,,
1038,28110,중구,항동7가,집합,일반상업,제2종근린생활,1990,,198.8,2011,11,23,"8,600",,,,
1039,28110,중구,항동7가,집합,일반상업,제2종근린생활,1990,,71.19,2011,11,23,"9,500",,,,
1040,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2011,11,29,"10,000",,,,
1041,28110,중구,신흥동1가,일반,일반상업,제1종근린생활,1966,56,146.57,2011,11,7,"3,000",,,,
1042,28110,중구,신흥동3가,일반,일반상업,제1종근린생활,1980,72.7,203.63,2011,11,5,"17,000",,,,
1043,28110,중구,신흥동3가,집합,일반상업,제1종근린생활,2003,,172.68,2011,11,12,"20,000",,,,
1044,28110,중구,경동,일반,일반상업,판매,1999,53.2,83.64,2011,11,20,"18,000",,,,
1045,28110,중구,전동,일반,일반상업,제1종근린생활,1970,95.5,77.48,2011,11,19,"12,000",,,,
1046,28110,중구,북성동2가,일반,제2종일반주거,제2종근린생활,1961,135.5,73.9,2011,11,2,"29,300",,,,
1047,28110,중구,중산동,일반,자연녹지,제1종근린생활,2009,185,36,2011,11,2,"6,700",,,,
1048,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,72.8,2011,11,4,"23,300",,,,
1049,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,43.73,2011,11,4,"14,000",,,,
1050,28110,중구,중앙동1가,일반,일반상업,제2종근린생활,1997,320.7,1275.67,2011,12,29,"98,981",,,,
1051,28110,중구,중앙동3가,집합,일반상업,제1종근린생활,2003,,118.35,2011,12,20,"24,000",,,,
1052,28110,중구,중앙동3가,집합,일반상업,제2종근린생활,2003,,95.63,2011,12,20,"19,125",,,,
1053,28110,중구,중앙동3가,집합,일반상업,제1종근린생활,2003,,83.02,2011,12,20,"17,250",,,,
1054,28110,중구,관동1가,집합,일반상업,제1종근린생활,2002,,116.62,2011,12,16,"4,900",,,,
1055,28110,중구,항동7가,집합,일반상업,제1종근린생활,1976,,50.69,2011,12,1,"14,500",,,,
1056,28110,중구,항동7가,집합,일반상업,제1종근린생활,1981,,28,2011,12,5,"5,000",,,,
1057,28110,중구,항동7가,집합,일반상업,제1종근린생활,1981,,28,2011,12,5,"5,000",,,,
1058,28110,중구,항동7가,일반,일반상업,숙박,1988,388.4,493.85,2011,12,6,"100,000",,,,
1059,28110,중구,항동7가,집합,일반상업,제2종근린생활,1981,,36,2011,12,6,"12,000",,,,
1060,28110,중구,항동7가,집합,일반상업,제2종근린생활,1981,,36,2011,12,6,"12,000",,,,
1061,28110,중구,항동7가,집합,일반상업,판매,1977,,16.53,2011,12,13,"6,500",,,,
1062,28110,중구,사동,일반,일반상업,제1종근린생활,1969,47.9,133.26,2011,12,1,"12,500",,,,
1063,28110,중구,북성동2가,일반,일반상업,제1종근린생활,,7.12,13.06,2011,12,16,"1,650",,,,
1064,28110,중구,북성동2가,일반,일반상업,제1종근린생활,,10.68,19.59,2011,12,16,"2,500",,,,
1065,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,183.12,2011,12,13,"28,000",,,,
1066,28110,중구,운서동,집합,일반상업,제2종근린생활,2011,,44.52,2011,12,14,"10,945",,,,
1067,28110,중구,운서동,집합,일반상업,제2종근린생활,2011,,44.52,2011,12,14,"10,955",,,,
1068,28110,중구,인현동,집합,일반상업,제1종근린생활,1994,,72,2012,1,15,"4,930",,,,
1069,28110,중구,인현동,집합,일반상업,제1종근린생활,1994,,93.23,2012,1,15,"35,700",,,,
1070,28110,중구,인현동,집합,일반상업,제1종근린생활,1994,,123.75,2012,1,15,"14,110",,,,
1071,28110,중구,인현동,집합,일반상업,제1종근린생활,1994,,123.75,2012,1,15,"10,880",,,,
1072,28110,중구,인현동,집합,일반상업,제1종근린생활,1994,,123.75,2012,1,15,"10,880",,,,
1073,28110,중구,인현동,집합,일반상업,제1종근린생활,1994,,123.75,2012,1,15,"8,500",,,,
1074,28110,중구,운서동,집합,일반상업,제2종근린생활,2002,,193.28,2012,1,2,"24,200",,,,
1075,28110,중구,운서동,집합,일반상업,제2종근린생활,2003,,81.2,2012,1,2,"38,000",,,,
1076,28110,중구,운서동,집합,일반상업,제2종근린생활,2003,,98.01,2012,1,2,"17,000",,,,
1077,28110,중구,운서동,집합,일반상업,제1종근린생활,2001,,298.73,2012,1,13,"29,000",,,,
1078,28110,중구,운서동,집합,일반상업,제1종근린생활,2001,,40.69,2012,1,13,"20,000",,,,
1079,28110,중구,운서동,집합,일반상업,제1종근린생활,2001,,40.69,2012,1,13,"20,000",,,,
1080,28110,중구,중앙동3가,집합,일반상업,제1종근린생활,1995,,68.97,2012,2,27,"2,150",,,,
1081,28110,중구,중앙동3가,집합,일반상업,제1종근린생활,1995,,67.46,2012,2,27,"2,150",,,,
1082,28110,중구,항동7가,집합,일반상업,판매,1977,,16.53,2012,2,8,"20,000",,,,
1083,28110,중구,항동7가,집합,일반상업,업무,1981,,36,2012,2,15,"4,900",,,,
1084,28110,중구,항동7가,집합,일반상업,교육연구,1980,,90.75,2012,2,28,"12,050",,,,
1085,28110,중구,항동7가,집합,일반상업,교육연구,1980,,33.83,2012,2,28,"4,500",,,,
1086,28110,중구,항동7가,집합,일반상업,교육연구,1980,,42.07,2012,2,28,"5,550",,,,
1087,28110,중구,신포동,일반,일반상업,제1종근린생활,1995,23.1,74.79,2012,2,19,"9,500",,,,
1088,28110,중구,신흥동3가,일반,일반상업,제2종근린생활,1998,394.6,1029.14,2012,2,13,"77,100",,,,
1089,28110,중구,신흥동3가,집합,일반상업,제1종근린생활,2003,,38.03,2012,2,23,"15,000",,,,
1090,28110,중구,용동,일반,일반상업,제1종근린생활,1990,201,699.67,2012,2,22,"43,000",,,,
1091,28110,중구,북성동2가,일반,일반상업,제1종근린생활,1955,14.25,26.12,2012,2,17,"3,400",,,,
1092,28110,중구,운서동,집합,일반상업,교육연구,2002,,81.72,2012,2,18,"9,500",,,,
1093,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,14.54,2012,2,23,"8,590",,,,
1094,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,11.74,2012,2,23,"7,250",,,,
1095,28110,중구,운서동,집합,일반상업,제2종근린생활,2004,,11.74,2012,2,23,"7,250",,,,
1096,28110,중구,을왕동,일반,자연녹지,숙박,2004,1162,1797.51,2012,2,6,"246,000",,,,
1097,28110,중구,항동1가,일반,일반상업,제1종근린생활,,47.3,181.72,2012,3,6,"9,500",,,,
1098,28110,중구,항동7가,집합,일반상업,판매,1977,,4.96,2012,3,2,"4,300",,,,
1099,28110,중구,항동7가,집합,일반상업,제1종근린생활,1981,,18,2012,3,14,"6,000",,,,
1100,28110,중구,항동7가,집합,일반상업,제1종근린생활,1981,,18,2012,3,14,"6,000",,,,
1101,28110,중구,송학동3가,일반,일반상업,제2종근린생활,1940,59.5,187.57,2012,3,9,"10,500",,,,
1102,28110,중구,신흥동2가,집합,일반상업,제2종근린생활,1994,,29.18,2012,3,26,"8,000",,,,
1103,28110,중구,신흥동3가,집합,일반상업,제1종근린생활,2004,,29.02,2012,3,16,"3,800",,,,
1104,28110,중구,신흥동3가,집합,일반상업,제2종근린생활,2004,,29.82,2012,3,26,"4,000",,,,
1105,28110,중구,전동,집합,일반상업,제1종근린생활,2001,,117.99,2012,3,8,"7,800",,,,
1106,28110,중구,송월동3가,일반,제2종일반주거,제1종근린생활,2005,23.1,20.17,2012,3,30,"4,500",,,,
1107,28110,중구,운남동,일반,자연녹지,숙박,2002,401.75,801.8,2012,3,21,"87,499",,,,
1108,28110,중구,운서동,일반,일반상업,숙박,2001,268.05,1025.85,2012,3,2,"200,000",,,,
1109,28110,중구,운서동,집합,일반상업,숙박,2001,,997.78,2012,3,2,"200,000",,,,
1110,28110,중구,운서동,일반,일반상업,숙박,2002,564.9,2034.11,2012,3,5,"475,000",,,,
1111,28110,중구,운서동,집합,일반상업,숙박,2002,,324.81,2012,3,21,"54,000",,,,
1112,28110,중구,운서동,집합,일반상업,숙박,2002,,324.81,2012,3,21,"54,000",,,,
1113,28110,중구,운서동,집합,일반상업,숙박,2002,,324.81,2012,3,21,"54,000",,,,
1114,28110,중구,을왕동,일반,자연녹지,숙박,2003,1069,1372.64,2012,3,28,"238,500",,,,
1115,28110,중구,덕교동,집합,자연녹지,제1종근린생활,2008,,147.68,2012,3,13,"12,500",,,,
1116,28110,중구,무의동,일반,자연녹지,기타,1972,94,17.02,2012,3,22,"4,200",,,,
1117,28110,중구,해안동2가,일반,일반상업,제1종근린생활,1939,46.9,39.66,2012,4,26,"7,700",,,,
1118,28110,중구,신흥동3가,집합,일반상업,판매,2003,,6.88,2012,4,10,"3,650",,,,
1119,28110,중구,신흥동3가,집합,일반상업,판매,2003,,28.6,2012,4,10,"15,200",,,,
1120,28110,중구,신흥동3가,집합,일반상업,판매,2003,,6.88,2012,4,10,"3,650",,,,
1121,28110,중구,용동,일반,일반상업,기타,1970,120.7,597.11,2012,4,18,"35,700",,,,
1122,28110,중구,인현동,일반,일반상업,제1종근린생활,1980,67.1,195.91,2012,4,15,"30,000",,,,
1123,28110,중구,송월동1가,일반,제2종일반주거,제1종근린생활,1994,104.5,197.91,2012,4,12,"28,800",,,,
1124,28110,중구,운서동,집합,일반상업,판매,2003,,29.7,2012,4,16,"15,000",,,,
1125,28110,중구,운서동,집합,일반상업,업무,2004,,11.74,2012,4,17,"6,800",,,,
1126,28110,중구,운서동,집합,제2종일반주거,교육연구,2002,,706.68,2012,4,24,"140,000",,,,
1127,28110,중구,중앙동3가,집합,일반상업,제1종근린생활,1995,,36.47,2012,5,12,"5,000",,,,
1128,28110,중구,항동7가,집합,일반상업,판매,1977,,9.92,2012,5,2,"7,500",,,,
1129,28110,중구,항동7가,집합,일반상업,제1종근린생활,2000,,14.19,2012,5,4,500,,,,
1130,28110,중구,항동7가,집합,일반상업,제1종근린생활,2000,,14.19,2012,5,4,900,,,,
1131,28110,중구,항동7가,일반,일반상업,제2종근린생활,1994,387.8,2023.85,2012,5,15,"245,000",,,,
1132,28110,중구,신포동,일반,일반상업,제1종근린생활,1985,123.7,208.66,2012,5,18,"28,000",,,,
1133,28110,중구,인현동,일반,일반상업,제1종근린생활,1972,76,144.44,2012,5,17,"27,000",,,,
1134,28110,중구,운서동,집합,일반상업,업무,2004,,12.81,2012,5,10,"4,996",,,,
1135,28110,중구,중앙동3가,집합,일반상업,제1종근린생활,1995,,35.06,2012,6,27,"1,500",,,,
1136,28110,중구,관동2가,일반,일반상업,제1종근린생활,1941,72.1,104.56,2012,6,20,"11,000",,,,
1137,28110,중구,항동7가,일반,준공업,제1종근린생활,1979,368.1,232.1,2012,6,7,"47,000",,,,
1138,28110,중구,항동7가,일반,준공업,제1종근린생활,1979,368.1,232.1,2012,6,7,"40,000",,,,
1139,28110,중구,항동7가,집합,준공업,제2종근린생활,1974,,77.2,2012,6,8,"9,700",,,,
1140,28110,중구,항동7가,집합,일반상업,판매,1999,,14.25,2012,6,8,"2,500",,,,
1141,28110,중구,항동7가,일반,일반상업,제2종근린생활,2006,558.9,499.2,2012,6,14,"50,000",,,,
1142,28110,중구,신생동,집합,일반상업,제1종근린생활,2002,,68.36,2012,6,22,"9,000",,,,
1143,28110,중구,신흥동1가,집합,일반상업,제1종근린생활,2005,,64.49,2012,6,29,"13,000",,,,
1144,28110,중구,율목동,일반,제2종일반주거,기타,1985,167.5,277.5,2012,6,11,"60,000",,,,
1145,28110,중구,도원동,집합,제2종일반주거,제1종근린생활,1994,,29.76,2012,6,1,"6,000",,,,
1146,28110,중구,도원동,집합,제2종일반주거,제1종근린생활,1994,,80.11,2012,6,1,"6,000",,,,
1147,28110,중구,북성동1가,일반,일반상업,제1종근린생활,1989,471,951.32,2012,6,19,"117,000",,,,
1148,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,365.34,2012,6,20,"52,000",,,,
1149,28110,중구,운서동,집합,일반상업,제2종근린생활,2003,,92.8,2012,6,24,"46,500",,,,
1150,28110,중구,남북동,일반,자연녹지,제2종근린생활,2008,976,220.45,2012,6,19,"79,000",,,,
1151,28110,중구,관동1가,일반,일반상업,제1종근린생활,1974,112.4,229.24,2012,7,10,"12,000",,,,
1152,28110,중구,관동2가,일반,일반상업,업무,,28.8,51.04,2012,7,27,"5,600",,,,
1153,28110,중구,항동7가,일반,일반상업,제1종근린생활,1982,426.2,963.83,2012,7,1,"81,340",,,,
1154,28110,중구,항동7가,집합,일반상업,업무,1981,,36,2012,7,27,"4,300",,,,
1155,28110,중구,신흥동3가,일반,일반상업,제1종근린생활,1965,41.7,40,2012,7,15,"9,000",,,,
