지역코드,시군구,법정동,유형,용도지역,건물주용도,건축년도,대지면적,건물면적,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부,datetime,Datetime
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,131.92,2010,1,20,"17,010",,,,,2010-01-20,2010-01-20
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,126.31,2010,1,20,"22,008",,,,,2010-01-20,2010-01-20
28237,부평구,갈산동,집합,준공업,제1종근린생활,2002,,165.76,2010,1,12,"20,000",,,,,2010-01-12,2010-01-12
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,7.75,2010,1,17,"1,000",,,,,2010-01-17,2010-01-17
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,7.75,2010,1,17,"1,000",,,,,2010-01-17,2010-01-17
28237,부평구,부개동,일반,제2종일반주거,제1종근린생활,2006,160.9,192.8,2010,1,7,"40,000",,,,,2010-01-07,2010-01-07
28237,부평구,부개동,일반,제1종일반주거,제1종근린생활,1988,196.9,242.15,2010,1,30,"60,000",,,,,2010-01-30,2010-01-30
28237,부평구,일신동,일반,제2종일반주거,제2종근린생활,1993,423.3,1369.63,2010,1,25,"220,000",,,,,2010-01-25,2010-01-25
28237,부평구,부평동,집합,일반상업,제2종근린생활,2010,,64.06,2010,2,1,"19,000",,,,,2010-02-01,2010-02-01
28237,부평구,부평동,집합,일반상업,제1종근린생활,2003,,48.62,2010,2,1,"6,600",,,,,2010-02-01,2010-02-01
28237,부평구,부평동,집합,일반상업,교육연구,2005,,61.12,2010,2,2,"9,895",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,집합,일반상업,교육연구,2005,,92.05,2010,2,2,"14,901",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,집합,일반상업,교육연구,2005,,78.91,2010,2,2,"12,772",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,집합,일반상업,교육연구,2005,,50.53,2010,2,2,"8,476",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,집합,일반상업,교육연구,2005,,57.15,2010,2,2,"9,251",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,집합,일반상업,교육연구,2005,,85.67,2010,2,2,"13,865",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,일반,일반상업,제2종근린생활,1972,70.4,160.14,2010,2,2,"90,000",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,집합,일반상업,교육연구,2005,,83.34,2010,2,2,"13,491",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,집합,일반상업,교육연구,2005,,47.25,2010,2,2,"7,350",,,,,2010-02-02,2010-02-02
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,81.23,2010,2,3,"14,500",,,,,2010-02-03,2010-02-03
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,63.71,2010,2,8,"13,500",,,,,2010-02-08,2010-02-08
28237,부평구,부평동,집합,일반상업,제2종근린생활,2003,,67.7,2010,2,10,"12,000",,,,,2010-02-10,2010-02-10
28237,부평구,부평동,일반,일반상업,제1종근린생활,1968,19.83,58.88,2010,2,10,"8,200",,,,,2010-02-10,2010-02-10
28237,부평구,부평동,집합,일반상업,제2종근린생활,2002,,56.84,2010,2,10,"8,500",,,,,2010-02-10,2010-02-10
28237,부평구,부평동,일반,일반상업,숙박,2000,251.6,1221.04,2010,2,10,"234,000",,,,,2010-02-10,2010-02-10
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,23.03,2010,2,12,"6,300",,,,,2010-02-12,2010-02-12
28237,부평구,부평동,집합,일반상업,제2종근린생활,2010,,68.48,2010,2,15,"19,000",,,,,2010-02-15,2010-02-15
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,79.22,2010,2,19,"13,250",,,,,2010-02-19,2010-02-19
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,79.22,2010,2,19,"13,250",,,,,2010-02-19,2010-02-19
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,79.52,2010,2,22,"16,000",,,,,2010-02-22,2010-02-22
28237,부평구,부평동,일반,일반상업,숙박,1982,168.6,389.6,2010,2,23,"70,000",,,,,2010-02-23,2010-02-23
28237,부평구,부평동,집합,제2종일반주거,제2종근린생활,1996,,63.11,2010,2,25,"8,450",,,,,2010-02-25,2010-02-25
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,75.3,2010,2,25,"16,500",,,,,2010-02-25,2010-02-25
28237,부평구,부평동,집합,제2종일반주거,제2종근린생활,1996,,57.6,2010,2,25,"7,800",,,,,2010-02-25,2010-02-25
28237,부평구,부평동,집합,제2종일반주거,제2종근린생활,1996,,47.11,2010,2,25,"6,400",,,,,2010-02-25,2010-02-25
28237,부평구,부평동,집합,일반상업,제1종근린생활,1998,,26.16,2010,2,26,"4,000",,,,,2010-02-26,2010-02-26
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,83.34,2010,2,26,"14,137",,,,,2010-02-26,2010-02-26
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,58.61,2010,2,26,"18,500",,,,,2010-02-26,2010-02-26
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,58.61,2010,2,26,"18,500",,,,,2010-02-26,2010-02-26
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,58.61,2010,2,26,"18,500",,,,,2010-02-26,2010-02-26
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,58.61,2010,2,26,"18,500",,,,,2010-02-26,2010-02-26
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,78.91,2010,2,26,"13,384",,,,,2010-02-26,2010-02-26
28237,부평구,십정동,집합,일반상업,제1종근린생활,1985,,68.34,2010,2,8,"50,000",,,,,2010-02-08,2010-02-08
28237,부평구,십정동,집합,일반상업,제2종근린생활,2004,,31.47,2010,2,10,"5,500",,,,,2010-02-10,2010-02-10
28237,부평구,십정동,집합,준주거,제2종근린생활,1997,,30.42,2010,2,24,"15,330",,,,,2010-02-24,2010-02-24
28237,부평구,십정동,일반,제2종일반주거,제2종근린생활,1990,157.6,345.04,2010,2,28,"51,000",,,,,2010-02-28,2010-02-28
28237,부평구,산곡동,집합,제3종일반주거,제2종근린생활,1994,,20.92,2010,2,5,"11,500",,,,,2010-02-05,2010-02-05
28237,부평구,산곡동,집합,제2종일반주거,교육연구,2006,,133.5,2010,2,15,"21,150",,,,,2010-02-15,2010-02-15
28237,부평구,산곡동,집합,제3종일반주거,제2종근린생활,1994,,20.92,2010,2,25,"12,000",,,,,2010-02-25,2010-02-25
28237,부평구,청천동,집합,준공업,판매,2003,,44.55,2010,2,2,"6,200",,,,,2010-02-02,2010-02-02
28237,부평구,청천동,집합,일반공업,업무,2008,,164.69,2010,2,19,"27,683",,,,,2010-02-19,2010-02-19
28237,부평구,청천동,집합,준공업,기타,1999,,149.72,2010,2,24,"23,000",,,,,2010-02-24,2010-02-24
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2004,,37.88,2010,2,9,"60,000",,,,,2010-02-09,2010-02-09
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2004,,151.8,2010,2,17,"32,500",,,,,2010-02-17,2010-02-17
28237,부평구,삼산동,집합,제3종일반주거,제2종근린생활,2010,,48.24,2010,2,18,"52,000",,,,,2010-02-18,2010-02-18
28237,부평구,삼산동,집합,제3종일반주거,제2종근린생활,2010,,61.4,2010,2,18,"68,000",,,,,2010-02-18,2010-02-18
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,118,2010,2,19,"18,500",,,,,2010-02-19,2010-02-19
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,103.74,2010,2,19,"18,500",,,,,2010-02-19,2010-02-19
28237,부평구,삼산동,집합,제3종일반주거,제2종근린생활,2000,,31.5,2010,2,22,"40,000",,,,,2010-02-22,2010-02-22
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,148.05,2010,2,25,"24,000",,,,,2010-02-25,2010-02-25
28237,부평구,갈산동,집합,제3종일반주거,제1종근린생활,1993,,16.8,2010,2,2,"5,500",,,,,2010-02-02,2010-02-02
28237,부평구,갈산동,집합,준주거,제1종근린생활,1995,,28.4,2010,2,23,"40,000",,,,,2010-02-23,2010-02-23
28237,부평구,일신동,일반,제2종일반주거,숙박,1977,231.3,291.49,2010,2,3,"48,000",,,,,2010-02-03,2010-02-03
28237,부평구,일신동,집합,제2종일반주거,판매,1978,,65.52,2010,2,8,"26,000",,,,,2010-02-08,2010-02-08
28237,부평구,부평동,일반,일반상업,제2종근린생활,1987,208.7,579,2010,3,1,"70,000",,,,,2010-03-01,2010-03-01
28237,부평구,부평동,일반,일반상업,숙박,1976,259.2,487.28,2010,3,2,"111,500",,,,,2010-03-02,2010-03-02
28237,부평구,부평동,집합,일반상업,제2종근린생활,2001,,45.23,2010,3,5,"6,500",,,,,2010-03-05,2010-03-05
28237,부평구,부평동,집합,일반상업,제1종근린생활,2009,,20.91,2010,3,10,"5,800",,,,,2010-03-10,2010-03-10
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,32.57,2010,3,11,"7,100",,,,,2010-03-11,2010-03-11
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,69.69,2010,3,12,"15,000",,,,,2010-03-12,2010-03-12
28237,부평구,부평동,집합,준주거,제2종근린생활,2010,,47.36,2010,3,14,"12,000",,,,,2010-03-14,2010-03-14
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,26.4,2010,3,16,"2,200",,,,,2010-03-16,2010-03-16
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,15.34,2010,3,16,"2,200",,,,,2010-03-16,2010-03-16
28237,부평구,부평동,집합,일반상업,기타,2004,,72.72,2010,3,16,"19,800",,,,,2010-03-16,2010-03-16
28237,부평구,부평동,집합,일반상업,기타,2004,,127.2,2010,3,16,"33,000",,,,,2010-03-16,2010-03-16
28237,부평구,부평동,집합,일반상업,기타,2004,,60.03,2010,3,16,"19,800",,,,,2010-03-16,2010-03-16
28237,부평구,부평동,집합,일반상업,기타,2004,,132,2010,3,16,"33,000",,,,,2010-03-16,2010-03-16
28237,부평구,부평동,집합,일반상업,제2종근린생활,2009,,62.77,2010,3,17,"13,000",,,,,2010-03-17,2010-03-17
28237,부평구,부평동,집합,제3종일반주거,제2종근린생활,1989,,19.47,2010,3,24,"5,600",,,,,2010-03-24,2010-03-24
28237,부평구,부평동,집합,제3종일반주거,제2종근린생활,1989,,19.47,2010,3,24,"5,600",,,,,2010-03-24,2010-03-24
28237,부평구,부평동,집합,제3종일반주거,제2종근린생활,1989,,116.86,2010,3,24,"52,200",,,,,2010-03-24,2010-03-24
28237,부평구,부평동,집합,준주거,제2종근린생활,2007,,42.12,2010,3,25,"20,350",,,,,2010-03-25,2010-03-25
28237,부평구,부평동,일반,일반상업,제2종근린생활,1996,379,1558.77,2010,3,29,"295,000",,,,,2010-03-29,2010-03-29
28237,부평구,부평동,집합,일반상업,제1종근린생활,2002,,74.68,2010,3,29,"12,000",,,,,2010-03-29,2010-03-29
28237,부평구,부평동,일반,제2종일반주거,제1종근린생활,1993,54,55.76,2010,3,31,"8,500",,,,,2010-03-31,2010-03-31
28237,부평구,십정동,일반,제2종일반주거,제2종근린생활,2000,331.6,944.6,2010,3,3,"180,000",,,,,2010-03-03,2010-03-03
28237,부평구,십정동,일반,준주거,제2종근린생활,1993,122,420,2010,3,10,"54,500",,,,,2010-03-10,2010-03-10
28237,부평구,산곡동,집합,제2종일반주거,제1종근린생활,2006,,65.2,2010,3,2,"47,500",,,,,2010-03-02,2010-03-02
28237,부평구,산곡동,집합,준공업,제1종근린생활,1999,,47.65,2010,3,3,"24,000",,,,,2010-03-03,2010-03-03
28237,부평구,산곡동,집합,제2종일반주거,제2종근린생활,2006,,144.18,2010,3,9,"25,000",,,,,2010-03-09,2010-03-09
28237,부평구,산곡동,집합,제2종일반주거,제2종근린생활,2006,,113.6,2010,3,9,"22,000",,,,,2010-03-09,2010-03-09
28237,부평구,산곡동,집합,제2종일반주거,제2종근린생활,2006,,249.88,2010,3,9,"45,000",,,,,2010-03-09,2010-03-09
28237,부평구,산곡동,집합,제2종일반주거,제2종근린생활,2006,,125.6,2010,3,9,"23,000",,,,,2010-03-09,2010-03-09
28237,부평구,청천동,집합,일반공업,제2종근린생활,2008,,163.5,2010,3,9,"30,083",,,,,2010-03-09,2010-03-09
28237,부평구,청천동,집합,준공업,제1종근린생활,1998,,24,2010,3,9,"33,000",,,,,2010-03-09,2010-03-09
28237,부평구,청천동,집합,준공업,판매,2002,,32.5,2010,3,10,"6,700",,,,,2010-03-10,2010-03-10
28237,부평구,청천동,일반,준공업,판매,1998,29.61,22.85,2010,3,10,"20,000",,,,,2010-03-10,2010-03-10
28237,부평구,청천동,집합,준공업,제1종근린생활,1990,,45.36,2010,3,25,"3,300",,,,,2010-03-25,2010-03-25
28237,부평구,삼산동,집합,준주거,제2종근린생활,2001,,71.44,2010,3,6,"11,000",,,,,2010-03-06,2010-03-06
28237,부평구,삼산동,집합,제3종일반주거,제1종근린생활,2004,,24.18,2010,3,11,"27,500",,,,,2010-03-11,2010-03-11
28237,부평구,삼산동,집합,제3종일반주거,제2종근린생활,2004,,26.71,2010,3,12,"14,000",,,,,2010-03-12,2010-03-12
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,128.34,2010,3,19,"23,168",,,,,2010-03-19,2010-03-19
28237,부평구,갈산동,집합,준주거,제2종근린생활,1993,,186.49,2010,3,9,"35,000",,,,,2010-03-09,2010-03-09
28237,부평구,갈산동,집합,준주거,제2종근린생활,1993,,174.07,2010,3,9,"34,000",,,,,2010-03-09,2010-03-09
28237,부평구,갈산동,집합,준주거,제2종근린생활,1993,,65.11,2010,3,9,"11,000",,,,,2010-03-09,2010-03-09
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1993,,115.65,2010,3,26,"15,000",,,,,2010-03-26,2010-03-26
28237,부평구,부개동,일반,제2종일반주거,제2종근린생활,1997,464,1754.62,2010,3,2,"195,000",,,,,2010-03-02,2010-03-02
28237,부평구,부개동,집합,준주거,교육연구,1998,,360.53,2010,3,8,"41,000",,,,,2010-03-08,2010-03-08
28237,부평구,부개동,집합,제2종일반주거,제2종근린생활,2002,,42,2010,3,16,"17,500",,,,,2010-03-16,2010-03-16
28237,부평구,부개동,집합,제3종일반주거,제2종근린생활,1996,,240.22,2010,3,19,"8,000",,,,,2010-03-19,2010-03-19
28237,부평구,부개동,일반,제2종일반주거,제2종근린생활,1985,320.3,699.88,2010,3,24,"112,500",,,,,2010-03-24,2010-03-24
28237,부평구,부개동,집합,제3종일반주거,제2종근린생활,1998,,31.84,2010,3,25,"9,200",,,,,2010-03-25,2010-03-25
28237,부평구,부개동,집합,제2종일반주거,제1종근린생활,2010,,84.93,2010,3,28,"18,500",,,,,2010-03-28,2010-03-28
28237,부평구,부개동,집합,준주거,제1종근린생활,1999,,13.97,2010,3,31,"4,350",,,,,2010-03-31,2010-03-31
28237,부평구,부개동,집합,준주거,제1종근린생활,1999,,13.97,2010,3,31,"4,350",,,,,2010-03-31,2010-03-31
28237,부평구,부평동,일반,일반상업,제1종근린생활,1991,97.9,350.93,2010,4,1,"39,500",,,,,2010-04-01,2010-04-01
28237,부평구,부평동,집합,일반상업,제2종근린생활,2010,,64.9,2010,4,1,"14,500",,,,,2010-04-01,2010-04-01
28237,부평구,부평동,집합,일반상업,제2종근린생활,2003,,50.05,2010,4,7,"8,500",,,,,2010-04-07,2010-04-07
28237,부평구,부평동,집합,일반상업,제2종근린생활,2003,,50.05,2010,4,7,"8,500",,,,,2010-04-07,2010-04-07
28237,부평구,부평동,집합,일반상업,제1종근린생활,2009,,23.12,2010,4,10,"13,491",,,,,2010-04-10,2010-04-10
28237,부평구,부평동,일반,제3종일반주거,제2종근린생활,1990,23.06,64.68,2010,4,12,"12,000",,,,,2010-04-12,2010-04-12
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,193.44,2010,4,17,"50,800",,,,,2010-04-17,2010-04-17
28237,부평구,부평동,집합,일반상업,제1종근린생활,2003,,41.8,2010,4,19,"7,000",,,,,2010-04-19,2010-04-19
28237,부평구,부평동,일반,일반상업,판매,1977,962.7,1889.9,2010,4,19,"430,000",,,,,2010-04-19,2010-04-19
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,32.57,2010,4,20,"7,000",,,,,2010-04-20,2010-04-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2004,,248.64,2010,4,20,"42,000",,,,,2010-04-20,2010-04-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2009,,215.91,2010,4,22,"73,500",,,,,2010-04-22,2010-04-22
28237,부평구,부평동,일반,일반상업,제2종근린생활,1969,86.8,165.28,2010,4,26,"26,400",,,,,2010-04-26,2010-04-26
28237,부평구,부평동,집합,일반상업,제1종근린생활,2006,,58.76,2010,4,28,"31,000",,,,,2010-04-28,2010-04-28
28237,부평구,부평동,집합,일반상업,제2종근린생활,2003,,102.24,2010,4,28,"12,600",,,,,2010-04-28,2010-04-28
28237,부평구,부평동,집합,일반상업,기타,2009,,236.73,2010,4,30,"30,900",,,,,2010-04-30,2010-04-30
28237,부평구,십정동,집합,준주거,제1종근린생활,1997,,205.71,2010,4,1,"15,000",,,,,2010-04-01,2010-04-01
28237,부평구,십정동,집합,일반상업,제2종근린생활,2004,,31.47,2010,4,2,"6,300",,,,,2010-04-02,2010-04-02
28237,부평구,십정동,일반,제2종일반주거,제2종근린생활,1989,450.9,983.84,2010,4,3,"84,500",,,,,2010-04-03,2010-04-03
28237,부평구,십정동,집합,준주거,제2종근린생활,2003,,114.59,2010,4,5,"34,500",,,,,2010-04-05,2010-04-05
28237,부평구,십정동,일반,제2종일반주거,제1종근린생활,1996,231.4,298.88,2010,4,17,"53,000",,,,,2010-04-17,2010-04-17
28237,부평구,십정동,일반,제2종일반주거,숙박,1982,162.3,179.93,2010,4,22,"55,000",,,,,2010-04-22,2010-04-22
28237,부평구,십정동,일반,제2종일반주거,제2종근린생활,1997,120.6,215.46,2010,4,30,"30,000",,,,,2010-04-30,2010-04-30
28237,부평구,산곡동,집합,제3종일반주거,제2종근린생활,1994,,13.45,2010,4,16,"3,000",,,,,2010-04-16,2010-04-16
28237,부평구,산곡동,일반,제2종일반주거,제2종근린생활,1984,151,180.24,2010,4,16,"35,000",,,,,2010-04-16,2010-04-16
28237,부평구,산곡동,집합,준공업,제2종근린생활,2004,,154.5,2010,4,22,"41,000",,,,,2010-04-22,2010-04-22
28237,부평구,산곡동,집합,제3종일반주거,제1종근린생활,1994,,85.26,2010,4,27,"16,000",,,,,2010-04-27,2010-04-27
28237,부평구,청천동,집합,준공업,제2종근린생활,1990,,90.72,2010,4,1,"7,000",,,,,2010-04-01,2010-04-01
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,46.56,2010,4,1,"64,000",,,,,2010-04-01,2010-04-01
28237,부평구,삼산동,집합,제3종일반주거,제2종근린생활,2000,,31.5,2010,4,1,"7,400",,,,,2010-04-01,2010-04-01
28237,부평구,삼산동,집합,제3종일반주거,제2종근린생활,2005,,30.8,2010,4,3,"15,500",,,,,2010-04-03,2010-04-03
28237,부평구,삼산동,집합,제3종일반주거,제2종근린생활,2005,,28.58,2010,4,3,"15,000",,,,,2010-04-03,2010-04-03
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,118,2010,4,13,"52,800",,,,,2010-04-13,2010-04-13
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,103.74,2010,4,13,"46,200",,,,,2010-04-13,2010-04-13
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,221.74,2010,4,13,"99,000",,,,,2010-04-13,2010-04-13
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,63.18,2010,4,13,"30,500",,,,,2010-04-13,2010-04-13
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,175.17,2010,4,15,"20,000",,,,,2010-04-15,2010-04-15
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,123.53,2010,4,15,"10,000",,,,,2010-04-15,2010-04-15
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,72.95,2010,4,19,"21,000",,,,,2010-04-19,2010-04-19
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,52.16,2010,4,19,"41,000",,,,,2010-04-19,2010-04-19
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,44.44,2010,4,22,"33,000",,,,,2010-04-22,2010-04-22
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,57.6,2010,4,23,"64,500",,,,,2010-04-23,2010-04-23
28237,부평구,갈산동,집합,준주거,제1종근린생활,1993,,158.62,2010,4,6,"17,000",,,,,2010-04-06,2010-04-06
28237,부평구,갈산동,집합,준주거,제2종근린생활,1993,,158.62,2010,4,6,"17,000",,,,,2010-04-06,2010-04-06
28237,부평구,갈산동,집합,준주거,제2종근린생활,1993,,158.62,2010,4,6,"18,000",,,,,2010-04-06,2010-04-06
28237,부평구,갈산동,집합,준공업,제1종근린생활,1994,,10.5,2010,4,23,"4,150",,,,,2010-04-23,2010-04-23
28237,부평구,갈산동,집합,준공업,제1종근린생활,1994,,15.75,2010,4,23,"6,300",,,,,2010-04-23,2010-04-23
28237,부평구,부개동,일반,제3종일반주거,제1종근린생활,1984,91,126.06,2010,4,11,"39,000",,,,,2010-04-11,2010-04-11
28237,부평구,부개동,일반,제2종일반주거,제2종근린생활,1980,193.5,196.7,2010,4,15,"60,000",,,,,2010-04-15,2010-04-15
28237,부평구,부개동,집합,제3종일반주거,제2종근린생활,1997,,46.36,2010,4,19,"39,000",,,,,2010-04-19,2010-04-19
28237,부평구,부개동,일반,제1종일반주거,제2종근린생활,1989,211.2,611.28,2010,4,20,"84,500",,,,,2010-04-20,2010-04-20
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,30.29,2010,5,5,"6,800",,,,,2010-05-05,2010-05-05
28237,부평구,부평동,일반,일반상업,판매,1983,151.3,158.06,2010,5,5,"45,000",,,,,2010-05-05,2010-05-05
28237,부평구,부평동,집합,준주거,제2종근린생활,1978,,52.71,2010,5,7,"20,000",,,,,2010-05-07,2010-05-07
28237,부평구,부평동,집합,일반상업,제2종근린생활,2010,,75.36,2010,5,13,"14,300",,,,,2010-05-13,2010-05-13
28237,부평구,부평동,집합,일반상업,제1종근린생활,2009,,72.9,2010,5,14,"14,100",,,,,2010-05-14,2010-05-14
28237,부평구,부평동,일반,일반상업,숙박,1986,200.2,484.08,2010,5,14,"68,700",,,,,2010-05-14,2010-05-14
28237,부평구,부평동,집합,일반상업,제1종근린생활,2009,,65.03,2010,5,16,"13,600",,,,,2010-05-16,2010-05-16
28237,부평구,부평동,일반,일반상업,제2종근린생활,1994,44.65,260.98,2010,5,31,"40,000",,,,,2010-05-31,2010-05-31
28237,부평구,부평동,일반,일반상업,제2종근린생활,1994,44.65,260.98,2010,5,31,"40,000",,,,,2010-05-31,2010-05-31
28237,부평구,십정동,일반,제2종일반주거,제2종근린생활,2009,72.5,99,2010,5,8,"27,000",,,,,2010-05-08,2010-05-08
28237,부평구,십정동,일반,제2종일반주거,제2종근린생활,1991,262,872.21,2010,5,21,"100,000",,,,,2010-05-21,2010-05-21
28237,부평구,산곡동,집합,제3종일반주거,제2종근린생활,1991,,72,2010,5,3,"3,000",,,,,2010-05-03,2010-05-03
28237,부평구,산곡동,일반,제3종일반주거,제2종근린생활,1992,327,657.48,2010,5,4,"118,000",,,,,2010-05-04,2010-05-04
28237,부평구,산곡동,집합,준공업,숙박,1997,,681.57,2010,5,8,"150,000",,,,,2010-05-08,2010-05-08
28237,부평구,산곡동,집합,제2종일반주거,제2종근린생활,2006,,71.2,2010,5,13,"48,722",,,,,2010-05-13,2010-05-13
28237,부평구,산곡동,집합,제3종일반주거,제2종근린생활,1992,,27.77,2010,5,27,"4,450",,,,,2010-05-27,2010-05-27
28237,부평구,청천동,집합,일반공업,업무,2005,,48.8,2010,5,18,"8,667",,,,,2010-05-18,2010-05-18
28237,부평구,청천동,집합,일반공업,제2종근린생활,2005,,132.21,2010,5,20,"17,000",,,,,2010-05-20,2010-05-20
28237,부평구,청천동,일반,개발제한구역,제2종근린생활,2007,290,377.98,2010,5,27,"41,000",,,,,2010-05-27,2010-05-27
28237,부평구,청천동,일반,개발제한구역,제1종근린생활,2007,302,374.69,2010,5,27,"40,000",,,,,2010-05-27,2010-05-27
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,151.2,2010,5,4,"23,500",,,,,2010-05-04,2010-05-04
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,30.4,2010,5,8,"33,000",,,,,2010-05-08,2010-05-08
28237,부평구,삼산동,집합,일반상업,교육연구,2005,,93.6,2010,5,11,"11,000",,,,,2010-05-11,2010-05-11
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,108.4,2010,5,11,"17,600",,,,,2010-05-11,2010-05-11
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,85.02,2010,5,11,"14,000",,,,,2010-05-11,2010-05-11
28237,부평구,갈산동,집합,준공업,제2종근린생활,1994,,10.5,2010,5,10,"3,500",,,,,2010-05-10,2010-05-10
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,38.04,2010,5,12,"10,500",,,,,2010-05-12,2010-05-12
28237,부평구,부개동,집합,제3종일반주거,제1종근린생활,1998,,28.8,2010,5,3,"23,000",,,,,2010-05-03,2010-05-03
28237,부평구,부개동,집합,준주거,제2종근린생활,1997,,26.64,2010,5,4,"9,000",,,,,2010-05-04,2010-05-04
28237,부평구,부개동,집합,제2종일반주거,제1종근린생활,2002,,34.68,2010,5,12,"6,500",,,,,2010-05-12,2010-05-12
28237,부평구,부개동,집합,제2종일반주거,제2종근린생활,1998,,92.8,2010,5,18,"14,500",,,,,2010-05-18,2010-05-18
28237,부평구,부평동,일반,일반상업,제2종근린생활,1970,69.1,125.6,2010,6,1,"56,000",,,,,2010-06-01,2010-06-01
28237,부평구,부평동,일반,준주거,기타,1998,179,317.88,2010,6,4,"63,000",,,,,2010-06-04,2010-06-04
28237,부평구,부평동,집합,제2종일반주거,제1종근린생활,2010,,56.03,2010,6,5,"16,000",,,,,2010-06-05,2010-06-05
28237,부평구,부평동,집합,일반상업,제2종근린생활,2010,,72.64,2010,6,6,"18,500",,,,,2010-06-06,2010-06-06
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,44.65,2010,6,10,"22,500",,,,,2010-06-10,2010-06-10
28237,부평구,부평동,일반,준주거,제1종근린생활,1988,252,928.99,2010,6,11,"220,000",,,,,2010-06-11,2010-06-11
28237,부평구,부평동,집합,제2종일반주거,제2종근린생활,1996,,63.11,2010,6,12,"7,100",,,,,2010-06-12,2010-06-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,1995,,34.26,2010,6,14,"9,500",,,,,2010-06-14,2010-06-14
28237,부평구,부평동,집합,일반상업,제1종근린생활,2008,,29.93,2010,6,14,"27,000",,,,,2010-06-14,2010-06-14
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,5.5,2010,6,15,"1,559",,,,,2010-06-15,2010-06-15
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,5.5,2010,6,15,"1,559",,,,,2010-06-15,2010-06-15
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,5.5,2010,6,15,"1,559",,,,,2010-06-15,2010-06-15
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,5.5,2010,6,15,"1,559",,,,,2010-06-15,2010-06-15
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,5.5,2010,6,15,"1,559",,,,,2010-06-15,2010-06-15
