,지역코드,시군구,법정동,용도지역,지목,거래면적,거래금액,년,월,일,거래유형,중개사소재지,해제사유발생일,해제여부
349,28140,동구,송림동,제2종일반주거지역,대,1,290,2007,2,9,,,,
350,28140,동구,송림동,준주거지역,대,64,"4,256",2007,2,10,,,,
351,28140,동구,송림동,준주거지역,대,29,"2,230",2007,2,14,,,,
352,28140,동구,송림동,준주거지역,대,87,"4,462",2007,2,14,,,,
353,28140,동구,송림동,제2종일반주거지역,대,1,240,2007,2,18,,,,
354,28140,동구,송림동,제2종일반주거지역,대,124,"6,405",2007,2,21,,,,
355,28140,동구,송림동,제2종일반주거지역,대,3,279,2007,2,23,,,,
356,28140,동구,송림동,제2종일반주거지역,대,3,370,2007,2,25,,,,
357,28140,동구,송림동,준주거지역,대,41,"4,727",2007,2,27,,,,
358,28140,동구,창영동,제3종일반주거지역,도로,13,830,2007,3,2,,,,
359,28140,동구,송림동,일반상업지역,대,394,"71,500",2007,3,7,,,,
360,28140,동구,송림동,준주거지역,대,99,"6,584",2007,3,18,,,,
361,28140,동구,송림동,제2종일반주거지역,대,1,94,2007,3,27,,,,
362,28140,동구,송림동,제2종일반주거지역,대,1,117,2007,3,27,,,,
363,28140,동구,송림동,일반상업지역,대,30,"11,000",2007,3,28,,,,
364,28140,동구,송림동,일반상업지역,대,68,"27,000",2007,3,28,,,,
365,28140,동구,송림동,제2종일반주거지역,대,1,125,2007,3,29,,,,
366,28140,동구,송림동,일반상업지역,대,25,"2,800",2007,3,30,,,,
367,28140,동구,송림동,제2종일반주거지역,대,20,"1,702",2007,3,30,,,,
368,28140,동구,송현동,일반상업지역,대,26,"3,150",2007,4,5,,,,
369,28140,동구,송현동,일반상업지역,대,12,"1,350",2007,4,5,,,,
370,28140,동구,창영동,제2종일반주거지역,대,35,"1,343",2007,4,16,,,,
371,28140,동구,송림동,제2종일반주거지역,대,7,258,2007,4,5,,,,
372,28140,동구,송림동,일반상업지역,대,25,"2,400",2007,4,8,,,,
373,28140,동구,송림동,제2종일반주거지역,대,7,500,2007,4,10,,,,
374,28140,동구,송림동,준주거지역,대,9,991,2007,4,10,,,,
375,28140,동구,송림동,준주거지역,대,52,"4,000",2007,4,10,,,,
376,28140,동구,송림동,준주거지역,대,23,"2,534",2007,4,10,,,,
377,28140,동구,송림동,준주거지역,대,13,"1,432",2007,4,10,,,,
378,28140,동구,송림동,제2종일반주거지역,대,18,"1,000",2007,4,10,,,,
379,28140,동구,송림동,제2종일반주거지역,대,8,500,2007,4,10,,,,
380,28140,동구,송림동,제2종일반주거지역,대,66,"8,400",2007,4,15,,,,
381,28140,동구,송림동,제2종일반주거지역,대,4,371,2007,4,16,,,,
382,28140,동구,송림동,제2종일반주거지역,대,7,200,2007,4,20,,,,
383,28140,동구,송림동,제2종일반주거지역,대,1,207,2007,4,23,,,,
384,28140,동구,송림동,제2종일반주거지역,대,7,595,2007,4,23,,,,
385,28140,동구,송림동,제2종일반주거지역,대,5,548,2007,4,23,,,,
386,28140,동구,송림동,제2종일반주거지역,대,66,"11,500",2007,4,28,,,,
387,28140,동구,송림동,준주거지역,대,45,"3,024",2007,4,29,,,,
388,28140,동구,송림동,제2종일반주거지역,대,2,190,2007,4,30,,,,
389,28140,동구,만석동,일반공업지역,공장용지,665,"74,500",2007,5,22,,,,
390,28140,동구,만석동,일반공업지역,공장용지,662,"74,500",2007,5,22,,,,
391,28140,동구,송현동,일반상업지역,대,73,"20,679",2007,5,10,,,,
392,28140,동구,송현동,일반상업지역,대,79,"22,379",2007,5,10,,,,
393,28140,동구,송현동,일반상업지역,대,53,"15,014",2007,5,10,,,,
394,28140,동구,송현동,일반상업지역,대,43,"12,181",2007,5,10,,,,
395,28140,동구,송현동,일반상업지역,대,69,"19,546",2007,5,10,,,,
396,28140,동구,송현동,일반상업지역,대,23,"6,515",2007,5,10,,,,
397,28140,동구,송현동,일반상업지역,대,26,"7,365",2007,5,10,,,,
398,28140,동구,송현동,일반상업지역,대,16,"4,534",2007,5,10,,,,
399,28140,동구,송현동,일반상업지역,대,33,"9,348",2007,5,10,,,,
400,28140,동구,송현동,일반상업지역,대,53,"15,014",2007,5,10,,,,
401,28140,동구,송현동,일반상업지역,대,34,"6,915",2007,5,15,,,,
402,28140,동구,송림동,준주거지역,대,56,"3,880",2007,5,1,,,,
403,28140,동구,송림동,준주거지역,대,32,"2,140",2007,5,4,,,,
404,28140,동구,송림동,준주거지역,대,26,"2,044",2007,5,4,,,,
405,28140,동구,송림동,준주거지역,대,86,"5,898",2007,5,11,,,,
406,28140,동구,송림동,제2종일반주거지역,대,4,650,2007,5,11,,,,
407,28140,동구,송림동,제2종일반주거지역,대,9,900,2007,5,11,,,,
408,28140,동구,송림동,제2종일반주거지역,대,4,700,2007,5,11,,,,
409,28140,동구,송림동,제2종일반주거지역,대,3,550,2007,5,11,,,,
410,28140,동구,송림동,제2종일반주거지역,대,6,600,2007,5,11,,,,
411,28140,동구,송림동,준주거지역,대,118,"10,463",2007,5,14,,,,
412,28140,동구,송림동,준주거지역,대,43,"4,414",2007,5,20,,,,
413,28140,동구,송림동,제2종일반주거지역,대,32,"5,700",2007,5,21,,,,
414,28140,동구,송림동,일반상업지역,대,17,"1,500",2007,5,25,,,,
415,28140,동구,송림동,일반상업지역,대,30,"3,000",2007,5,25,,,,
416,28140,동구,송림동,일반상업지역,대,31,"3,000",2007,5,25,,,,
417,28140,동구,송림동,제2종일반주거지역,대,1,107,2007,5,25,,,,
418,28140,동구,송림동,제2종일반주거지역,대,4,256,2007,5,25,,,,
419,28140,동구,송림동,일반상업지역,대,16,"1,000",2007,5,25,,,,
420,28140,동구,송림동,일반상업지역,대,4,500,2007,5,25,,,,
421,28140,동구,송림동,일반상업지역,대,8,"1,000",2007,5,25,,,,
422,28140,동구,만석동,제3종일반주거지역,대,78,"6,414",2007,6,22,,,,
423,28140,동구,송현동,제3종일반주거지역,대,50,"3,963",2007,6,15,,,,
424,28140,동구,송림동,준주거지역,대,116,"12,033",2007,6,5,,,,
425,28140,동구,송림동,준주거지역,대,73,"6,675",2007,6,7,,,,
426,28140,동구,송림동,준주거지역,대,26,"2,378",2007,6,7,,,,
427,28140,동구,송림동,제2종일반주거지역,대,70,"3,743",2007,6,15,,,,
428,28140,동구,송림동,일반상업지역,도로,7,176,2007,6,21,,,,
429,28140,동구,송림동,제2종일반주거지역,대,73,"5,000",2007,6,27,,,,
430,28140,동구,화수동,제3종일반주거지역,대,5,400,2007,7,10,,,,
431,28140,동구,화수동,제3종일반주거지역,대,73,"4,000",2007,7,10,,,,
432,28140,동구,화수동,제3종일반주거지역,대,303,"15,200",2007,7,25,,,,
433,28140,동구,화수동,일반공업지역,대,292,"20,500",2007,7,31,,,,
434,28140,동구,송림동,제2종일반주거지역,대,4,420,2007,7,2,,,,
435,28140,동구,송림동,제2종일반주거지역,도로,3,200,2007,7,2,,,,
436,28140,동구,송림동,제2종일반주거지역,대,61,"4,300",2007,7,2,,,,
437,28140,동구,송림동,제2종일반주거지역,대,55,"5,440",2007,7,3,,,,
438,28140,동구,송림동,준주거지역,대,117,"8,186",2007,7,4,,,,
439,28140,동구,송림동,제2종일반주거지역,대,4,373,2007,7,4,,,,
440,28140,동구,송림동,제2종일반주거지역,대,2,190,2007,7,4,,,,
441,28140,동구,송림동,준주거지역,대,56,"5,237",2007,7,9,,,,
442,28140,동구,송림동,준주거지역,대,36,"3,210",2007,7,20,,,,
443,28140,동구,송림동,제3종일반주거지역,대,329,"29,873",2007,7,30,,,,
444,28140,동구,송림동,제2종일반주거지역,대,187,"17,000",2007,7,30,,,,
445,28140,동구,송림동,제2종일반주거지역,도로,5,527,2007,7,30,,,,
446,28140,동구,만석동,제3종일반주거지역,대,26,"1,400",2007,8,14,,,,
447,28140,동구,만석동,제3종일반주거지역,대,3,334,2007,8,25,,,,
448,28140,동구,만석동,제3종일반주거지역,대,3,334,2007,8,25,,,,
449,28140,동구,화수동,제3종일반주거지역,대,17,991,2007,8,2,,,,
450,28140,동구,화수동,제3종일반주거지역,대,20,"1,060",2007,8,25,,,,
451,28140,동구,화수동,제3종일반주거지역,대,2,200,2007,8,25,,,,
452,28140,동구,화수동,제3종일반주거지역,대,6,"1,080",2007,8,25,,,,
453,28140,동구,화평동,제3종일반주거지역,대,103,"6,009",2007,8,2,,,,
454,28140,동구,금곡동,제2종일반주거지역,대,11,"1,285",2007,8,29,,,,
455,28140,동구,송림동,제2종일반주거지역,대,3,268,2007,8,1,,,,
456,28140,동구,송림동,제2종일반주거지역,대,2,219,2007,8,3,,,,
457,28140,동구,송림동,준주거지역,대,35,"2,352",2007,8,7,,,,
458,28140,동구,송림동,준주거지역,대,67,"4,502",2007,8,7,,,,
459,28140,동구,송림동,일반상업지역,대,16,"1,700",2007,8,12,,,,
460,28140,동구,송림동,준주거지역,도로,3,300,2007,8,20,,,,
461,28140,동구,송림동,일반상업지역,대,46,"1,700",2007,8,20,,,,
462,28140,동구,송림동,준주거지역,대,23,"1,577",2007,8,21,,,,
463,28140,동구,송림동,제2종일반주거지역,대,2,189,2007,8,22,,,,
464,28140,동구,송림동,제2종일반주거지역,대,1,156,2007,8,22,,,,
465,28140,동구,송림동,제2종일반주거지역,대,1,154,2007,8,23,,,,
466,28140,동구,송림동,준주거지역,대,36,"2,464",2007,8,24,,,,
467,28140,동구,송림동,준주거지역,대,45,"4,103",2007,8,30,,,,
468,28140,동구,만석동,일반공업지역,공장용지,"1,019","110,880",2007,9,3,,,,
469,28140,동구,만석동,제3종일반주거지역,대,1,50,2007,9,4,,,,
470,28140,동구,만석동,일반공업지역,공장용지,"1,019","105,000",2007,9,5,,,,
471,28140,동구,만석동,일반공업지역,도로,51,"1,339",2007,9,5,,,,
472,28140,동구,만석동,일반공업지역,공장용지,"1,206","135,000",2007,9,10,,,,
473,28140,동구,만석동,일반공업지역,공장용지,909,"100,000",2007,9,14,,,,
474,28140,동구,화수동,제3종일반주거지역,대,2,90,2007,9,1,,,,
475,28140,동구,화수동,제3종일반주거지역,대,6,600,2007,9,1,,,,
476,28140,동구,화수동,제3종일반주거지역,대,5,400,2007,9,17,,,,
477,28140,동구,금곡동,일반상업지역,대,8,"1,065",2007,9,11,,,,
478,28140,동구,송림동,일반상업지역,대,25,"2,000",2007,9,4,,,,
479,28140,동구,송림동,제2종일반주거지역,대,59,"5,070",2007,9,5,,,,
480,28140,동구,송림동,일반상업지역,대,45,"1,500",2007,9,5,,,,
481,28140,동구,송림동,준주거지역,대,52,"4,490",2007,9,5,,,,
482,28140,동구,송림동,준주거지역,대,22,"1,299",2007,9,5,,,,
483,28140,동구,송림동,일반상업지역,대,21,"2,762",2007,9,11,,,,
484,28140,동구,송림동,일반상업지역,잡종지,15,"1,973",2007,9,11,,,,
485,28140,동구,송림동,일반상업지역,대,101,"13,282",2007,9,11,,,,
486,28140,동구,송림동,준주거지역,대,5,258,2007,9,21,,,,
487,28140,동구,송림동,제3종일반주거지역,대,7,"1,350",2007,9,21,,,,
488,28140,동구,송림동,제2종일반주거지역,대,11,794,2007,9,27,,,,
489,28140,동구,만석동,제2종일반주거지역,대,11,"1,541",2007,10,4,,,,
490,28140,동구,만석동,일반공업지역,공장용지,"1,206","120,450",2007,10,13,,,,
491,28140,동구,만석동,일반공업지역,공장용지,"1,170","116,810",2007,10,13,,,,
492,28140,동구,만석동,일반공업지역,공장용지,"1,212","120,990",2007,10,13,,,,
493,28140,동구,만석동,일반공업지역,공장용지,"1,206","120,450",2007,10,13,,,,
494,28140,동구,만석동,일반공업지역,공장용지,"1,019","101,750",2007,10,13,,,,
495,28140,동구,만석동,일반공업지역,공장용지,191,"21,680",2007,10,13,,,,
496,28140,동구,만석동,일반공업지역,공장용지,996,"113,010",2007,10,13,,,,
497,28140,동구,만석동,일반공업지역,공장용지,293,"29,310",2007,10,13,,,,
498,28140,동구,만석동,일반공업지역,공장용지,296,"29,560",2007,10,13,,,,
499,28140,동구,만석동,일반공업지역,공장용지,987,"89,652",2007,10,16,,,,
500,28140,동구,만석동,일반공업지역,공장용지,696,"63,189",2007,10,16,,,,
501,28140,동구,만석동,일반공업지역,공장용지,988,"89,724",2007,10,16,,,,
502,28140,동구,만석동,일반공업지역,공장용지,693,"62,961",2007,10,16,,,,
503,28140,동구,만석동,일반공업지역,공장용지,"1,653","150,054",2007,10,16,,,,
504,28140,동구,만석동,일반공업지역,공장용지,"2,307","209,433",2007,10,16,,,,
505,28140,동구,만석동,일반공업지역,공장용지,"1,650","149,811",2007,10,16,,,,
506,28140,동구,만석동,일반공업지역,공장용지,656,"59,613",2007,10,16,,,,
507,28140,동구,만석동,일반공업지역,공장용지,991,"113,990",2007,10,18,,,,
508,28140,동구,만석동,일반공업지역,공장용지,991,"112,490",2007,10,18,,,,
509,28140,동구,만석동,일반공업지역,공장용지,661,"75,000",2007,10,24,,,,
510,28140,동구,만석동,일반공업지역,공장용지,340,"38,625",2007,10,24,,,,
511,28140,동구,만석동,일반공업지역,공장용지,192,"21,745",2007,10,24,,,,
512,28140,동구,화수동,준공업지역,대,10,934,2007,10,4,,,,
513,28140,동구,송현동,일반상업지역,대,53,"7,000",2007,10,5,,,,
514,28140,동구,화평동,제3종일반주거지역,대,1,87,2007,10,23,,,,
515,28140,동구,창영동,제2종일반주거지역,도로,75,"2,200",2007,10,25,,,,
516,28140,동구,창영동,제2종일반주거지역,대,14,200,2007,10,25,,,,
517,28140,동구,창영동,제2종일반주거지역,대,9,100,2007,10,25,,,,
518,28140,동구,송림동,제2종일반주거지역,대,55,"7,000",2007,10,4,,,,
519,28140,동구,송림동,준주거지역,잡종지,15,"3,281",2007,10,5,,,,
520,28140,동구,송림동,준주거지역,대,14,"3,070",2007,10,5,,,,
521,28140,동구,송림동,준주거지역,대,15,"3,202",2007,10,5,,,,
522,28140,동구,송림동,준주거지역,대,17,"3,682",2007,10,5,,,,
523,28140,동구,송림동,준주거지역,대,87,"12,988",2007,10,5,,,,
524,28140,동구,송림동,준주거지역,대,59,"11,342",2007,10,8,,,,
525,28140,동구,송림동,준주거지역,대,50,"11,324",2007,10,10,,,,
526,28140,동구,송림동,제2종일반주거지역,대,116,"8,500",2007,10,13,,,,
527,28140,동구,송림동,준주거지역,도로,4,200,2007,10,15,,,,
528,28140,동구,송림동,제2종일반주거지역,대,1,108,2007,10,16,,,,
529,28140,동구,송림동,제2종일반주거지역,대,1,172,2007,10,19,,,,
530,28140,동구,송림동,제2종일반주거지역,대,3,402,2007,10,24,,,,
531,28140,동구,송림동,제2종일반주거지역,대,9,"1,066",2007,10,24,,,,
532,28140,동구,송림동,제2종일반주거지역,대,13,"1,156",2007,10,24,,,,
533,28140,동구,송림동,준주거지역,대,53,"6,819",2007,10,28,,,,
534,28140,동구,송림동,준주거지역,대,4,517,2007,10,28,,,,
535,28140,동구,송림동,준주거지역,대,16,"2,143",2007,10,28,,,,
536,28140,동구,송림동,준주거지역,대,23,"2,954",2007,10,28,,,,
537,28140,동구,송림동,준주거지역,잡종지,16,"1,196",2007,10,28,,,,
538,28140,동구,송림동,준주거지역,잡종지,1,"1,065",2007,10,28,,,,
539,28140,동구,송림동,준주거지역,대,14,"1,810",2007,10,28,,,,
540,28140,동구,송림동,제2종일반주거지역,대,8,661,2007,10,31,,,,
541,28140,동구,송림동,제2종일반주거지역,대,4,440,2007,10,31,,,,
542,28140,동구,송림동,제2종일반주거지역,대,17,"1,874",2007,10,31,,,,
543,28140,동구,송림동,제2종일반주거지역,대,11,"1,212",2007,10,31,,,,
544,28140,동구,송림동,제2종일반주거지역,대,7,771,2007,10,31,,,,
545,28140,동구,만석동,일반공업지역,공장용지,693,"78,000",2007,11,27,,,,
546,28140,동구,만석동,제3종일반주거지역,대,31,"4,150",2007,11,30,,,,
547,28140,동구,금곡동,제2종일반주거지역,대,14,"3,700",2007,11,6,,,,
548,28140,동구,금곡동,일반상업지역,대,4,590,2007,11,9,,,,
549,28140,동구,송림동,제3종일반주거지역,대,21,"2,700",2007,11,2,,,,
550,28140,동구,송림동,준주거지역,대,6,"4,272",2007,11,8,,,,
551,28140,동구,송림동,준주거지역,대,25,"5,165",2007,11,8,,,,
552,28140,동구,송림동,일반상업지역,대,20,"2,620",2007,11,9,,,,
553,28140,동구,송림동,제2종일반주거지역,대,2,130,2007,11,12,,,,
554,28140,동구,송림동,제2종일반주거지역,대,1,148,2007,11,14,,,,
555,28140,동구,송림동,일반상업지역,대,7,750,2007,11,18,,,,
556,28140,동구,송림동,일반상업지역,대,1,150,2007,11,18,,,,
557,28140,동구,만석동,제3종일반주거지역,대,34,"2,100",2007,12,10,,,,
558,28140,동구,만석동,제3종일반주거지역,대,9,804,2007,12,13,,,,
559,28140,동구,만석동,일반공업지역,공장용지,"1,653","125,000",2007,12,14,,,,
560,28140,동구,만석동,일반공업지역,공장용지,"1,206","143,000",2007,12,17,,,,
561,28140,동구,송현동,제3종일반주거지역,대,325,"27,000",2007,12,22,,,,
562,28140,동구,송림동,준주거지역,대,78,"3,804",2007,12,1,,,,
563,28140,동구,송림동,준주거지역,잡종지,12,"1,076",2007,12,1,,,,
564,28140,동구,송림동,준주거지역,대,15,"1,309",2007,12,1,,,,
565,28140,동구,송림동,준주거지역,대,18,"1,349",2007,12,1,,,,
566,28140,동구,송림동,준주거지역,대,5,723,2007,12,1,,,,
567,28140,동구,송림동,준주거지역,대,19,"1,394",2007,12,1,,,,
568,28140,동구,송림동,준주거지역,잡종지,1,483,2007,12,1,,,,
569,28140,동구,송림동,준주거지역,대,37,"11,867",2007,12,25,,,,
570,28140,동구,만석동,일반공업지역,도로,21,"2,300",2008,1,30,,,,
571,28140,동구,만석동,일반공업지역,도로,13,"1,500",2008,1,30,,,,
572,28140,동구,화수동,제3종일반주거지역,대,5,350,2008,1,7,,,,
573,28140,동구,송림동,준주거지역,대,66,"5,800",2008,1,2,,,,
574,28140,동구,송림동,제2종일반주거지역,대,15,"1,000",2008,1,7,,,,
575,28140,동구,송림동,제2종일반주거지역,대,7,500,2008,1,7,,,,
576,28140,동구,송림동,제2종일반주거지역,대,5,600,2008,1,7,,,,
577,28140,동구,송림동,제2종일반주거지역,대,5,700,2008,1,7,,,,
578,28140,동구,송림동,제2종일반주거지역,대,11,"1,000",2008,1,7,,,,
579,28140,동구,송림동,제2종일반주거지역,대,3,500,2008,1,7,,,,
580,28140,동구,송림동,준주거지역,대,142,"22,781",2008,1,8,,,,
581,28140,동구,송림동,제2종일반주거지역,도로,1,130,2008,1,14,,,,
582,28140,동구,송림동,준주거지역,대,2,400,2008,1,15,,,,
583,28140,동구,송림동,준주거지역,대,26,"3,250",2008,1,15,,,,
584,28140,동구,송림동,준주거지역,대,3,500,2008,1,15,,,,
585,28140,동구,송림동,준주거지역,대,4,252,2008,1,18,,,,
586,28140,동구,송림동,제2종일반주거지역,대,33,"2,052",2008,1,18,,,,
587,28140,동구,송림동,준주거지역,대,69,"15,747",2008,1,22,,,,
588,28140,동구,송림동,일반상업지역,도로,2,65,2008,1,28,,,,
589,28140,동구,송림동,일반상업지역,도로,5,132,2008,1,29,,,,
590,28140,동구,송림동,일반상업지역,도로,4,115,2008,1,29,,,,
591,28140,동구,송림동,일반상업지역,대,122,"11,901",2008,1,30,,,,
592,28140,동구,송림동,일반상업지역,대,36,"3,213",2008,1,30,,,,
593,28140,동구,송림동,제2종일반주거지역,대,63,"4,382",2008,1,30,,,,
594,28140,동구,만석동,제3종일반주거지역,대,10,657,2008,2,29,,,,
595,28140,동구,화수동,제3종일반주거지역,대,10,400,2008,2,11,,,,
596,28140,동구,창영동,제2종일반주거지역,대,36,"4,450",2008,2,15,,,,
597,28140,동구,송림동,일반상업지역,대,28,"4,000",2008,2,4,,,,
598,28140,동구,송림동,일반상업지역,대,79,"12,000",2008,2,4,,,,
599,28140,동구,송림동,일반상업지역,대,28,"4,000",2008,2,4,,,,
600,28140,동구,송림동,준주거지역,잡종지,1,340,2008,2,28,,,,
601,28140,동구,송림동,준주거지역,잡종지,13,"1,886",2008,2,28,,,,
602,28140,동구,송림동,준주거지역,대,5,883,2008,2,28,,,,
603,28140,동구,송림동,준주거지역,대,20,"2,841",2008,2,28,,,,
604,28140,동구,송림동,준주거지역,대,19,"2,776",2008,2,28,,,,
605,28140,동구,송림동,준주거지역,대,15,"2,719",2008,2,28,,,,
606,28140,동구,송림동,준주거지역,대,34,"5,056",2008,2,28,,,,
607,28140,동구,만석동,일반공업지역,공장용지,196,"20,638",2008,3,14,,,,
608,28140,동구,만석동,일반공업지역,도로,30,"3,159",2008,3,14,,,,
609,28140,동구,만석동,일반공업지역,공장용지,"2,998","315,704",2008,3,14,,,,
610,28140,동구,만석동,일반공업지역,도로,49,"5,159",2008,3,14,,,,
611,28140,동구,만석동,일반공업지역,공장용지,696,"76,000",2008,3,26,,,,
612,28140,동구,송림동,제2종일반주거지역,대,6,618,2008,3,6,,,,
613,28140,동구,송림동,제2종일반주거지역,대,13,895,2008,3,6,,,,
614,28140,동구,송림동,준주거지역,대,50,"16,494",2008,3,7,,,,
615,28140,동구,송림동,준주거지역,대,2,400,2008,3,11,,,,
616,28140,동구,송림동,제2종일반주거지역,대,62,"5,500",2008,3,16,,,,
617,28140,동구,송림동,제2종일반주거지역,대,41,"4,000",2008,3,18,,,,
618,28140,동구,송림동,제2종일반주거지역,대,64,"5,500",2008,3,18,,,,
619,28140,동구,송림동,준주거지역,대,62,"6,193",2008,3,22,,,,
620,28140,동구,송림동,준주거지역,대,5,"1,258",2008,3,22,,,,
621,28140,동구,송림동,준주거지역,대,15,"2,773",2008,3,22,,,,
622,28140,동구,송림동,준주거지역,대,14,"1,224",2008,3,22,,,,
623,28140,동구,송림동,준주거지역,대,83,"12,967",2008,3,22,,,,
624,28140,동구,송림동,준주거지역,대,3,400,2008,3,24,,,,
625,28140,동구,송림동,제2종일반주거지역,대,46,"3,500",2008,3,25,,,,
626,28140,동구,송림동,일반상업지역,도로,8,100,2008,3,25,,,,
627,28140,동구,만석동,일반공업지역,공장용지,"2,543","242,278",2008,4,2,,,,
628,28140,동구,만석동,일반공업지역,도로,21,"2,024",2008,4,2,,,,
629,28140,동구,만석동,일반공업지역,도로,69,"6,502",2008,4,2,,,,
630,28140,동구,만석동,일반공업지역,도로,327,"30,823",2008,4,2,,,,
631,28140,동구,만석동,일반공업지역,도로,42,"4,018",2008,4,2,,,,
632,28140,동구,만석동,일반공업지역,공장용지,"1,688","158,985",2008,4,2,,,,
633,28140,동구,만석동,일반공업지역,도로,34,"3,275",2008,4,2,,,,
634,28140,동구,만석동,일반공업지역,도로,162,"15,524",2008,4,2,,,,
635,28140,동구,화수동,제3종일반주거지역,대,400,"49,000",2008,4,7,,,,
636,28140,동구,화수동,제3종일반주거지역,대,158,"15,000",2008,4,7,,,,
637,28140,동구,화수동,일반공업지역,대,112,"5,100",2008,4,11,,,,
638,28140,동구,창영동,제2종일반주거지역,대,59,"3,500",2008,4,2,,,,
639,28140,동구,송림동,제2종일반주거지역,대,59,"5,000",2008,4,2,,,,
640,28140,동구,송림동,제2종일반주거지역,대,116,"8,500",2008,4,2,,,,
641,28140,동구,송림동,준주거지역,대,13,"10,255",2008,4,6,,,,
642,28140,동구,송림동,준주거지역,대,10,"8,685",2008,4,7,,,,
643,28140,동구,송림동,준주거지역,대,67,"11,975",2008,4,10,,,,
644,28140,동구,송림동,준주거지역,대,9,"1,700",2008,4,10,,,,
645,28140,동구,송림동,준주거지역,대,4,813,2008,4,10,,,,
646,28140,동구,송림동,준주거지역,대,54,"3,591",2008,4,10,,,,
647,28140,동구,송림동,준주거지역,대,8,"1,478",2008,4,10,,,,
648,28140,동구,송림동,제2종일반주거지역,대,5,"1,980",2008,4,14,,,,
649,28140,동구,송림동,제2종일반주거지역,대,4,860,2008,4,14,,,,
650,28140,동구,송림동,제2종일반주거지역,대,2,540,2008,4,14,,,,
651,28140,동구,송림동,제2종일반주거지역,대,3,800,2008,4,14,,,,
652,28140,동구,송림동,제2종일반주거지역,대,8,"2,300",2008,4,14,,,,
653,28140,동구,송림동,일반상업지역,대,445,"69,195",2008,4,15,,,,
654,28140,동구,송림동,제2종일반주거지역,도로,20,100,2008,4,15,,,,
655,28140,동구,송림동,일반상업지역,대,69,"10,755",2008,4,15,,,,
656,28140,동구,송림동,제2종일반주거지역,대,11,"2,000",2008,4,16,,,,
657,28140,동구,송림동,준주거지역,대,61,"8,005",2008,4,17,,,,
658,28140,동구,송림동,준주거지역,전,37,"8,666",2008,4,18,,,,
659,28140,동구,만석동,제2종일반주거지역,대,39,"2,900",2008,5,2,,,,
660,28140,동구,만석동,일반공업지역,공장용지,988,"115,000",2008,5,9,,,,
661,28140,동구,만석동,일반공업지역,공장용지,661,"72,000",2008,5,16,,,,
662,28140,동구,만석동,일반공업지역,공장용지,"1,650","175,000",2008,5,22,,,,
663,28140,동구,만석동,일반공업지역,공장용지,326,"37,500",2008,5,26,,,,
664,28140,동구,화수동,제2종일반주거지역,대,53,"4,240",2008,5,15,,,,
665,28140,동구,화수동,제2종일반주거지역,대,12,980,2008,5,15,,,,
666,28140,동구,송현동,제3종일반주거지역,대,89,"8,000",2008,5,7,,,,
667,28140,동구,송현동,일반공업지역,공장용지,67,"14,400",2008,5,17,,,,
668,28140,동구,송현동,제2종일반주거지역,대,7,"1,330",2008,5,27,,,,
669,28140,동구,화평동,제3종일반주거지역,대,9,450,2008,5,12,,,,
670,28140,동구,금곡동,제2종일반주거지역,대,11,"1,400",2008,5,19,,,,
671,28140,동구,송림동,제2종일반주거지역,대,33,"3,000",2008,5,9,,,,
672,28140,동구,송림동,준주거지역,대,19,"2,225",2008,5,13,,,,
673,28140,동구,송림동,준주거지역,대,88,"18,279",2008,5,13,,,,
674,28140,동구,송림동,준주거지역,대,2,117,2008,5,13,,,,
675,28140,동구,송림동,준주거지역,대,2,164,2008,5,13,,,,
676,28140,동구,송림동,준주거지역,대,19,"1,777",2008,5,13,,,,
677,28140,동구,송림동,준주거지역,대,88,"11,939",2008,5,13,,,,
678,28140,동구,송림동,제3종일반주거지역,대,89,"6,500",2008,5,21,,,,
679,28140,동구,송림동,일반공업지역,대,52,"2,184",2008,5,22,,,,
680,28140,동구,송림동,준주거지역,대,17,"3,525",2008,5,22,,,,
681,28140,동구,송림동,준주거지역,대,50,"10,367",2008,5,22,,,,
682,28140,동구,송림동,준주거지역,대,17,"3,687",2008,5,24,,,,
683,28140,동구,송림동,준주거지역,잡종지,15,"3,285",2008,5,24,,,,
684,28140,동구,송림동,준주거지역,대,14,"3,074",2008,5,24,,,,
685,28140,동구,송림동,준주거지역,대,15,"3,206",2008,5,24,,,,
686,28140,동구,만석동,일반공업지역,공장용지,"2,307","240,000",2008,6,27,,,,
687,28140,동구,화수동,제3종일반주거지역,대,33,"8,000",2008,6,10,,,,
688,28140,동구,화수동,제3종일반주거지역,대,10,"8,000",2008,6,10,,,,
689,28140,동구,창영동,제3종일반주거지역,대,5,501,2008,6,9,,,,
690,28140,동구,송림동,제2종일반주거지역,도로,1,240,2008,6,2,,,,
691,28140,동구,송림동,제2종일반주거지역,대,46,"1,478",2008,6,11,,,,
692,28140,동구,송림동,제2종일반주거지역,도로,1,100,2008,6,19,,,,
693,28140,동구,송림동,제2종일반주거지역,대,15,"2,400",2008,6,19,,,,
694,28140,동구,송림동,준주거지역,대,14,"6,850",2008,6,21,,,,
695,28140,동구,송림동,준주거지역,대,16,"7,320",2008,6,21,,,,
696,28140,동구,송림동,제2종일반주거지역,대,14,"3,900",2008,6,27,,,,
697,28140,동구,송림동,준주거지역,대,22,611,2008,6,30,,,,
698,28140,동구,송림동,준주거지역,대,10,235,2008,6,30,,,,
699,28140,동구,송림동,준주거지역,대,7,153,2008,6,30,,,,
